Q (Ang^-1), RMC, Data
  0.38000000000000000       ,  -0.59008877988279507       ,  -0.58697757430546160     
  0.40000000000000002       ,  -0.41971472374613433       ,  -0.64590464323536245     
  0.41999999999999998       ,  -0.43402374868808785       ,  -0.66008413753461193     
  0.44000000000000000       ,  -0.60157813790797321       ,  -0.61252702299678330     
  0.46000000000000002       ,  -0.71875502353792231       ,  -0.54881555844158403     
  0.47999999999999998       ,  -0.65411372470664353       ,  -0.52441510917440270     
  0.50000000000000000       ,  -0.49321695630118884       ,  -0.54742925062048930     
  0.52000000000000002       ,  -0.42687368211973498       ,  -0.57716086580283998     
  0.54000000000000004       ,  -0.52627990500625133       ,  -0.57338651655862838     
  0.56000000000000005       ,  -0.66792073962909027       ,  -0.53856145684587742     
  0.57999999999999996       ,  -0.68560905351952883       ,  -0.50946147129565711     
  0.59999999999999998       ,  -0.56390430801208380       ,  -0.51338266468197480     
  0.62000000000000000       ,  -0.44917153526888659       ,  -0.53980054161925295     
  0.64000000000000001       ,  -0.47379774348175335       ,  -0.55590551585868142     
  0.66000000000000003       ,  -0.60363750257713578       ,  -0.54424977791724916     
  0.68000000000000005       ,  -0.68358487897737852       ,  -0.51957003349577269     
  0.69999999999999996       ,  -0.62153125616798477       ,  -0.50906760845335020     
  0.71999999999999997       ,  -0.49345696747129797       ,  -0.52145568376787299     
  0.73999999999999999       ,  -0.45038443601880324       ,  -0.53938850490748969     
  0.76000000000000001       ,  -0.54054193110931037       ,  -0.54098876410195784     
  0.78000000000000003       ,  -0.65530599982278093       ,  -0.52427000913303068     
  0.80000000000000004       ,  -0.65902335043400673       ,  -0.50782992480625311     
  0.81999999999999995       ,  -0.54806928873269323       ,  -0.50928487168919201     
  0.83999999999999997       ,  -0.45337918948444222       ,  -0.52649268493616697     
  0.85999999999999999       ,  -0.48574562177819847       ,  -0.54118330076314325     
  0.88000000000000000       ,  -0.60623457099115630       ,  -0.53914705603774726     
  0.90000000000000002       ,  -0.67273648187159585       ,  -0.52452148613138072     
  0.92000000000000004       ,  -0.60694985435411630       ,  -0.51410777290530518     
  0.93999999999999995       ,  -0.48600802773275714       ,  -0.51939368124180763     
  0.95999999999999996       ,  -0.45187707212087252       ,  -0.53540851692989500     
  0.97999999999999998       ,  -0.54475077028344088       ,  -0.54668245970803919     
   1.0000000000000000       ,  -0.65538138482889341       ,  -0.54288738797142400     
   1.0200000000000000       ,  -0.65252968081044016       ,  -0.52838100336926097     
   1.0400000000000000       ,  -0.53714598393250146       ,  -0.51726984145505983     
   1.0600000000000001       ,  -0.44280008477125055       ,  -0.51969715515995252     
   1.0800000000000001       ,  -0.48037322001034927       ,  -0.53247247748835602     
   1.1000000000000001       ,  -0.60725059500300749       ,  -0.54242882973853923     
   1.1200000000000001       ,  -0.67474063003794171       ,  -0.53924067765999317     
   1.1399999999999999       ,  -0.60102435429092349       ,  -0.52589855830956889     
   1.1599999999999999       ,  -0.46913478843165773       ,  -0.51668077028350301     
   1.1799999999999999       ,  -0.43341519434690334       ,  -0.52345496298051097     
   1.2000000000000000       ,  -0.53952248783080903       ,  -0.54266882557484142     
   1.2200000000000000       ,  -0.66671365990762621       ,  -0.55652489464228294     
   1.2400000000000000       ,  -0.66380824296048602       ,  -0.54934296411239614     
   1.2600000000000000       ,  -0.52611455025773868       ,  -0.52413502548796964     
   1.2800000000000000       ,  -0.40781745536604780       ,  -0.50151749997058181     
