15707

0.01	-0.00310344887130885
0.02	-0.00634747960409837
0.03	-0.00986158662038745
0.04	-0.0137539649609991
0.05	-0.0181029895880882
0.06	-0.0229510528418812
0.07	-0.0283012549923286
0.08	-0.0341172049043955
0.09	-0.0403259573949542
0.1	-0.0468238411890441
0.11	-0.053484726142344
0.12	-0.0601700825072852
0.13	-0.0667399920839206
0.14	-0.0730643163776394
0.15	-0.0790330620040173
0.16	-0.0845651218849297
0.17	-0.0896147573179667
0.18	-0.0941752253759464
0.19	-0.098279325231672
0.2	-0.101996735439971
0.21	-0.105428437487699
0.22	-0.108698589828207
0.23	-0.11194454145853
0.24	-0.115305718394149
0.25	-0.118912392019481
0.26	-0.122875038059726
0.27	-0.1272753246833
0.28	-0.132159340043585
0.29	-0.137533654803198
0.3	-0.143364564169919
0.31	-0.149580534053485
0.32	-0.156077733218983
0.33	-0.16272820847083
0.34	-0.169390048261994
0.35	-0.175918732467771
0.36	-0.182178831610543
0.37	-0.188055046557345
0.38	-0.193461727367431
0.39	-0.198350137934995
0.4	-0.202712792134312
0.41	-0.206584561234786
0.42	-0.210040404930563
0.43	-0.21318985395267
0.44	-0.216168687229696
0.45	-0.219128453280515
0.46	-0.222224554428371
0.47	-0.22560394711107
0.48	-0.229393363906721
0.49	-0.233688977659947
0.5	-0.238548398562473
0.51	-0.243985629262354
0.52	-0.249969411124163
0.53	-0.256425124061036
0.54	-0.263240141501656
0.55	-0.270272266431999
0.56	-0.277360539766205
0.57	-0.284337741832007
0.58	-0.291043454946455
0.59	-0.297336756853292
0.6	-0.303107540965667
0.61	-0.30828551349817
0.62	-0.312846153820713
0.63	-0.316813155693481
0.64	-0.320257068837806
0.65	-0.323290249123549
0.66	-0.326058432371044
0.67	-0.328729610982167
0.68	-0.331480976286464
0.69	-0.334485078313966
0.7	-0.33789601509908
0.71	-0.341837098537877
0.72	-0.346390685857025
0.73	-0.351591161063305
0.74	-0.357421617620318
0.75	-0.363814527819351
0.76	-0.370656492359475
0.77	-0.377796617327157
0.78	-0.385058021469064
0.79	-0.392251558294977
0.8	-0.399190709579725
0.81	-0.405706508396187
0.82	-0.41166128090558
0.83	-0.416960193005027
0.84	-0.421559509182895
0.85	-0.425471041866364
0.86	-0.428762185874339
0.87	-0.431551626568913
0.88	-0.434000953032062
0.89	-0.436302574937015
0.9	-0.438665124356993
0.91	-0.441297262896286
0.92	-0.444391099995599
0.93	-0.448106649746617
0.94	-0.452558487771143
0.95	-0.45780561714294
0.96	-0.463845581861524
0.97	-0.47061319701624
0.98	-0.477984190951309
0.99	-0.485783523183304
1	-0.493797895730265
1.01	-0.501791315984516
1.02	-0.509523287850517
1.03	-0.516767061944858
1.04	-0.523327831655963
1.05	-0.529058483046994
1.06	-0.533872490088858
1.07	-0.537751740393213
1.08	-0.540750029722173
1.09	-0.542990404192198
1.1	-0.5446577775071
1.11	-0.545986035725043
1.12	-0.547241401423596
1.13	-0.548702795539547
1.14	-0.550640919529103
1.15	-0.553297189872756
1.16	-0.556864395225773
1.17	-0.561470995733735
1.18	-0.567169409042254
1.19	-0.573929907209594
1.2	-0.581640862798904
1.21	-0.59011504883938
1.22	-0.599101549690342
1.23	-0.60830318437132
1.24	-0.617397867367872
1.25	-0.626062135049053
1.26	-0.633995607235365
1.27	-0.640944365960886
1.28	-0.646721578002385
1.29	-0.651223392437572
1.3	-0.654439424174217
1.31	-0.656456396115199
1.32	-0.657454693867248
1.33	-0.657698029867156
1.34	-0.657516216925477
1.35	-0.657283167580905
1.36	-0.657390660668243
1.37	-0.658219646964046
1.38	-0.660112243890512
1.39	-0.663344960680549
1.4	-0.668106451639909
1.41	-0.674480092817104
1.42	-0.682434482843215
1.43	-0.691820932791112
1.44	-0.702379766136624
1.45	-0.713754641326486
1.46	-0.725513420399698
1.47	-0.737175928191393
1.48	-0.748245255264866
1.49	-0.758241029581465
1.5	-0.766733475665624
1.51	-0.773374077697087
1.52	-0.777922305127401
1.53	-0.780265693806125
1.54	-0.78043200293713
1.55	-0.778592709588312
1.56	-0.775057151696449
1.57	-0.770257418004094
1.58	-0.764725510700366
1.59	-0.759062879202512
1.6	-0.75390542584039
1.61	-0.749884820157448
1.62	-0.747590108522396
1.63	-0.74752912686708
1.64	-0.750095081361252
1.65	-0.755538297024237
1.66	-0.763944709263769
1.67	-0.775223214735221
1.68	-0.789101044807629
1.69	-0.805128441316116
1.7	-0.822691158047322
1.71	-0.841030000462699
1.72	-0.859266566946077
1.73	-0.876432632216267
1.74	-0.891501597914438
1.75	-0.903421764273996
1.76	-0.911146943994368
1.77	-0.913665697998268
1.78	-0.910026682931686
1.79	-0.899360061188157
1.8	-0.880894481272828
1.81	-0.853970071472356
1.82	-0.818048086670441
1.83	-0.772717602056559
1.84	-0.717700484189068
1.85	-0.652856263621419
1.86	-0.578185481756524
1.87	-0.493839829846754
1.88	-0.400123679687624
1.89	-0.297506786898859
1.9	-0.186633622741864
1.91	-0.0683339413202095
1.92	0.0563673816529016
1.93	0.186242843041527
1.94	0.31985878824621
1.95	0.455577699861746
1.96	0.591567977382519
1.97	0.725822610681134
1.98	0.856188002330739
1.99	0.980404188919568
2	1.09614894570093
2.01	1.20110496977279
2.02	1.29302091095153
2.03	1.36978480569427
2.04	1.42949898757455
2.05	1.47055416104442
2.06	1.49169889788106
2.07	1.49210116024499
2.08	1.47139806052954
2.09	1.42973070802106
2.1	1.36776143535524
2.11	1.28667138681316
2.12	1.18813841923887
2.13	1.07429398668009
2.14	0.947661715766933
2.15	0.811078606978909
2.16	0.667603045368255
2.17	0.520412672283282
2.18	0.372693796440742
2.19	0.227548316921498
2.2	0.0878692497191139
2.21	-0.0437383372649226
2.22	-0.165040781480148
2.23	-0.274238549715447
2.24	-0.370009136897099
2.25	-0.451528611463766
2.26	-0.518471299876251
2.27	-0.570988465186437
2.28	-0.609667421273715
2.29	-0.635474277026067
2.3	-0.64968393786534
2.31	-0.653800519519119
2.32	-0.649474316501342
2.33	-0.63841793387932
2.34	-0.622327390103867
2.35	-0.602811144009324
2.36	-0.58133019596407
2.37	-0.559152068622964
2.38	-0.537319159466192
2.39	-0.516632843241025
2.4	-0.497651847753076
2.41	-0.48070380051387
2.42	-0.465908007037926
2.43	-0.453206207450023
2.44	-0.442398555169655
2.45	-0.43318305073043
2.46	-0.425191190700936
2.47	-0.418023203170644
2.48	-0.411276028436794
2.49	-0.404564586295164
2.5	-0.397535069942489
2.51	-0.389870419067725
2.52	-0.381288513535056
2.53	-0.371534416556715
2.54	-0.360368503203667
2.55	-0.347552457757555
2.56	-0.33283547285828
2.57	-0.315942693012743
2.58	-0.296567871202613
2.59	-0.27437168069161
2.6	-0.2489866516357
2.61	-0.220028998275805
2.62	-0.18711704140236
2.63	-0.149895182660647
2.64	-0.108061959065342
2.65	-0.061400100705848
2.66	-0.00980633300788413
2.67	0.0466814714182728
