 Q (1/Ang),Pb-Pb,Pb-Ta,Pb-Sc,Pb-O ,Ta-Ta,Ta-Sc,Ta-O ,Sc-Sc,Sc-O ,O-O  
   0.00000 ,    -0.951080335303874E+02 ,     0.454093970138350E+02 ,     0.135909704006420E+03 ,     0.391231251661903E+02 ,     0.455621552899630E+03 ,    -0.737284078905076E+03 ,    -0.844149090193128E+02 ,     0.651123755116665E+03 ,    -0.163287255687963E+02 ,    -0.832213526285480E+01 , 
   0.02000 ,    -0.761252827864732E+02 ,     0.299287402012806E+02 ,     0.116131601667941E+03 ,     0.314192797568272E+02 ,     0.447716616046503E+03 ,    -0.685466281438963E+03 ,    -0.721331361009859E+02 ,     0.628192281858947E+03 ,    -0.730683661040261E+01 ,    -0.672952403061043E+01 , 
   0.04000 ,    -0.328931134422293E+02 ,    -0.461290721371111E+01 ,     0.694239039308968E+02 ,     0.138389455143332E+02 ,     0.415629415768324E+03 ,    -0.551126788779305E+03 ,    -0.432098868619089E+02 ,     0.557508076901867E+03 ,     0.122776259164634E+02 ,    -0.309635675693035E+01 , 
   0.06000 ,     0.507985599857383E+01 ,    -0.326499888064729E+02 ,     0.236113136059046E+02 ,    -0.174342808687284E+01 ,     0.345315362258853E+03 ,    -0.384358812832331E+03 ,    -0.149902763452430E+02 ,     0.440302319784880E+03 ,     0.266322866536486E+02 ,     0.850927265561418E-01 , 
   0.08000 ,     0.167214442561117E+02 ,    -0.361716440728923E+02 ,     0.387188424781958E+00 ,    -0.689474821157695E+01 ,     0.238625666732980E+03 ,    -0.234870376110748E+03 ,    -0.747075146657360E+00 ,     0.293268353804942E+03 ,     0.253685622463658E+02 ,     0.970043014471781E+00 , 
   0.10000 ,     0.443509512601697E+01 ,    -0.181361086361399E+02 ,     0.101855304443789E+01 ,    -0.260771856392534E+01 ,     0.122275486832156E+03 ,    -0.128459924995011E+03 ,    -0.928001675043352E+00 ,     0.150211086697595E+03 ,     0.116391080584350E+02 ,    -0.318314717456228E+00 , 
   0.12000 ,    -0.122665438558812E+02 ,     0.291855771105667E+01 ,     0.101420697813135E+02 ,     0.338414536281989E+01 ,     0.331700021471802E+02 ,    -0.640263724226572E+02 ,    -0.596378448933606E+01 ,     0.466304382235297E+02 ,    -0.219783561039636E+01 ,    -0.210063164076382E+01 , 
   0.14000 ,    -0.164553531711071E+02 ,     0.105586889244044E+02 ,     0.120855342614600E+02 ,     0.453442712767964E+01 ,    -0.757507187567339E+01 ,    -0.275797071420100E+02 ,    -0.660969118734239E+01 ,    -0.155519915323230E+01 ,    -0.634461421712723E+01 ,    -0.276510063364382E+01 , 
   0.16000 ,    -0.755683536043007E+01 ,     0.357581785936137E+01 ,     0.392574316884088E+01 ,     0.828963984186177E+00 ,    -0.831092680303342E+01 ,    -0.758498088678720E+01 ,    -0.163301313964069E+01 ,    -0.657911623353949E+01 ,    -0.134611519741110E+01 ,    -0.207290941629762E+01 , 
   0.18000 ,     0.221546939674855E+01 ,    -0.636370470644523E+01 ,    -0.547577279418179E+01 ,    -0.287432784100579E+01 ,     0.360809097547309E+01 ,     0.459948630620015E+00 ,     0.345453043292413E+01 ,     0.317418169252188E+01 ,     0.461179474337345E+01 ,    -0.105827167898982E+01 , 
   0.20000 ,     0.250413713695593E+01 ,    -0.806281233859247E+01 ,    -0.700145780622103E+01 ,    -0.273014423657287E+01 ,     0.563773639323625E+01 ,    -0.880095271328411E+00 ,     0.368232130803892E+01 ,     0.517921350439161E+01 ,     0.482325750888989E+01 ,    -0.820138901302538E+00 , 
   0.22000 ,    -0.525783925126756E+01 ,    -0.114469291579356E+01 ,    -0.716250135583056E+00 ,     0.382305235565950E+00 ,    -0.473058753913319E+01 ,    -0.602043523156740E+01 ,    -0.189877425669957E+00 ,    -0.399960212806850E+01 ,     0.402900081386513E-01 ,    -0.147275335028410E+01 , 
   0.24000 ,    -0.114687171510683E+02 ,     0.579712420894617E+01 ,     0.550183254150460E+01 ,     0.260662179592404E+01 ,    -0.150171570758479E+02 ,    -0.814021728558436E+01 ,    -0.331176422859032E+01 ,    -0.136154095877516E+02 ,    -0.387490189275023E+01 ,    -0.220964725529062E+01 , 
   0.26000 ,    -0.969537211056157E+01 ,     0.549366118044181E+01 ,     0.508157292026698E+01 ,     0.165052589679779E+01 ,    -0.147068767001972E+02 ,    -0.479231287631963E+01 ,    -0.240581920155449E+01 ,    -0.140503074410230E+02 ,    -0.293548619436864E+01 ,    -0.225657918490593E+01 , 
   0.28000 ,    -0.298215207250180E+01 ,    -0.700796347252675E+00 ,    -0.676706286994404E+00 ,    -0.100233090793668E+01 ,    -0.607512109159925E+01 ,     0.193091151366985E+00 ,     0.101388318078017E+01 ,    -0.677970583169101E+01 ,     0.108944652743840E+01 ,    -0.165703924031568E+01 , 
   0.30000 ,     0.702667631311724E+00 ,    -0.540947474381116E+01 ,    -0.498425829058951E+01 ,    -0.220993111841916E+01 ,     0.276295985118902E+00 ,     0.132338971128311E+01 ,     0.291067799230063E+01 ,    -0.927701299507961E+00 ,     0.339124588749811E+01 ,    -0.112543242899462E+01 , 
   0.32000 ,    -0.233047022879462E+01 ,    -0.375248072094751E+01 ,    -0.337365388966290E+01 ,    -0.802281786015934E+00 ,    -0.214928519238120E+01 ,    -0.241065803751763E+01 ,     0.138976079853467E+01 ,    -0.253337593471713E+01 ,     0.167009560263091E+01 ,    -0.122468218715139E+01 , 
   0.34000 ,    -0.799261795675253E+01 ,     0.177492011754592E+01 ,     0.180595086914171E+01 ,     0.136410662295478E+01 ,    -0.948606503351378E+01 ,    -0.661667339658963E+01 ,    -0.149576812783846E+01 ,    -0.874158737138682E+01 ,    -0.170957928122725E+01 ,    -0.178766895845385E+01 , 
   0.36000 ,    -0.973070972506678E+01 ,     0.476994554517972E+01 ,     0.458831357919158E+01 ,     0.178288131778336E+01 ,    -0.131029324559679E+02 ,    -0.658906359618830E+01 ,    -0.241258429145683E+01 ,    -0.121864312132119E+02 ,    -0.283921423302724E+01 ,    -0.216342583496533E+01 , 
