 Q (1/Ang),Pb-Pb,Pb-Ta,Pb-Sc,Pb-O ,Ta-Ta,Ta-Sc,Ta-O ,Sc-Sc,Sc-O ,O-O  
   0.00000 ,    -0.940620049043014E+02 ,     0.250601714369735E+02 ,     0.160062515953105E+03 ,     0.386269418486150E+02 ,     0.103579842182321E+04 ,    -0.137327432210021E+04 ,    -0.997672175594659E+02 ,     0.131915228943903E+04 ,    -0.248762462960907E+01 ,    -0.871364789806321E+01 , 
   0.02000 ,    -0.752704940018070E+02 ,     0.110337851257392E+02 ,     0.138046934014424E+03 ,     0.310259397945238E+02 ,     0.984688092651930E+03 ,    -0.127132872072713E+04 ,    -0.863763858174791E+02 ,     0.124400803186507E+04 ,     0.574527461138135E+01 ,    -0.703969825349165E+01 , 
   0.04000 ,    -0.324896574892092E+02 ,    -0.196173548168149E+02 ,     0.856560015484240E+02 ,     0.136793624178581E+02 ,     0.838007291283521E+03 ,    -0.100567536409593E+04 ,    -0.544990303838669E+02 ,     0.103631054075047E+04 ,     0.230884480869047E+02 ,    -0.322404014919104E+01 , 
   0.06000 ,     0.504491476494831E+01 ,    -0.425543785632962E+02 ,     0.331429880517466E+02 ,    -0.170007398329479E+01 ,     0.619822002354805E+03 ,    -0.673555058163770E+03 ,    -0.224317585626464E+02 ,     0.745975844691939E+03 ,     0.341828402099256E+02 ,     0.110601757719226E+00 , 
   0.08000 ,     0.164818330552508E+02 ,    -0.412488115519052E+02 ,     0.455293564141572E+01 ,    -0.679610119662691E+01 ,     0.375956884669401E+03 ,    -0.376065320820101E+03 ,    -0.456060245344853E+01 ,     0.443172006424674E+03 ,     0.294178939745608E+02 ,     0.103134803596047E+01 , 
   0.10000 ,     0.424892507831757E+01 ,    -0.197963638795616E+02 ,     0.221540178484855E+01 ,    -0.258805968724152E+01 ,     0.164446320882018E+03 ,    -0.171581719747801E+03 ,    -0.215461622814247E+01 ,     0.196177306106019E+03 ,     0.128658603932252E+02 ,    -0.318916748139844E+00 , 
   0.12000 ,    -0.122904928406210E+02 ,     0.289206843150162E+01 ,     0.103678301121721E+02 ,     0.330317523147834E+01 ,     0.304327330348044E+02 ,    -0.632342566058121E+02 ,    -0.590432887885461E+01 ,     0.456555093411851E+02 ,    -0.248973926254441E+01 ,    -0.216870056650774E+01 , 
   0.14000 ,    -0.163812969141864E+02 ,     0.107927342639993E+02 ,     0.122446643666882E+02 ,     0.443328190813228E+01 ,    -0.176499703826493E+02 ,    -0.197597223841738E+02 ,    -0.628887593439444E+01 ,    -0.101179135820304E+02 ,    -0.687528890326363E+01 ,    -0.283502594945359E+01 , 
   0.16000 ,    -0.750847821868578E+01 ,     0.350517944207117E+01 ,     0.407443712799393E+01 ,     0.794996755440029E+00 ,    -0.987865163621174E+01 ,    -0.655237542988506E+01 ,    -0.153089279953202E+01 ,    -0.772645079967784E+01 ,    -0.144883406879589E+01 ,    -0.208778208382218E+01 , 
   0.18000 ,     0.218298868349354E+01 ,    -0.663009468295880E+01 ,    -0.548741195801836E+01 ,    -0.282995032164845E+01 ,     0.903855815674398E+01 ,    -0.357063932745516E+01 ,     0.333861146409135E+01 ,     0.761555963874264E+01 ,     0.487294589088787E+01 ,    -0.102450309524231E+01 , 
   0.20000 ,     0.243594874614877E+01 ,    -0.820477874447165E+01 ,    -0.713501622458794E+01 ,    -0.267030580929390E+01 ,     0.105823079703803E+02 ,    -0.428005570775909E+01 ,     0.355699824091715E+01 ,     0.887085142556935E+01 ,     0.503804738391490E+01 ,    -0.789431270174482E+00 , 
   0.22000 ,    -0.528596495897513E+01 ,    -0.103537992551520E+01 ,    -0.799373945484059E+00 ,     0.392869226704438E+00 ,    -0.433200729684632E+01 ,    -0.636054795294773E+01 ,    -0.177348174332438E+00 ,    -0.384211770984969E+01 ,    -0.393412763021741E-01 ,    -0.148178818287141E+01 , 
   0.24000 ,    -0.114344572870076E+02 ,     0.601203390247048E+01 ,     0.554168848339021E+01 ,     0.256450150388150E+01 ,    -0.175508518242216E+02 ,    -0.679722353352322E+01 ,    -0.318339954920166E+01 ,    -0.154006628343497E+02 ,    -0.413377876174007E+01 ,    -0.224514027847604E+01 , 
   0.26000 ,    -0.964481030025472E+01 ,     0.560046063568478E+01 ,     0.514574829632146E+01 ,     0.160747483364813E+01 ,    -0.164722345805734E+02 ,    -0.390096077271487E+01 ,    -0.228460569404236E+01 ,    -0.152017517636497E+02 ,    -0.309560649154643E+01 ,    -0.227771043351209E+01 , 
   0.28000 ,    -0.297285151850692E+01 ,    -0.759676441893359E+00 ,    -0.710052910737607E+00 ,    -0.100002006274978E+01 ,    -0.551707564870460E+01 ,     0.782438688009078E-01 ,     0.103917786859669E+01 ,    -0.656610175482520E+01 ,     0.115039454426970E+01 ,    -0.164361870285048E+01 , 
   0.30000 ,     0.662530748068266E+00 ,    -0.551152505936773E+01 ,    -0.510376410302735E+01 ,    -0.216907474580276E+01 ,     0.170268575131519E+01 ,     0.106607228552337E+01 ,     0.285769421874763E+01 ,    -0.432403682752586E+00 ,     0.354237200152838E+01 ,    -0.109733193830236E+01 , 
   0.32000 ,    -0.237621132437595E+01 ,    -0.375642380045201E+01 ,    -0.345742774822727E+01 ,    -0.770207028892018E+00 ,    -0.197820003407940E+01 ,    -0.202728487643960E+01 ,     0.134374043144828E+01 ,    -0.285922946724914E+01 ,     0.170995543325618E+01 ,    -0.121525381813830E+01 , 
   0.34000 ,    -0.799944051461576E+01 ,     0.187775063033249E+01 ,     0.183453864603760E+01 ,     0.135344566042260E+01 ,    -0.109270157784145E+02 ,    -0.575701869502660E+01 ,    -0.147520628765940E+01 ,    -0.979187486999423E+01 ,    -0.182596685652009E+01 ,    -0.180529740988443E+01 , 
   0.36000 ,    -0.970014374805405E+01 ,     0.486868879852006E+01 ,     0.466830157090413E+01 ,     0.174403786343257E+01 ,    -0.146847885457759E+02 ,    -0.593310384874082E+01 ,    -0.234428694218898E+01 ,    -0.130627000222391E+02 ,    -0.297515416088800E+01 ,    -0.218463824614038E+01 , 
   0.38000 ,    -0.595220204474620E+01 ,     0.220535992595007E+01 ,     0.215743762801720E+01 ,     0.123246051548237E+00 ,    -0.986503075772145E+01 ,    -0.237872265975583E+01 ,    -0.480858655812507E+00 ,    -0.968494979551379E+01 ,    -0.718193957992303E+00 ,    -0.195576303507924E+01 , 
   0.40000 ,    -0.142971322987116E+01 ,    -0.268569637077735E+01 ,    -0.251394803527150E+01 ,    -0.149996526771376E+01 ,    -0.289092718855219E+01 ,     0.890817130684735E+00 ,     0.179448028465693E+01 ,    -0.430194521892575E+01 ,     0.209608942397065E+01 ,    -0.141422204726672E+01 , 
   0.42000 ,    -0.127522644808782E+01 ,    -0.422760171251936E+01 ,    -0.404372342456851E+01 ,    -0.128281378040553E+01 ,    -0.179775751757216E+01 ,     0.260786749342097E+00 ,     0.190379132980843E+01 ,    -0.315091005353050E+01 ,     0.227253650655069E+01 ,    -0.117749901524818E+01 , 
   0.44000 ,    -0.532768193874174E+01 ,    -0.962876334492800E+00 ,    -0.968302242220851E+00 ,     0.388379379366749E+00 ,    -0.721218720984005E+01 ,    -0.342403602550677E+01 ,    -0.101357420760609E+00 ,    -0.705161028554488E+01 ,    -0.158805146386040E+00 ,    -0.148824119724051E+01 , 
   0.46000 ,    -0.870533378765052E+01 ,     0.315290730546501E+01 ,     0.299588791907021E+01 ,     0.150351412794416E+01 ,    -0.124120287113589E+02 ,    -0.593515527546867E+01 ,    -0.180574340007673E+01 ,    -0.110954987409233E+02 ,    -0.225559876148875E+01 ,    -0.196954553596580E+01 , 
   0.48000 ,    -0.762202185301451E+01 ,     0.348572275514165E+01 ,     0.338229906505882E+01 ,     0.823329133963925E+00 ,    -0.114988436122546E+02 ,    -0.452975554566933E+01 ,    -0.130839561961846E+01 ,    -0.106629985161452E+02 ,    -0.168415306883165E+01 ,    -0.207497926397465E+01 , 
   0.50000 ,    -0.357961229271253E+01 ,    -0.105618362885761E+00 ,    -0.401446213852792E-01 ,    -0.761694624933386E+00 ,    -0.592044719402922E+01 ,    -0.100380141156742E+01 ,     0.682196077334801E+00 ,    -0.654878793726302E+01 ,     0.715483254397408E+00 ,    -0.170351960278480E+01 , 
   0.52000 ,    -0.134577685238134E+01 ,    -0.337934257532924E+01 ,    -0.324505032340258E+01 ,    -0.137792504445133E+01 ,    -0.224776232988380E+01 ,     0.473011743215850E+00 ,     0.181910204254291E+01 ,    -0.360945445400278E+01 ,     0.210306976016932E+01 ,    -0.129234718737124E+01 , 
   0.54000 ,    -0.336684379262271E+01 ,    -0.267755345804066E+01 ,    -0.264850118127968E+01 ,    -0.367066619902286E+00 ,    -0.437706060710675E+01 ,    -0.185814288937837E+01 ,     0.865215604597291E+00 ,    -0.496756408387706E+01 ,     0.970932307784975E+00 ,    -0.130596350236773E+01 , 
   0.56000 ,    -0.711454541873912E+01 ,     0.101413725415228E+01 ,     0.912376036082162E+00 ,     0.102430178284344E+01 ,    -0.930147221666673E+01 ,    -0.542972569287982E+01 ,    -0.975152790669245E+00 ,    -0.858947968143933E+01 ,    -0.124344169646304E+01 ,    -0.171347783562564E+01 , 
   0.58000 ,    -0.821042925546273E+01 ,     0.338633792975330E+01 ,     0.331238754091644E+01 ,     0.117026967047283E+01 ,    -0.109685840424024E+02 ,    -0.638499339638214E+01 ,    -0.155486497640999E+01 ,    -0.992756577644517E+01 ,    -0.196467516288243E+01 ,    -0.203941656669562E+01 , 
   0.60000 ,    -0.550488213256297E+01 ,     0.179148254744571E+01 ,     0.190210886920005E+01 ,    -0.468951132480170E-01 ,    -0.736813029470393E+01 ,    -0.398093125986604E+01 ,    -0.266397445308971E+00 ,    -0.727343433234094E+01 ,    -0.463486236596281E+00 ,    -0.191401072926583E+01 , 
   0.62000 ,    -0.225387435328618E+01 ,    -0.183476912185702E+01 ,    -0.156805191150297E+01 ,    -0.116538478603636E+01 ,    -0.263889665689531E+01 ,    -0.132002376438269E+01 ,     0.134577047286787E+01 ,    -0.360156240838324E+01 ,     0.141717468775034E+01 ,    -0.148967052153289E+01 , 
   0.64000 ,    -0.221795431569840E+01 ,    -0.331766738522874E+01 ,    -0.307810333936067E+01 ,    -0.892758280367768E+00 ,    -0.206182530907606E+01 ,    -0.167916958834469E+01 ,     0.144161722174124E+01 ,    -0.297492369374904E+01 ,     0.149185118312390E+01 ,    -0.125585475677652E+01 , 
   0.66000 ,    -0.532938014912159E+01 ,    -0.103701829801449E+01 ,    -0.961800984805974E+00 ,     0.406976254526886E+00 ,    -0.597723002050620E+01 ,    -0.473440612721343E+01 ,    -0.862428824000666E-02 ,    -0.584917894399233E+01 ,    -0.259547695277558E+00 ,    -0.147442943387692E+01 , 
   0.68000 ,    -0.789470804128419E+01 ,     0.231030063649127E+01 ,     0.226672505008136E+01 ,     0.119023487931884E+01 ,    -0.960656255099177E+01 ,    -0.700026369363684E+01 ,    -0.126934763897042E+01 ,    -0.868604175187594E+01 ,    -0.176525491035835E+01 ,    -0.188437342189880E+01 , 
