 Q (1/Ang),Pb-Pb,Pb-Ta,Pb-Sc,Pb-O ,Ta-Ta,Ta-Sc,Ta-O ,Sc-Sc,Sc-O ,O-O  
   0.00000 ,    -0.941509488145476E+02 ,     0.396964986443853E+02 ,     0.138918075025639E+03 ,     0.398046854892506E+02 ,     0.500103899583349E+03 ,    -0.777353176357603E+03 ,    -0.874035400927331E+02 ,     0.710349124157690E+03 ,    -0.136111394340900E+02 ,    -0.747549313024839E+01 , 
   0.02000 ,    -0.753076657142488E+02 ,     0.250593385878824E+02 ,     0.118909353530984E+03 ,     0.319928636063978E+02 ,     0.481843950628185E+03 ,    -0.716385012947241E+03 ,    -0.746237922688848E+02 ,     0.674709140907847E+03 ,    -0.499810697530079E+01 ,    -0.604418474242498E+01 , 
   0.04000 ,    -0.324055601925427E+02 ,    -0.742129108671588E+01 ,     0.715325761929234E+02 ,     0.141578670916457E+02 ,     0.424848102264302E+03 ,    -0.559705806357319E+03 ,    -0.444849091975582E+02 ,     0.573383233758002E+03 ,     0.135644031274378E+02 ,    -0.278258561239483E+01 , 
   0.06000 ,     0.524118254959737E+01 ,    -0.332596055066816E+02 ,     0.247286458106751E+02 ,    -0.167297488627892E+01 ,     0.329253410383088E+03 ,    -0.369438567213776E+03 ,    -0.149728928345807E+02 ,     0.424830243879211E+03 ,     0.267710815602910E+02 ,     0.604105978233789E-01 , 
   0.08000 ,     0.167118681157762E+02 ,    -0.354091944829195E+02 ,     0.462803251398349E+00 ,    -0.694671725157198E+01 ,     0.209562166487599E+03 ,    -0.206669677393361E+03 ,     0.637633580715416E-01 ,     0.261099624738075E+03 ,     0.247117777064684E+02 ,     0.818684175736078E+00 , 
   0.10000 ,     0.442001267037777E+01 ,    -0.171131460514729E+02 ,     0.363911872847740E+00 ,    -0.264788455661751E+01 ,     0.959707248901991E+02 ,    -0.101353886817386E+03 ,    -0.580235474412119E-03 ,     0.120256451110925E+03 ,     0.107528028440263E+02 ,    -0.394560819527362E+00 , 
   0.12000 ,    -0.122251364647606E+02 ,     0.349926500611682E+01 ,     0.931146633506165E+01 ,     0.340618986491938E+01 ,     0.192091209108485E+02 ,    -0.480267311879994E+02 ,    -0.536496006328066E+01 ,     0.304597271436887E+02 ,    -0.286030658796643E+01 ,    -0.205184804842901E+01 , 
   0.14000 ,    -0.163998003531263E+02 ,     0.106391433155571E+02 ,     0.115711903913668E+02 ,     0.458146533500823E+01 ,    -0.941203419861994E+01 ,    -0.240517328423925E+02 ,    -0.640369747461896E+01 ,    -0.399213240422840E+01 ,    -0.662636698838203E+01 ,    -0.267968009299127E+01 , 
   0.16000 ,    -0.754817732683919E+01 ,     0.347820786140379E+01 ,     0.388158170302929E+01 ,     0.843914979668027E+00 ,    -0.453585927611169E+01 ,    -0.111217276335875E+02 ,    -0.163979438820848E+01 ,    -0.270149770726817E+01 ,    -0.135290287470650E+01 ,    -0.205175608282700E+01 , 
   0.18000 ,     0.217299042490502E+01 ,    -0.636207229585811E+01 ,    -0.525877486828248E+01 ,    -0.290390292573494E+01 ,     0.663334106993631E+01 ,    -0.344292892785875E+01 ,     0.342435298496764E+01 ,     0.618513214302373E+01 ,     0.468229316541087E+01 ,    -0.111205551086766E+01 , 
   0.20000 ,     0.246068476246136E+01 ,    -0.794182254473498E+01 ,    -0.685321912462790E+01 ,    -0.276779907973988E+01 ,     0.573659766345282E+01 ,    -0.173809480451165E+01 ,     0.369639522408931E+01 ,     0.499717793033308E+01 ,     0.484091993112089E+01 ,    -0.878740911755095E+00 , 
   0.22000 ,    -0.525824337237113E+01 ,    -0.104503843768158E+01 ,    -0.796253005804867E+00 ,     0.375637312725030E+00 ,    -0.605400745057934E+01 ,    -0.452500938191232E+01 ,    -0.159821007577418E+00 ,    -0.558398632815198E+01 ,    -0.680028545164567E-02 ,    -0.147375757874787E+01 , 
   0.24000 ,    -0.114335787330603E+02 ,     0.578651801847706E+01 ,     0.529660513394326E+01 ,     0.263173745957695E+01 ,    -0.156654439946337E+02 ,    -0.669629440107487E+01 ,    -0.329974657705501E+01 ,    -0.143063766119411E+02 ,    -0.393159811426641E+01 ,    -0.216231396483558E+01 , 
   0.26000 ,    -0.966843559774422E+01 ,     0.542577239734107E+01 ,     0.496005052073761E+01 ,     0.167498236010057E+01 ,    -0.142489606665635E+02 ,    -0.473731613631239E+01 ,    -0.240708644324632E+01 ,    -0.135205699620815E+02 ,    -0.295668749574365E+01 ,    -0.222033873907136E+01 , 
   0.28000 ,    -0.299179437041537E+01 ,    -0.718855505200368E+00 ,    -0.623607154019978E+00 ,    -0.100548653169372E+01 ,    -0.554141131626077E+01 ,    -0.577836586516498E+00 ,     0.101943695447454E+01 ,    -0.626320535175980E+01 ,     0.110337081307183E+01 ,    -0.167054201203569E+01 , 
   0.30000 ,     0.671942854673459E+00 ,    -0.534652206055892E+01 ,    -0.485443301283009E+01 ,    -0.223456461523512E+01 ,     0.109700664283404E-01 ,     0.994940463428914E+00 ,     0.292287934888913E+01 ,    -0.133259529876876E+01 ,     0.341191366065621E+01 ,    -0.116796356479668E+01 , 
   0.32000 ,    -0.234519466639673E+01 ,    -0.367646704646138E+01 ,    -0.332648394323158E+01 ,    -0.819948449255954E+00 ,    -0.295063060896061E+01 ,    -0.184688732695566E+01 ,     0.139003226939674E+01 ,    -0.344929691341707E+01 ,     0.167645356187474E+01 ,    -0.124634529630938E+01 , 
   0.34000 ,    -0.797597691394634E+01 ,     0.178788399030201E+01 ,     0.172041095876481E+01 ,     0.137114992406584E+01 ,    -0.992772960688458E+01 ,    -0.582972208473238E+01 ,    -0.151501382821594E+01 ,    -0.915689535536487E+01 ,    -0.171529129766865E+01 ,    -0.176715575898036E+01 , 
   0.36000 ,    -0.970412170170882E+01 ,     0.472380786311248E+01 ,     0.446513062098719E+01 ,     0.180390353862830E+01 ,    -0.127720178964504E+02 ,    -0.643086271786016E+01 ,    -0.243450250474992E+01 ,    -0.117524812306215E+02 ,    -0.284247245218851E+01 ,    -0.212786700149606E+01 , 
   0.38000 ,    -0.597298455358462E+01 ,     0.216844682497947E+01 ,     0.210847236232432E+01 ,     0.156815506886382E+00 ,    -0.891578083638126E+01 ,    -0.305983933440472E+01 ,    -0.533467135097078E+00 ,    -0.887222417996952E+01 ,    -0.699098476968945E+00 ,    -0.194687150355702E+01 , 
   0.40000 ,    -0.143818713109829E+01 ,    -0.258994114018530E+01 ,    -0.235636289748839E+01 ,    -0.152716715639109E+01 ,    -0.346308927879525E+01 ,     0.398804955123602E+00 ,     0.182059152909924E+01 ,    -0.444234727513995E+01 ,     0.200537870166787E+01 ,    -0.146010744794030E+01 , 
   0.42000 ,    -0.125613574116515E+01 ,    -0.412525588984362E+01 ,    -0.386477883843257E+01 ,    -0.133665461930617E+01 ,    -0.272578445305817E+01 ,     0.120005915481211E+00 ,     0.196518818662442E+01 ,    -0.362923850216360E+01 ,     0.219515036380978E+01 ,    -0.122320007950138E+01 , 
   0.44000 ,    -0.529679501577985E+01 ,    -0.972624326428854E+00 ,    -0.969679209467323E+00 ,     0.368737535325731E+00 ,    -0.712044589399142E+01 ,    -0.337590518201937E+01 ,    -0.761794062338929E-01 ,    -0.701345654460466E+01 ,    -0.132564344451772E+00 ,    -0.148375427688630E+01 , 
   0.46000 ,    -0.869200150656929E+01 ,     0.305558189120593E+01 ,     0.282218172678200E+01 ,     0.153769298745616E+01 ,    -0.112462328181255E+02 ,    -0.600758252245434E+01 ,    -0.183636055136227E+01 ,    -0.103906981372950E+02 ,    -0.216803254152727E+01 ,    -0.192535324948556E+01 , 
   0.48000 ,    -0.763585064586658E+01 ,     0.342937252602915E+01 ,     0.323363276057208E+01 ,     0.871024327958674E+00 ,    -0.104056256369201E+02 ,    -0.489185537240917E+01 ,    -0.134716453750394E+01 ,    -0.988117343376219E+01 ,    -0.164922579138519E+01 ,    -0.204521059452758E+01 , 
   0.50000 ,    -0.359863298838896E+01 ,    -0.461579059100981E-01 ,    -0.650952040189491E-02 ,    -0.752896017601102E+00 ,    -0.581677638371251E+01 ,    -0.154628497382488E+01 ,     0.690518452051240E+00 ,    -0.625360824632869E+01 ,     0.650662628940811E+00 ,    -0.172136569620906E+01 , 
