 Q (1/Ang),Pb-Pb,Pb-Ta,Pb-Sc,Pb-O ,Ta-Ta,Ta-Sc,Ta-O ,Sc-Sc,Sc-O ,O-O  
   0.00000 ,    -0.944665254295201E+02 ,     0.205694469839173E+02 ,     0.161544846779474E+03 ,     0.386952730212531E+02 ,     0.115360135604900E+04 ,    -0.150176880660564E+04 ,    -0.101317727650985E+03 ,     0.145736528834865E+04 ,     0.714070197510858E+00 ,    -0.847428633605144E+01 , 
   0.02000 ,    -0.755907847751695E+02 ,     0.706308715330692E+01 ,     0.139625918000902E+03 ,     0.310801446795543E+02 ,     0.109369479887891E+04 ,    -0.138971543272888E+04 ,    -0.879442786797199E+02 ,     0.137104841899092E+04 ,     0.863716723090304E+01 ,    -0.684636796738110E+01 , 
   0.04000 ,    -0.326203210613056E+02 ,    -0.223079366526598E+02 ,     0.873620320256171E+02 ,     0.137008580969867E+02 ,     0.923935158148425E+03 ,    -0.109778282887492E+04 ,    -0.560248950180963E+02 ,     0.113441194659679E+04 ,     0.251879935780570E+02 ,    -0.313684505348960E+01 , 
   0.06000 ,     0.507584771144398E+01 ,    -0.438442542011355E+02 ,     0.346915913739281E+02 ,    -0.170877637604834E+01 ,     0.676582869838851E+03 ,    -0.733064149047607E+03 ,    -0.236859074710398E+02 ,     0.808467111868498E+03 ,     0.353366622158051E+02 ,     0.100914384431111E+00 , 
   0.08000 ,     0.165565639703041E+02 ,    -0.415800532465049E+02 ,     0.553700364084222E+01 ,    -0.681654307794760E+01 ,     0.406414899514141E+03 ,    -0.407021391401912E+03 ,    -0.528401269725262E+01 ,     0.474898394059399E+03 ,     0.298057912082527E+02 ,     0.985261306468923E+00 , 
   0.10000 ,     0.426926997125843E+01 ,    -0.197722409969988E+02 ,     0.246091774175963E+01 ,    -0.260162585924301E+01 ,     0.177152670761586E+03 ,    -0.184054196620298E+03 ,    -0.228789563914595E+01 ,     0.208441510854865E+03 ,     0.128389002524820E+02 ,    -0.343199348888623E+00 , 
   0.12000 ,    -0.123313611101995E+02 ,     0.289361269240068E+01 ,     0.101046081742442E+02 ,     0.330293649876791E+01 ,     0.346718225967932E+02 ,    -0.673908411007712E+02 ,    -0.567243644679226E+01 ,     0.495348672201257E+02 ,    -0.261423488887679E+01 ,    -0.215591701364832E+01 , 
   0.14000 ,    -0.164217632260632E+02 ,     0.107233337372812E+02 ,     0.119253244928558E+02 ,     0.444077686486737E+01 ,    -0.156125790317745E+02 ,    -0.219203289282979E+02 ,    -0.604493029733511E+01 ,    -0.801335168905873E+01 ,    -0.693557730808154E+01 ,    -0.280968196390294E+01 , 
   0.16000 ,    -0.749795718242735E+01 ,     0.347647213563385E+01 ,     0.401647512574219E+01 ,     0.801856827364132E+00 ,    -0.774207693794600E+01 ,    -0.872766617045482E+01 ,    -0.149767251054145E+01 ,    -0.550432836666849E+01 ,    -0.143307754002305E+01 ,    -0.207891848229744E+01 , 
   0.18000 ,     0.223334297173159E+01 ,    -0.656558370551713E+01 ,    -0.530368128114255E+01 ,    -0.282683275224271E+01 ,     0.110479039198674E+02 ,    -0.543246002402686E+01 ,     0.319520314251272E+01 ,     0.947734630433187E+01 ,     0.491106906218455E+01 ,    -0.103636973803726E+01 , 
   0.20000 ,     0.247511857465481E+01 ,    -0.811805096010242E+01 ,    -0.695132515835445E+01 ,    -0.266857469469979E+01 ,     0.118031563336150E+02 ,    -0.534867789826370E+01 ,     0.342377105560964E+01 ,     0.989833242287402E+01 ,     0.505881007700989E+01 ,    -0.803417311210961E+00 , 
   0.22000 ,    -0.528929243950391E+01 ,    -0.102122318274558E+01 ,    -0.797397837742867E+00 ,     0.395884433392115E+00 ,    -0.382458547009138E+01 ,    -0.689628110540328E+01 ,    -0.172278196663108E+00 ,    -0.330245332186029E+01 ,    -0.366530624657866E-01 ,    -0.148074723506410E+01 , 
   0.24000 ,    -0.114620907462127E+02 ,     0.594952222911903E+01 ,     0.540277097310010E+01 ,     0.256827855563053E+01 ,    -0.170935694644021E+02 ,    -0.741563885787045E+01 ,    -0.308069476041104E+01 ,    -0.147145993835584E+02 ,    -0.413136847529012E+01 ,    -0.223131245146995E+01 , 
   0.26000 ,    -0.965573205644930E+01 ,     0.554703730440966E+01 ,     0.504077521542278E+01 ,     0.160979434105693E+01 ,    -0.155706183526743E+02 ,    -0.489076887521639E+01 ,    -0.221809319285956E+01 ,    -0.141551192794466E+02 ,    -0.308391500929125E+01 ,    -0.226708556302297E+01 , 
   0.28000 ,    -0.295023487267824E+01 ,    -0.728764466780226E+00 ,    -0.679520253993739E+00 ,    -0.999579045678126E+00 ,    -0.427494309879719E+01 ,    -0.107053578421289E+01 ,     0.997050315748786E+00 ,    -0.543749933046498E+01 ,     0.116666674076385E+01 ,    -0.164655930642307E+01 , 
   0.30000 ,     0.696769661267989E+00 ,    -0.541089193871630E+01 ,    -0.500585352602463E+01 ,    -0.216837425863560E+01 ,     0.281745394586233E+01 ,     0.119079356121389E+00 ,     0.276120126870117E+01 ,     0.444511051847856E+00 ,     0.355567704898785E+01 ,    -0.110807207442146E+01 , 
   0.32000 ,    -0.236177647802878E+01 ,    -0.366576610818916E+01 ,    -0.343231171510420E+01 ,    -0.767226446984451E+00 ,    -0.130228241150182E+01 ,    -0.264304191607119E+01 ,     0.129700650466943E+01 ,    -0.227784595794900E+01 ,     0.171983927652171E+01 ,    -0.122029647478657E+01 , 
   0.34000 ,    -0.800998154830270E+01 ,     0.190454133914582E+01 ,     0.173715148076545E+01 ,     0.135812320901069E+01 ,    -0.105971322307756E+02 ,    -0.617629470449138E+01 ,    -0.143636379383200E+01 ,    -0.933193636283139E+01 ,    -0.181494556434617E+01 ,    -0.179921096133547E+01 , 
   0.36000 ,    -0.971212765669373E+01 ,     0.485576729637504E+01 ,     0.453563321765434E+01 ,     0.174806466507825E+01 ,    -0.144009021312240E+02 ,    -0.632000448962145E+01 ,    -0.228113408468915E+01 ,    -0.126135579218213E+02 ,    -0.296161777727085E+01 ,    -0.217515175062730E+01 , 
