 Q (1/Ang),Pb-Pb,Pb-Ta,Pb-Sc,Pb-O ,Ta-Ta,Ta-Sc,Ta-O ,Sc-Sc,Sc-O ,O-O  
   0.00000 ,    -0.897339086311624E+02 ,     0.338234161009825E+02 ,     0.149726287762983E+03 ,     0.382559035854972E+02 ,     0.593192842206917E+03 ,    -0.919652847068827E+03 ,    -0.908885691564537E+02 ,     0.828339525631211E+03 ,    -0.125528058221086E+02 ,    -0.851214686754186E+01 , 
   0.02000 ,    -0.717726954779859E+02 ,     0.193554565030307E+02 ,     0.128516185836528E+03 ,     0.307533677180401E+02 ,     0.578185010848216E+03 ,    -0.853163370335808E+03 ,    -0.780305627007494E+02 ,     0.793388689822030E+03 ,    -0.353668424820123E+01 ,    -0.687676380413477E+01 , 
   0.04000 ,    -0.308971254353973E+02 ,    -0.126427207999084E+02 ,     0.782970689178620E+02 ,     0.136255673550479E+02 ,     0.526189791636442E+03 ,    -0.681368319092988E+03 ,    -0.476661408903382E+02 ,     0.690992282517243E+03 ,     0.158870294752635E+02 ,    -0.315052505580662E+01 , 
   0.06000 ,     0.492242071129336E+01 ,    -0.377524631199865E+02 ,     0.286679415552586E+02 ,    -0.157641359625142E+01 ,     0.427420132096593E+03 ,    -0.469823608859614E+03 ,    -0.177999773108179E+02 ,     0.533204924167161E+03 ,     0.296744594657860E+02 ,     0.101459031182502E+00 , 
   0.08000 ,     0.157531847116385E+02 ,    -0.390185517015627E+02 ,     0.283771521628069E+01 ,    -0.664336053606902E+01 ,     0.290355708837062E+03 ,    -0.283175409044856E+03 ,    -0.229652505742857E+01 ,     0.348685472104917E+03 ,     0.274183299543402E+02 ,     0.990316909560227E+00 , 
   0.10000 ,     0.395042602312550E+01 ,    -0.197845017879081E+02 ,     0.243585607524061E+01 ,    -0.252667412742294E+01 ,     0.148720976732143E+03 ,    -0.153949541011449E+03 ,    -0.180316758444749E+01 ,     0.179002109846632E+03 ,     0.126107646734201E+02 ,    -0.340589358024600E+00 , 
   0.12000 ,    -0.119311175445281E+02 ,     0.171881007393330E+01 ,     0.114118665445538E+02 ,     0.326903388098765E+01 ,     0.437806679247565E+02 ,    -0.786009513668339E+02 ,    -0.657188153601305E+01 ,     0.608349472328886E+02 ,    -0.193769887743280E+01 ,    -0.215452404252681E+01 , 
   0.14000 ,    -0.158574501617967E+02 ,     0.960925812868138E+01 ,     0.132022113063323E+02 ,     0.438661578779055E+01 ,    -0.361607562248658E+01 ,    -0.365972616264993E+02 ,    -0.706918496377032E+01 ,     0.624296192664151E+01 ,    -0.624541553884488E+01 ,    -0.280387144282614E+01 , 
   0.16000 ,    -0.735993323847335E+01 ,     0.299215694376274E+01 ,     0.454507272391177E+01 ,     0.805837842049758E+00 ,    -0.580926544035791E+01 ,    -0.118004976057073E+02 ,    -0.191452786426052E+01 ,    -0.202435729641225E+01 ,    -0.107883306357601E+01 ,    -0.206664112386916E+01 , 
   0.18000 ,     0.191172151895770E+01 ,    -0.652943604791532E+01 ,    -0.541758657215172E+01 ,    -0.276996480369362E+01 ,     0.542138732182406E+01 ,     0.662817648051813E+00 ,     0.334740941580349E+01 ,     0.479776492201689E+01 ,     0.498576239496960E+01 ,    -0.102251710062900E+01 , 
   0.20000 ,     0.213403011367647E+01 ,    -0.797881364050433E+01 ,    -0.717288776273484E+01 ,    -0.262270038043283E+01 ,     0.566847482468662E+01 ,     0.156397955973540E+01 ,     0.366530160443183E+01 ,     0.421161259595019E+01 ,     0.504721923928733E+01 ,    -0.795240909065598E+00 , 
   0.22000 ,    -0.527729003991955E+01 ,    -0.106509237922697E+01 ,    -0.744753035597158E+00 ,     0.387749432713378E+00 ,    -0.656186504366331E+01 ,    -0.418563110393965E+01 ,    -0.204932212112008E+00 ,    -0.601014281225962E+01 ,    -0.932831949270264E-02 ,    -0.148064524319001E+01 , 
   0.24000 ,    -0.111660502250579E+02 ,     0.574861007195133E+01 ,     0.568217565190264E+01 ,     0.252699732415037E+01 ,    -0.171032034713318E+02 ,    -0.819477440202979E+01 ,    -0.334379936493207E+01 ,    -0.148301212175010E+02 ,    -0.405966380969274E+01 ,    -0.223477644746230E+01 , 
   0.26000 ,    -0.944028085434399E+01 ,     0.538622017722229E+01 ,     0.525358086554193E+01 ,     0.158782646407527E+01 ,    -0.153524914606984E+02 ,    -0.579634370299378E+01 ,    -0.242086284282909E+01 ,    -0.138284951051513E+02 ,    -0.302065763691233E+01 ,    -0.226772927362506E+01 , 
   0.28000 ,    -0.304214427779635E+01 ,    -0.732471688469743E+00 ,    -0.707042641934815E+00 ,    -0.979927226957561E+00 ,    -0.522131244049576E+01 ,    -0.820502934195444E-01 ,     0.103411399922400E+01 ,    -0.600185508664703E+01 ,     0.118709577577438E+01 ,    -0.164260282799898E+01 , 
   0.30000 ,     0.433192881920344E+00 ,    -0.532495860601444E+01 ,    -0.516777321287576E+01 ,    -0.213542828029852E+01 ,     0.115255746979019E+01 ,     0.233293490072839E+01 ,     0.293828641827941E+01 ,    -0.867469654189177E+00 ,     0.354299054773531E+01 ,    -0.110349416300147E+01 , 
   0.32000 ,    -0.249243792607283E+01 ,    -0.363629097218956E+01 ,    -0.350280865023516E+01 ,    -0.762093303363813E+00 ,    -0.256035357449275E+01 ,    -0.104017877581276E+01 ,     0.138780103521843E+01 ,    -0.351939565923055E+01 ,     0.170383363140646E+01 ,    -0.121992748649605E+01 , 
   0.34000 ,    -0.788560477017149E+01 ,     0.181794018813436E+01 ,     0.184734565775786E+01 ,     0.132919900116931E+01 ,    -0.109579488729169E+02 ,    -0.605769429714737E+01 ,    -0.152502472203927E+01 ,    -0.995433300748084E+01 ,    -0.181658971377845E+01 ,    -0.180344600074722E+01 , 
   0.36000 ,    -0.950495194166089E+01 ,     0.472542215224253E+01 ,     0.470816601383662E+01 ,     0.171729335034081E+01 ,    -0.142678417499312E+02 ,    -0.697888297433312E+01 ,    -0.243165965020205E+01 ,    -0.126565712618003E+02 ,    -0.295200914511740E+01 ,    -0.217989918913335E+01 , 
   0.38000 ,    -0.589817620199382E+01 ,     0.214798613800481E+01 ,     0.217509866846218E+01 ,     0.123665113822032E+00 ,    -0.948200528233007E+01 ,    -0.296774689369011E+01 ,    -0.515302806203150E+00 ,    -0.916897139773320E+01 ,    -0.696863286486992E+00 ,    -0.195518003738436E+01 , 
   0.40000 ,    -0.156084538193914E+01 ,    -0.260766688764582E+01 ,    -0.252898925210060E+01 ,    -0.147602188583165E+01 ,    -0.285271493113429E+01 ,     0.124948190746990E+01 ,     0.183414858731328E+01 ,    -0.413242855053912E+01 ,     0.210513426975695E+01 ,    -0.141972392753790E+01 , 
   0.42000 ,    -0.142601764299407E+01 ,    -0.412029890633551E+01 ,    -0.406294152829844E+01 ,    -0.126499576822347E+01 ,    -0.199617639025903E+01 ,     0.955674243918731E+00 ,     0.195642456059621E+01 ,    -0.336130518725264E+01 ,     0.227128348852497E+01 ,    -0.118397606965534E+01 , 
   0.44000 ,    -0.532619736091142E+01 ,    -0.950236239064142E+00 ,    -0.967290836540594E+00 ,     0.380284526857316E+00 ,    -0.729603185021521E+01 ,    -0.331016748584680E+01 ,    -0.100322194502249E+00 ,    -0.726489290532870E+01 ,    -0.162945632085495E+00 ,    -0.148973555008420E+01 , 
   0.46000 ,    -0.856500787024298E+01 ,     0.306833510410475E+01 ,     0.300942336429438E+01 ,     0.148119261448734E+01 ,    -0.121295644882644E+02 ,    -0.665134240571083E+01 ,    -0.185160750790456E+01 ,    -0.109002434275261E+02 ,    -0.225923660396754E+01 ,    -0.196590423674454E+01 , 
   0.48000 ,    -0.751106075189116E+01 ,     0.341041817851366E+01 ,     0.338576906191732E+01 ,     0.814022247694925E+00 ,    -0.108885458294025E+02 ,    -0.551856511340986E+01 ,    -0.134006303792164E+01 ,    -0.999299756308122E+01 ,    -0.168955723830511E+01 ,    -0.207149291534055E+01 , 
   0.50000 ,    -0.362056990750122E+01 ,    -0.892685334762837E-01 ,    -0.501855751153742E-01 ,    -0.747649782442222E+00 ,    -0.523646425955639E+01 ,    -0.159543708436988E+01 ,     0.707622455239263E+00 ,    -0.572956836728221E+01 ,     0.705336945227329E+00 ,    -0.170453612501499E+01 , 
   0.52000 ,    -0.148199010521761E+01 ,    -0.330555321617791E+01 ,    -0.324730067406034E+01 ,    -0.135786432326808E+01 ,    -0.174223667322218E+01 ,     0.387806398839832E+00 ,     0.187926441634683E+01 ,    -0.305223273601798E+01 ,     0.208858970089206E+01 ,    -0.129650382846375E+01 , 
   0.54000 ,    -0.343965706288772E+01 ,    -0.264830750171055E+01 ,    -0.262536587446663E+01 ,    -0.364208802106366E+00 ,    -0.414226512042856E+01 ,    -0.184551327348881E+01 ,     0.902322025114573E+00 ,    -0.481947042779996E+01 ,     0.955559112195478E+00 ,    -0.130827126331297E+01 , 
   0.56000 ,    -0.704931119246307E+01 ,     0.952671066110133E+00 ,     0.949711557131288E+00 ,     0.100814183089312E+01 ,    -0.927826014247578E+01 ,    -0.565313946887857E+01 ,    -0.988652127719923E+00 ,    -0.867378080712647E+01 ,    -0.125539489836381E+01 ,    -0.171141252510844E+01 , 
   0.58000 ,    -0.809478912239339E+01 ,     0.329643809637668E+01 ,     0.333408345062771E+01 ,     0.115574207729522E+01 ,    -0.110670076191930E+02 ,    -0.669290310345941E+01 ,    -0.159136243005758E+01 ,    -0.100003355752393E+02 ,    -0.196898004164093E+01 ,    -0.203586405995917E+01 , 
   0.60000 ,    -0.547847005563578E+01 ,     0.177003518615973E+01 ,     0.189256300066836E+01 ,    -0.416404532043320E-01 ,    -0.756194995550631E+01 ,    -0.394791327501743E+01 ,    -0.282162055244717E+00 ,    -0.729878043096823E+01 ,    -0.456711235829085E+00 ,    -0.191392804427333E+01 , 
   0.62000 ,    -0.234604135073596E+01 ,    -0.176608659388902E+01 ,    -0.159417115669788E+01 ,    -0.114558136526277E+01 ,    -0.294803291325660E+01 ,    -0.783290001562916E+00 ,     0.135860012645008E+01 ,    -0.374877013473178E+01 ,     0.143519791841932E+01 ,    -0.149459162267287E+01 , 
   0.64000 ,    -0.232028018086528E+01 ,    -0.323300729564298E+01 ,    -0.309453533313418E+01 ,    -0.879972684538869E+00 ,    -0.246344989498496E+01 ,    -0.964039713829436E+00 ,     0.145060575770941E+01 ,    -0.336309942481510E+01 ,     0.151567618730848E+01 ,    -0.126252539582894E+01 , 
   0.66000 ,    -0.532634923147702E+01 ,    -0.102026284836291E+01 ,    -0.959928198154859E+00 ,     0.400327222916731E+00 ,    -0.636074953705645E+01 ,    -0.432534726636344E+01 ,    -0.327206428692164E-01 ,    -0.634939981922674E+01 ,    -0.238764727994705E+00 ,    -0.147881079616215E+01 , 
   0.68000 ,    -0.779550226293639E+01 ,     0.225597349660947E+01 ,     0.227286929068308E+01 ,     0.117454026364435E+01 ,    -0.983731234931823E+01 ,    -0.704635731864785E+01 ,    -0.131624562351194E+01 ,    -0.901946646564572E+01 ,    -0.175264983965722E+01 ,    -0.188613724295600E+01 , 
   0.70000 ,    -0.687607750332971E+01 ,     0.283287656358743E+01 ,     0.287341196358308E+01 ,     0.553852598564557E+00 ,    -0.877177631004080E+01 ,    -0.610037341559410E+01 ,    -0.926497703367666E+00 ,    -0.819047659351032E+01 ,    -0.130729196821286E+01 ,    -0.201114754391906E+01 , 
   0.72000 ,    -0.370594827069837E+01 ,     0.111892544369345E+00 ,     0.198597550973137E+00 ,    -0.704303688867115E+00 ,    -0.447297216262755E+01 ,    -0.269899230285105E+01 ,     0.631965018944120E+00 ,    -0.487200096148369E+01 ,     0.510908505834536E+00 ,    -0.171112587551269E+01 , 
   0.74000 ,    -0.200842730507522E+01 ,    -0.272286053916446E+01 ,    -0.262861348487992E+01 ,    -0.111643578356753E+01 ,    -0.201260624413183E+01 ,    -0.812148848378835E+00 ,     0.152363191012346E+01 ,    -0.300056270266997E+01 ,     0.156802644968298E+01 ,    -0.133563843954488E+01 , 
   0.76000 ,    -0.373244509005734E+01 ,    -0.241480296012322E+01 ,    -0.235277110971533E+01 ,    -0.214316216166813E+00 ,    -0.424694779983175E+01 ,    -0.255767624326421E+01 ,     0.732733279646279E+00 ,    -0.479429531117974E+01 ,     0.679862500038339E+00 ,    -0.131965492194135E+01 , 
   0.78000 ,    -0.682185357353412E+01 ,     0.628325142580165E+00 ,     0.678901450697952E+00 ,     0.928632051243233E+00 ,    -0.853531977664123E+01 ,    -0.580626342365261E+01 ,    -0.791025835252749E+00 ,    -0.817313682154176E+01 ,    -0.106395323328640E+01 ,    -0.167952230342062E+01 , 
   0.80000 ,    -0.765533417691006E+01 ,     0.284604732101808E+01 ,     0.295319300300442E+01 ,     0.972757402635276E+00 ,    -0.989014492987241E+01 ,    -0.671812392699482E+01 ,    -0.127486299492913E+01 ,    -0.921221462660791E+01 ,    -0.162332168489395E+01 ,    -0.199445337485317E+01 , 
   0.82000 ,    -0.527201803581414E+01 ,     0.165652281945942E+01 ,     0.186015977852075E+01 ,    -0.122004053704640E+00 ,    -0.679662488025699E+01 ,    -0.422103247415765E+01 ,    -0.182740734903051E+00 ,    -0.672678620899925E+01 ,    -0.381442861411211E+00 ,    -0.189535697180844E+01 , 
   0.84000 ,    -0.246985860268480E+01 ,    -0.156480696728188E+01 ,    -0.130284211587497E+01 ,    -0.106374456777533E+01 ,    -0.292307276359777E+01 ,    -0.123836024955870E+01 ,     0.119360776705270E+01 ,    -0.364129908344230E+01 ,     0.118181445548713E+01 ,    -0.149512655633978E+01 , 
   0.86000 ,    -0.252718996981810E+01 ,    -0.308452981448877E+01 ,    -0.284532676106290E+01 ,    -0.749042342194438E+00 ,    -0.279547599561889E+01 ,    -0.127068149210369E+01 ,     0.125933867636105E+01 ,    -0.356348067414741E+01 ,     0.124524580055354E+01 ,    -0.125954669025066E+01 , 
   0.88000 ,    -0.537586897883133E+01 ,    -0.113759052664447E+01 ,    -0.963104967813987E+00 ,     0.448150984735655E+00 ,    -0.651968103457538E+01 ,    -0.431273006637883E+01 ,    -0.375064823224629E-01 ,    -0.656444239180213E+01 ,    -0.243910602726530E+00 ,    -0.146509110123885E+01 , 
   0.90000 ,    -0.767648423135734E+01 ,     0.201662125890216E+01 ,     0.216039248639242E+01 ,     0.111901176339058E+01 ,    -0.968795964754214E+01 ,    -0.684612400911568E+01 ,    -0.116883090509001E+01 ,    -0.908726042147644E+01 ,    -0.154009143550905E+01 ,    -0.187287110761530E+01 , 
   0.92000 ,    -0.671139519303957E+01 ,     0.269955451625002E+01 ,     0.287493568195651E+01 ,     0.470399456653246E+00 ,    -0.854699544717742E+01 ,    -0.592553017155661E+01 ,    -0.814356667229184E+00 ,    -0.810525184910255E+01 ,    -0.114533611307815E+01 ,    -0.200287465344750E+01 , 
