Q (Ang^-1), RMC, Data
  0.38000000000000000       ,  -0.59744406289796737       ,  -0.58258704692228958     
  0.40000000000000002       ,  -0.41176918650464417       ,  -0.63861073061954376     
  0.41999999999999998       ,  -0.41951755199144747       ,  -0.65073550217981557     
  0.44000000000000000       ,  -0.59593407784022956       ,  -0.60374918305607750     
  0.46000000000000002       ,  -0.72673378168700631       ,  -0.54217607889253061     
  0.47999999999999998       ,  -0.66548310795595589       ,  -0.51880040706301733     
  0.50000000000000000       ,  -0.49505909319506231       ,  -0.54018098362830891     
  0.52000000000000002       ,  -0.41777167611283789       ,  -0.56670946976398040     
  0.54000000000000004       ,  -0.51677093910443628       ,  -0.56073444229947622     
  0.56000000000000005       ,  -0.66783091906260694       ,  -0.52626470605737607     
  0.57999999999999996       ,  -0.69321676511921793       ,  -0.49927362471730563     
  0.59999999999999998       ,  -0.56877117352950146       ,  -0.50490960908860505     
  0.62000000000000000       ,  -0.44454406148183739       ,  -0.53131326142352775     
  0.64000000000000001       ,  -0.46411226311105380       ,  -0.54625008435294131     
  0.66000000000000003       ,  -0.59897965992256497       ,  -0.53384735409516504     
  0.68000000000000005       ,  -0.68799815195463088       ,  -0.50964780375615915     
  0.69999999999999996       ,  -0.62864117759363158       ,  -0.50015926253138954     
  0.71999999999999997       ,  -0.49406850706975675       ,  -0.51284562864525096     
  0.73999999999999999       ,  -0.44305512774555789       ,  -0.52998481026826560     
  0.76000000000000001       ,  -0.53310468668209399       ,  -0.53049563281736867     
  0.78000000000000003       ,  -0.65588900993217514       ,  -0.51328041404566782     
  0.80000000000000004       ,  -0.66695786615096686       ,  -0.49680109177767334     
  0.81999999999999995       ,  -0.55488486576937046       ,  -0.49773040609297919     
  0.83999999999999997       ,  -0.45246852313349217       ,  -0.51351573024856767     
  0.85999999999999999       ,  -0.47960673494272060       ,  -0.52685961947691307     
  0.88000000000000000       ,  -0.60324492275229669       ,  -0.52508275359682577     
  0.90000000000000002       ,  -0.67739721393898544       ,  -0.51263278582664562     
  0.92000000000000004       ,  -0.61477302938869605       ,  -0.50466770591547172     
  0.93999999999999995       ,  -0.48871385064896489       ,  -0.51046323642540425     
  0.95999999999999996       ,  -0.44682290427403593       ,  -0.52454111449561636     
  0.97999999999999998       ,  -0.53787068572809171       ,  -0.53337764790341613     
   1.0000000000000000       ,  -0.65443317336064200       ,  -0.52926480477018434     
   1.0200000000000000       ,  -0.65841696164087937       ,  -0.51722203863358540     
   1.0400000000000000       ,  -0.54310219724546505       ,  -0.50932436407514980     
   1.0600000000000001       ,  -0.44219147480709220       ,  -0.51303579911731378     
   1.0800000000000001       ,  -0.47416333645091430       ,  -0.52458599598546485     
   1.1000000000000001       ,  -0.60271617538404854       ,  -0.53284464707009993     
   1.1200000000000001       ,  -0.67704875824696398       ,  -0.52982612158266673     
   1.1399999999999999       ,  -0.60732799437388085       ,  -0.51852172871778990     
   1.1599999999999999       ,  -0.47186348514607318       ,  -0.51085326644835183     
   1.1799999999999999       ,  -0.42893427181499177       ,  -0.51668928362397437     
   1.2000000000000000       ,  -0.53226546631676375       ,  -0.53328470319657384     
   1.2200000000000000       ,  -0.66409116595307949       ,  -0.54578230435285102     
   1.2400000000000000       ,  -0.66770602305181526       ,  -0.54034679865844459     
   1.2600000000000000       ,  -0.53068654852019170       ,  -0.51851872944569799     
   1.2800000000000000       ,  -0.40615480527529463       ,  -0.49757111484537087     
   1.3000000000000000       ,  -0.44078947203752411       ,  -0.49396238398244230     
   1.3200000000000001       ,  -0.60179182782227447       ,  -0.50556524049799756     
   1.3400000000000001       ,  -0.70417287834208508       ,  -0.51303812119974090     
   1.3600000000000001       ,  -0.61738337013941125       ,  -0.50241695303781320     
   1.3799999999999999       ,  -0.42325748850410128       ,  -0.48584332259097723     
   1.3999999999999999       ,  -0.34113586248223610       ,  -0.49366239986552279     
   1.4199999999999999       ,  -0.48899237777839749       ,  -0.53853610359375470     
   1.4399999999999999       ,  -0.73485566250474710       ,  -0.58595151377287313     
   1.4600000000000000       ,  -0.80508999202439202       ,  -0.56806426505047958     
   1.4800000000000000       ,  -0.54760625879656455       ,  -0.43961052701379921     
   1.5000000000000000       ,  -8.66179498247241775E-002  ,  -0.22967989749178500     
   1.5200000000000000       ,   0.28076673485432002       ,  -3.81817086259867156E-002
   1.5400000000000000       ,   0.33568030791413084       ,   2.86592368538619024E-002
   1.5600000000000001       ,   9.45353893520868432E-002  ,  -6.60026994014131646E-002
   1.5800000000000001       ,  -0.25106774395690368       ,  -0.26471790070302048     
   1.6000000000000001       ,  -0.51418983293498410       ,  -0.46014563798436292     
   1.6200000000000001       ,  -0.62849844192797422       ,  -0.56939180736148454     
   1.6399999999999999       ,  -0.62736792827784216       ,  -0.57936548291675916     
   1.6599999999999999       ,  -0.56590682479696042       ,  -0.53603294987797423     
   1.6799999999999999       ,  -0.48822282217474500       ,  -0.49824056030907737     
   1.7000000000000000       ,  -0.44173528304419668       ,  -0.49713331344802963     
   1.7200000000000000       ,  -0.46917520313382616       ,  -0.52568988385617210     
   1.7400000000000000       ,  -0.55956483560285408       ,  -0.55477446916400563     
   1.7600000000000000       ,  -0.62963410614500637       ,  -0.55831422985079959     
   1.7800000000000000       ,  -0.59542762259864801       ,  -0.53247052658221417     
   1.8000000000000000       ,  -0.47559345765294764       ,  -0.49923201874057910     
   1.8200000000000001       ,  -0.39618776510026948       ,  -0.49004513571628033     
   1.8400000000000001       ,  -0.45992915973851045       ,  -0.51711929369342502     
   1.8600000000000001       ,  -0.61337104964655131       ,  -0.55617477446597441     
   1.8799999999999999       ,  -0.68131439755416467       ,  -0.56386814766094129     
   1.8999999999999999       ,  -0.56142191978922129       ,  -0.52262546889313322     
   1.9199999999999999       ,  -0.36690547666181550       ,  -0.46883475220002702     
   1.9399999999999999       ,  -0.32719034450267970       ,  -0.46386860408691027     
   1.9600000000000000       ,  -0.52200152736992733       ,  -0.52452993399138792     
   1.9800000000000000       ,  -0.74791907660291523       ,  -0.58700557710155776     
   2.0000000000000000       ,  -0.71289516652943197       ,  -0.56184874786317096     
