 Q (1/Ang),Pb-Pb,Pb-Ta,Pb-Sc,Pb-O ,Ta-Ta,Ta-Sc,Ta-O ,Sc-Sc,Sc-O ,O-O  
   0.00000 ,    -0.935818645574352E+02 ,     0.414391526617216E+02 ,     0.146487390385714E+03 ,     0.390555301205033E+02 ,     0.624790997102373E+03 ,    -0.922354205935751E+03 ,    -0.896226203838388E+02 ,     0.850232832375333E+03 ,    -0.132438616772536E+02 ,    -0.854914693041777E+01 , 
   0.02000 ,    -0.748878856147579E+02 ,     0.257510317727417E+02 ,     0.125535660675613E+03 ,     0.313568998806674E+02 ,     0.606939373847644E+03 ,    -0.858689878360794E+03 ,    -0.769231876674432E+02 ,     0.813854642784702E+03 ,    -0.421853059213764E+01 ,    -0.691729460483638E+01 , 
   0.04000 ,    -0.323271467586250E+02 ,    -0.908896955349843E+01 ,     0.759802586328400E+02 ,     0.137912878237578E+02 ,     0.547488497457777E+03 ,    -0.692434008190137E+03 ,    -0.469335495653661E+02 ,     0.707386213921635E+03 ,     0.152510992050085E+02 ,    -0.319514622629219E+01 , 
   0.06000 ,     0.502004476269474E+01 ,    -0.368734798702886E+02 ,     0.271482822327745E+02 ,    -0.177118489816610E+01 ,     0.439256359300398E+03 ,    -0.483077743357576E+03 ,    -0.174342065482763E+02 ,     0.543538005938845E+03 ,     0.291473958496614E+02 ,     0.641357974265596E-01 , 
   0.08000 ,     0.164107149254385E+02 ,    -0.392953520050300E+02 ,     0.196580335235775E+01 ,    -0.690607329233317E+01 ,     0.293494349099894E+03 ,    -0.291740995647306E+03 ,    -0.211116803838388E+01 ,     0.352117593308848E+03 ,     0.270469424757681E+02 ,     0.974568076560748E+00 , 
   0.10000 ,     0.425388686758791E+01 ,    -0.197037903394996E+02 ,     0.191493955927102E+01 ,    -0.261405963128028E+01 ,     0.145771490480886E+03 ,    -0.153294944801596E+03 ,    -0.159777540908124E+01 ,     0.176276844017373E+03 ,     0.123764541689845E+02 ,    -0.332280269621176E+00 , 
   0.12000 ,    -0.121974829708287E+02 ,     0.259534347461653E+01 ,     0.109876366897317E+02 ,     0.337210916321772E+01 ,     0.380053206479046E+02 ,    -0.704158016014844E+02 ,    -0.627478250745033E+01 ,     0.543493809481756E+02 ,    -0.211390651429577E+01 ,    -0.213621856862975E+01 , 
   0.14000 ,    -0.162809569697101E+02 ,     0.106762686144525E+02 ,     0.127853674339626E+02 ,     0.451688885054197E+01 ,    -0.920170421689533E+01 ,    -0.273221681052017E+02 ,    -0.675281687465343E+01 ,    -0.604857942985437E+00 ,    -0.643679169302035E+01 ,    -0.279515596857287E+01 , 
   0.16000 ,    -0.747917418542250E+01 ,     0.348363498807545E+01 ,     0.419814656317558E+01 ,     0.817191409610316E+00 ,    -0.906312923414887E+01 ,    -0.737834578692062E+01 ,    -0.169539843661131E+01 ,    -0.620839947034163E+01 ,    -0.128784245055768E+01 ,    -0.207605685220692E+01 , 
   0.18000 ,     0.214005675176049E+01 ,    -0.674988528861018E+01 ,    -0.559750102589103E+01 ,    -0.287005947444263E+01 ,     0.525476256110679E+01 ,    -0.944658556225872E+00 ,     0.342052044207558E+01 ,     0.448891408712780E+01 ,     0.482405147574972E+01 ,    -0.104141389060837E+01 , 
