Flight time (us) , Calculated , Experiment
   3990.3940000000002       ,   0.12507055400983247       ,   0.15003000000000000     
   3994.1390000000001       ,   0.12504143696960032       ,   0.15043999999999999     
   3997.8860000000000       ,   0.12500824869910263       ,   0.15013000000000001     
   4001.6369999999997       ,   0.12497601364311074       ,   0.14829999999999999     
   4005.3910000000005       ,   0.12494486676822152       ,   0.14918000000000001     
   4009.1500000000001       ,   0.12491499163062247       ,   0.15082999999999999     
   4012.9110000000001       ,   0.12488683640448059       ,   0.15228000000000000     
   4016.6760000000004       ,   0.12486072578754448       ,   0.15304000000000001     
   4020.4440000000004       ,   0.12483766754223119       ,   0.15329999999999999     
   4024.2170000000001       ,   0.12481911694506352       ,   0.15187999999999999     
   4027.9920000000002       ,   0.12480733940916229       ,   0.15038000000000001     
   4031.7719999999999       ,   0.12480547787131326       ,   0.15035999999999999     
   4035.5540000000001       ,   0.12481737857329667       ,   0.15084000000000000     
   4039.3410000000003       ,   0.12484687413977195       ,   0.15100000000000000     
   4043.1299999999997       ,   0.12489658559022312       ,   0.15126999999999999     
   4046.9239999999995       ,   0.12496704184872874       ,   0.15262999999999999     
   4050.7220000000002       ,   0.12505674664947666       ,   0.15146999999999999     
   4054.5220000000004       ,   0.12516369373477260       ,   0.15021000000000001     
   4058.3260000000000       ,   0.12528649627746613       ,   0.15026000000000000     
   4062.1330000000003       ,   0.12542200315516275       ,   0.15018000000000001     
   4065.9450000000002       ,   0.12556462088376377       ,   0.15010000000000001     
   4069.7599999999998       ,   0.12571370734353504       ,   0.15110000000000001     
   4073.5780000000004       ,   0.12587486335518908       ,   0.15306000000000000     
   4077.4000000000001       ,   0.12604605677763087       ,   0.15473000000000001     
   4081.2249999999999       ,   0.12620912392930378       ,   0.15948000000000001     
   4085.0549999999998       ,   0.12632956864246900       ,   0.16672999999999999     
   4088.8869999999997       ,   0.12635761943478263       ,   0.17272999999999999     
   4092.7239999999997       ,   0.12625694677766031       ,   0.17527000000000001     
   4096.5640000000003       ,   0.12605211921138670       ,   0.17287000000000000     
   4100.4069999999992       ,   0.12581295961184097       ,   0.16780000000000000     
   4104.2550000000001       ,   0.12559854923347419       ,   0.16155000000000000     
   4108.1060000000007       ,   0.12542858305465737       ,   0.15689000000000000     
   4111.9600000000000       ,   0.12528837719583244       ,   0.15487000000000001     
   4115.8180000000002       ,   0.12514634285410658       ,   0.15271000000000001     
   4119.6790000000001       ,   0.12498188582387480       ,   0.15043999999999999     
   4123.5450000000001       ,   0.12480386576763761       ,   0.14763000000000001     
   4127.4139999999998       ,   0.12463696855628915       ,   0.14605000000000001     
   4131.2870000000003       ,   0.12449988958046690       ,   0.14482999999999999     
   4135.1630000000005       ,   0.12439917171908002       ,   0.14293000000000000     
   4139.0419999999995       ,   0.12433300340164079       ,   0.14232000000000000     
   4142.9260000000004       ,   0.12429697377581964       ,   0.14194999999999999     
   4146.8119999999999       ,   0.12428566874060241       ,   0.14136000000000001     
   4150.7030000000004       ,   0.12429618001892193       ,   0.14208999999999999     
   4154.5980000000000       ,   0.12432751650142441       ,   0.14294000000000001     
   4158.4960000000001       ,   0.12438210105867135       ,   0.14388000000000001     
   4162.3969999999999       ,   0.12446606909484384       ,   0.14493000000000000     
   4166.3029999999999       ,   0.12458698824529389       ,   0.14535999999999999     
   4170.2120000000004       ,   0.12475103447550491       ,   0.14641999999999999     
   4174.1239999999998       ,   0.12496208125704462       ,   0.14734000000000000     
   4178.0410000000002       ,   0.12521564678124208       ,   0.14828000000000000     
   4181.9610000000002       ,   0.12549043172650340       ,   0.15176000000000001     
   4185.8840000000000       ,   0.12574975356203957       ,   0.15748999999999999     
   4189.8119999999999       ,   0.12594594414519128       ,   0.16542000000000001     
   4193.7430000000004       ,   0.12601646085102361       ,   0.17358999999999999     
   4197.6779999999999       ,   0.12591488244280735       ,   0.17732000000000001     
   4201.6160000000000       ,   0.12566850467023211       ,   0.17519000000000001     
   4205.5580000000000       ,   0.12536981769268465       ,   0.16816999999999999     
   4209.5039999999999       ,   0.12510255386931840       ,   0.16172000000000000     
   4213.4539999999997       ,   0.12490224099992470       ,   0.15845999999999999     
   4217.4069999999992       ,   0.12476280247976071       ,   0.15554999999999999     
   4221.3640000000005       ,   0.12465586893777392       ,   0.15306000000000000     
   4225.3249999999998       ,   0.12455319399889433       ,   0.15160000000000001     
   4229.2889999999998       ,   0.12444921182501874       ,   0.15095000000000000     
   4233.2569999999996       ,   0.12435980313878954       ,   0.15013000000000001     
   4237.2290000000003       ,   0.12430247401158946       ,   0.14904000000000001     
   4241.2049999999999       ,   0.12428607804265386       ,   0.14962000000000000     
   4245.1830000000000       ,   0.12431266837678856       ,   0.15003000000000000     
   4249.1669999999995       ,   0.12438140453069664       ,   0.15159000000000000     
   4253.1530000000002       ,   0.12449194886624196       ,   0.15301000000000001     
   4257.1430000000000       ,   0.12464867099250296       ,   0.15337000000000001     
   4261.1369999999997       ,   0.12485445947383969       ,   0.15426000000000001     
   4265.1360000000004       ,   0.12509814109987125       ,   0.15612999999999999     
   4269.1379999999999       ,   0.12535167998261298       ,   0.15844000000000000     
   4273.1430000000000       ,   0.12557614592595531       ,   0.16150000000000000     
   4277.1530000000002       ,   0.12572214078343460       ,   0.16567999999999999     
   4281.1660000000002       ,   0.12574275373541316       ,   0.16775999999999999     
   4285.1819999999998       ,   0.12564769799986686       ,   0.16661000000000001     
   4289.2029999999995       ,   0.12551610648737713       ,   0.16253000000000001     
   4293.2269999999999       ,   0.12542721905895138       ,   0.15831000000000001     
   4297.2560000000003       ,   0.12541087604624185       ,   0.15833000000000000     
   4301.2870000000003       ,   0.12544990178948931       ,   0.16109000000000001     
   4305.3229999999994       ,   0.12549979130728428       ,   0.16341000000000000     
   4309.3630000000003       ,   0.12550728784384185       ,   0.16603000000000001     
   4313.4050000000007       ,   0.12545316725430877       ,   0.16533999999999999     
   4317.4520000000002       ,   0.12538078404663083       ,   0.16216000000000000     
   4321.5029999999997       ,   0.12534975356699921       ,   0.15789000000000000     
   4325.5580000000000       ,   0.12538098396874800       ,   0.15504000000000001     
   4329.6170000000002       ,   0.12544915481927818       ,   0.15440999999999999     
   4333.6790000000001       ,   0.12549854174779090       ,   0.15440000000000001     
   4337.7449999999999       ,   0.12545568773613558       ,   0.15589000000000000     
   4341.8150000000005       ,   0.12526647304321745       ,   0.15587000000000001     
   4345.8880000000008       ,   0.12495297073984295       ,   0.15429999999999999     
   4349.9660000000003       ,   0.12460312620105106       ,   0.14948000000000000     
   4354.0469999999996       ,   0.12429516497240224       ,   0.14521000000000001     
   4358.1320000000005       ,   0.12406426736534984       ,   0.14285999999999999     
   4362.2209999999995       ,   0.12391222228130243       ,   0.14127000000000001     
   4366.3140000000003       ,   0.12382714112886932       ,   0.14127000000000001     
   4370.4110000000001       ,   0.12379699751410696       ,   0.14157000000000000     
   4374.5120000000006       ,   0.12381386923998183       ,   0.14202999999999999     
   4378.6160000000000       ,   0.12387215388119423       ,   0.14405000000000001     
   4382.7239999999993       ,   0.12396546807091151       ,   0.14258999999999999     
   4386.8359999999993       ,   0.12408542102549722       ,   0.14230999999999999     
   4390.9520000000002       ,   0.12422373471736746       ,   0.14413000000000001     
   4395.0720000000001       ,   0.12437601381931332       ,   0.14751000000000000     
   4399.1949999999997       ,   0.12453804156248231       ,   0.14929999999999999     
   4403.3230000000003       ,   0.12471838795165792       ,   0.14992000000000000     
   4407.4540000000006       ,   0.12494896573399376       ,   0.15010000000000001     
   4411.5889999999999       ,   0.12526949892854836       ,   0.14938000000000001     
   4415.7289999999994       ,   0.12568698840203110       ,   0.14927000000000001     
   4419.8719999999994       ,   0.12616026177870696       ,   0.15495000000000000     
   4424.0180000000000       ,   0.12661602601961891       ,   0.16427000000000000     
   4428.1689999999999       ,   0.12696250377375637       ,   0.17324999999999999     
   4432.3240000000005       ,   0.12709527034467216       ,   0.18099999999999999     
   4436.4830000000002       ,   0.12697437790852703       ,   0.18154999999999999     
