 Q (1/Ang),Pb-Pb,Pb-Ta,Pb-Sc,Pb-O ,Ta-Ta,Ta-Sc,Ta-O ,Sc-Sc,Sc-O ,O-O  
   0.00000 ,    -0.874645663754621E+02 ,    -0.136952531257845E+02 ,     0.200197462156965E+03 ,     0.354282588670079E+02 ,     0.292084763493442E+04 ,    -0.332370141133758E+04 ,    -0.125451719080811E+03 ,     0.332881626583685E+04 ,     0.141599571369360E+02 ,    -0.788866583060419E+01 , 
   0.02000 ,    -0.700886954173141E+02 ,    -0.239565300305544E+02 ,     0.173992560105250E+03 ,     0.284205781142623E+02 ,     0.270523708333480E+04 ,    -0.304895997724359E+04 ,    -0.109355478802824E+03 ,     0.307320967263854E+04 ,     0.213345189654778E+02 ,    -0.644751380038973E+01 , 
   0.04000 ,    -0.305169402920891E+02 ,    -0.447293710680427E+02 ,     0.110775184142907E+03 ,     0.124413809815766E+02 ,     0.212958767447616E+04 ,    -0.233368078620505E+04 ,    -0.705057881391486E+02 ,     0.239691199007775E+04 ,     0.355288282142029E+02 ,    -0.314708172173001E+01 , 
   0.06000 ,     0.423902283919834E+01 ,    -0.552725897801868E+02 ,     0.451026681872710E+02 ,    -0.168791051643365E+01 ,     0.137759028895578E+04 ,    -0.144460294235727E+04 ,    -0.300076145784924E+02 ,     0.152862468201698E+04 ,     0.417536324351195E+02 ,    -0.221490180398466E+00 , 
   0.08000 ,     0.148925825872730E+02 ,    -0.431931341693324E+02 ,     0.567120088848835E+01 ,    -0.630028190271511E+01 ,     0.668872085523787E+03 ,    -0.665870584479200E+03 ,    -0.523845880293427E+01 ,     0.730004421337530E+03 ,     0.315552587534787E+02 ,     0.657912132153170E+00 , 
   0.10000 ,     0.364847697394508E+01 ,    -0.154401190968439E+02 ,    -0.240342415350532E+01 ,    -0.233409557385249E+01 ,     0.170201228129737E+03 ,    -0.168156325062318E+03 ,     0.793281573485678E+00 ,     0.184554739758104E+03 ,     0.107654661367879E+02 ,    -0.430876831241500E+00 , 
   0.12000 ,    -0.116296417126982E+02 ,     0.857942206443906E+01 ,     0.506981593301174E+01 ,     0.313827627010203E+01 ,    -0.635278735829526E+02 ,     0.382831270596048E+02 ,    -0.251928063143321E+01 ,    -0.626202883299362E+02 ,    -0.624870943656152E+01 ,    -0.200637179750183E+01 , 
   0.14000 ,    -0.154522713088708E+02 ,     0.145020273441660E+02 ,     0.913556239035996E+01 ,     0.415805531294980E+01 ,    -0.901814697396498E+02 ,     0.562945915420285E+02 ,    -0.425305865503798E+01 ,    -0.895514424243937E+02 ,    -0.970845608166450E+01 ,    -0.261847510207432E+01 , 
   0.16000 ,    -0.730705626505416E+01 ,     0.446503554346527E+01 ,     0.339849962143910E+01 ,     0.746358122769948E+00 ,    -0.264290885500059E+02 ,     0.108591455275664E+02 ,    -0.100997109224165E+01 ,    -0.262541138557344E+02 ,    -0.218883112689940E+01 ,    -0.202415310005353E+01 , 
   0.18000 ,     0.161660130195496E+01 ,    -0.729547933345165E+01 ,    -0.501395454464146E+01 ,    -0.263926898351267E+01 ,     0.257038141403836E+02 ,    -0.200410923001872E+02 ,     0.309981929674655E+01 ,     0.237827366468835E+02 ,     0.562874368741297E+01 ,    -0.112521185317183E+01 , 
