 Q (1/Ang),Pb-Pb,Pb-Ta,Pb-Sc,Pb-O ,Ta-Ta,Ta-Sc,Ta-O ,Sc-Sc,Sc-O ,O-O  
   0.00000 ,    -0.898901592355862E+02 ,     0.360856333342020E+02 ,     0.146559365841464E+03 ,     0.381826373877216E+02 ,     0.572722646611436E+03 ,    -0.894850455368921E+03 ,    -0.908260081941239E+02 ,     0.801560996552178E+03 ,    -0.127081453365505E+02 ,    -0.884656467319271E+01 , 
   0.02000 ,    -0.719072806076222E+02 ,     0.214600558455985E+02 ,     0.125676436725671E+03 ,     0.306913181397565E+02 ,     0.555902031963063E+03 ,    -0.827000006473905E+03 ,    -0.778396472557120E+02 ,     0.765188521233267E+03 ,    -0.380449688093735E+01 ,    -0.714185397818706E+01 , 
   0.04000 ,    -0.309784296286391E+02 ,    -0.109497638455693E+02 ,     0.762606227390858E+02 ,     0.135907754159824E+02 ,     0.500378296480855E+03 ,    -0.652759424679201E+03 ,    -0.471943572077822E+02 ,     0.660273303749696E+03 ,     0.153757052212018E+02 ,    -0.325745264497102E+01 , 
   0.06000 ,     0.489922232542377E+01 ,    -0.365821511054660E+02 ,     0.275143167922083E+02 ,    -0.158250946381192E+01 ,     0.400521244976492E+03 ,    -0.441256672346605E+03 ,    -0.171232419413457E+02 ,     0.502668971301521E+03 ,     0.289943879776034E+02 ,     0.134278920648711E+00 , 
   0.08000 ,     0.157691616294648E+02 ,    -0.383434646080247E+02 ,     0.232122544670927E+01 ,    -0.663207759326729E+01 ,     0.267804742843190E+03 ,    -0.259707558335796E+03 ,    -0.166233883315947E+01 ,     0.323738632700999E+03 ,     0.267982981127684E+02 ,     0.106763600623143E+01 , 
   0.10000 ,     0.397927603168127E+01 ,    -0.195039648117385E+02 ,     0.224585917187440E+01 ,    -0.251256649382596E+01 ,     0.135335438253958E+03 ,    -0.140022973591676E+03 ,    -0.144646797971913E+01 ,     0.164338845924062E+03 ,     0.122660392392246E+02 ,    -0.305895127443362E+00 , 
   0.12000 ,    -0.119072570171963E+02 ,     0.171820862529967E+01 ,     0.113795710259900E+02 ,     0.327752120525896E+01 ,     0.405697522524747E+02 ,    -0.751233566994440E+02 ,    -0.655567410068530E+01 ,     0.573369772724663E+02 ,    -0.195134923629457E+01 ,    -0.217940160660714E+01 , 
   0.14000 ,    -0.158432828045542E+02 ,     0.943715936712552E+01 ,     0.133032914345419E+02 ,     0.438972531350266E+01 ,     0.141175035447972E+00 ,    -0.404359542939645E+02 ,    -0.726791214366821E+01 ,     0.104838071215135E+02 ,    -0.604813977934866E+01 ,    -0.284404598290561E+01 , 
   0.16000 ,    -0.735267441619083E+01 ,     0.276404101029476E+01 ,     0.476212820043190E+01 ,     0.808049765567382E+00 ,    -0.109473445551921E+00 ,    -0.178948990051712E+02 ,    -0.213159631275919E+01 ,     0.451750159683114E+01 ,    -0.859250954341513E+00 ,    -0.207520814484674E+01 , 
   0.18000 ,     0.191492219389723E+01 ,    -0.670057284879556E+01 ,    -0.518931477212259E+01 ,    -0.276606421788566E+01 ,     0.933410828649645E+01 ,    -0.369482676562739E+01 ,     0.323951457991250E+01 ,     0.939737645678291E+01 ,     0.510154201563316E+01 ,    -0.995909472662672E+00 , 
   0.20000 ,     0.213386315660845E+01 ,    -0.802284704926731E+01 ,    -0.707325578200175E+01 ,    -0.261864663862923E+01 ,     0.690563498005491E+01 ,     0.141811604966526E+00 ,     0.367051870762904E+01 ,     0.563495002022469E+01 ,     0.504996975442258E+01 ,    -0.766955421052160E+00 , 
   0.22000 ,    -0.527991613339700E+01 ,    -0.992358901048823E+00 ,    -0.821681295661027E+00 ,     0.388957504046200E+00 ,    -0.676456152395166E+01 ,    -0.382414799064601E+01 ,    -0.157215766539085E+00 ,    -0.649505637479871E+01 ,    -0.541150563081442E-01 ,    -0.147954780653792E+01 , 
