 Q (1/Ang),Pb-Pb,Pb-Ta,Pb-Sc,Pb-O ,Ta-Ta,Ta-Sc,Ta-O ,Sc-Sc,Sc-O ,O-O  
   0.00000 ,    -0.887640615610879E+02 ,     0.329105117001034E+02 ,     0.149730387611467E+03 ,     0.377633877029697E+02 ,     0.613160120689988E+03 ,    -0.940853730919082E+03 ,    -0.913580802044998E+02 ,     0.847754688237167E+03 ,    -0.116496196126587E+02 ,    -0.866363960285037E+01 , 
   0.02000 ,    -0.710120104771065E+02 ,     0.186184121409961E+02 ,     0.128518198943617E+03 ,     0.303570686730191E+02 ,     0.595831693242445E+03 ,    -0.871875504738833E+03 ,    -0.784548473514521E+02 ,     0.810763839903459E+03 ,    -0.276984772653273E+01 ,    -0.699702452670238E+01 , 
   0.04000 ,    -0.306124869419134E+02 ,    -0.129740762256496E+02 ,     0.782906271580914E+02 ,     0.134497038440525E+02 ,     0.538175942893461E+03 ,    -0.694015607846730E+03 ,    -0.479770646756669E+02 ,     0.703301487359853E+03 ,     0.163330831864809E+02 ,    -0.319982627128741E+01 , 
   0.06000 ,     0.478998353112429E+01 ,    -0.377166961768980E+02 ,     0.286484747731782E+02 ,    -0.155489198940561E+01 ,     0.433387500359969E+03 ,    -0.476039619343527E+03 ,    -0.179823226257103E+02 ,     0.539900837857885E+03 ,     0.298097608408890E+02 ,     0.114077732911519E+00 , 
   0.08000 ,     0.154955372886820E+02 ,    -0.388611714017690E+02 ,     0.281769521641195E+01 ,    -0.655410365958138E+01 ,     0.292574246482936E+03 ,    -0.285418056065097E+03 ,    -0.238620676029344E+01 ,     0.351564552081537E+03 ,     0.274043963633901E+02 ,     0.102131804121790E+01 , 
   0.10000 ,     0.383333875380568E+01 ,    -0.197532153441282E+02 ,     0.245117704494862E+01 ,    -0.249014962429170E+01 ,     0.150162158182548E+03 ,    -0.155419786402482E+03 ,    -0.185684124302365E+01 ,     0.180734603186037E+03 ,     0.126174426449611E+02 ,    -0.330336904833410E+00 , 
   0.12000 ,    -0.118571637648710E+02 ,     0.154733161047123E+01 ,     0.115001570441433E+02 ,     0.322729505213657E+01 ,     0.461769494279657E+02 ,    -0.811489934198810E+02 ,    -0.663026164439935E+01 ,     0.632621710259179E+02 ,    -0.184976649131181E+01 ,    -0.217188653102693E+01 , 
   0.14000 ,    -0.157299638683128E+02 ,     0.934230022183551E+01 ,     0.133640382144878E+02 ,     0.432536943759925E+01 ,    -0.386267859027728E+00 ,    -0.400630190761254E+02 ,    -0.713834381094786E+01 ,     0.957173795688514E+01 ,    -0.612948995741452E+01 ,    -0.282820754065372E+01 , 
   0.16000 ,    -0.732542659688148E+01 ,     0.279282181556058E+01 ,     0.472585056277440E+01 ,     0.788793833753829E+00 ,    -0.289091975226273E+01 ,    -0.149190021890424E+02 ,    -0.197433437974571E+01 ,     0.122367605099159E+01 ,    -0.101516321941208E+01 ,    -0.207664454057121E+01 , 
   0.18000 ,     0.183877131298165E+01 ,    -0.658138524720390E+01 ,    -0.529840645134199E+01 ,    -0.273770526980711E+01 ,     0.715087016293617E+01 ,    -0.114384654426005E+01 ,     0.331862759523717E+01 ,     0.691591587308739E+01 ,     0.497391280475185E+01 ,    -0.101653308561770E+01 , 
   0.20000 ,     0.205316936624903E+01 ,    -0.792401222600252E+01 ,    -0.716301165107679E+01 ,    -0.258725550674201E+01 ,     0.624837191474268E+01 ,     0.102366606310930E+01 ,     0.367069761039028E+01 ,     0.493729188983603E+01 ,     0.500258177289427E+01 ,    -0.787758912967564E+00 , 
   0.22000 ,    -0.527890291345832E+01 ,    -0.996016740851794E+00 ,    -0.821434511036157E+00 ,     0.385917326989352E+00 ,    -0.648229838217017E+01 ,    -0.418327798029490E+01 ,    -0.182078700664122E+00 ,    -0.612411500920941E+01 ,    -0.331281219640407E-01 ,    -0.148357626334259E+01 , 
   0.24000 ,    -0.111022622344190E+02 ,     0.577568946888527E+01 ,     0.559279648157304E+01 ,     0.249387129602804E+01 ,    -0.169801913597070E+02 ,    -0.826602567827477E+01 ,    -0.332515377639289E+01 ,    -0.150264411324461E+02 ,    -0.404992749156319E+01 ,    -0.224535007041828E+01 , 
   0.26000 ,    -0.939376463007385E+01 ,     0.537867420982046E+01 ,     0.521620181879965E+01 ,     0.156193441086912E+01 ,    -0.151338477142079E+02 ,    -0.601415155304516E+01 ,    -0.241662154510799E+01 ,    -0.137550361657942E+02 ,    -0.300498079955564E+01 ,    -0.227419199772616E+01 , 
