 Q (1/Ang),Pb-Pb,Pb-Ta,Pb-Sc,Pb-O ,Ta-Ta,Ta-Sc,Ta-O ,Sc-Sc,Sc-O ,O-O  
   0.00000 ,    -0.920509200006343E+02 ,     0.442823967417579E+02 ,     0.134938953144393E+03 ,     0.384178768694236E+02 ,     0.354213395257350E+03 ,    -0.640393033150225E+03 ,    -0.838468535280321E+02 ,     0.545854459899133E+03 ,    -0.188507341242203E+02 ,    -0.827961841402860E+01 , 
   0.02000 ,    -0.736384924008521E+02 ,     0.292544883708508E+02 ,     0.115207661508148E+03 ,     0.308927854359113E+02 ,     0.352490601034475E+03 ,    -0.593341172033706E+03 ,    -0.714342185237463E+02 ,     0.529037274981874E+03 ,    -0.952032761310266E+01 ,    -0.668060039015922E+01 , 
   0.04000 ,    -0.317146236338411E+02 ,    -0.432554224758843E+01 ,     0.686706151985089E+02 ,     0.137119330251695E+02 ,     0.336999864026913E+03 ,    -0.472490978699296E+03 ,    -0.422652060135555E+02 ,     0.475004969292942E+03 ,     0.108115685177955E+02 ,    -0.303722018836465E+01 , 
   0.06000 ,     0.508015112284739E+01 ,    -0.317187786941738E+02 ,     0.231895919193286E+02 ,    -0.154031690148968E+01 ,     0.288783542061865E+03 ,    -0.325435136985091E+03 ,    -0.139835396715401E+02 ,     0.380566376779851E+03 ,     0.259557017938249E+02 ,     0.141139196998378E+00 , 
   0.08000 ,     0.162995591959529E+02 ,    -0.354268829494539E+02 ,     0.405165586414503E+00 ,    -0.662714236594341E+01 ,     0.204036363918694E+03 ,    -0.197823543722730E+03 ,    -0.248107348926708E-01 ,     0.256908982616658E+03 ,     0.251994332412048E+02 ,     0.100359102508159E+01 , 
   0.10000 ,     0.429088670083715E+01 ,    -0.181795952943982E+02 ,     0.142300291162116E+01 ,    -0.249838438640865E+01 ,     0.105255244104856E+03 ,    -0.110784873082864E+03 ,    -0.707230553009157E+00 ,     0.133148962881142E+03 ,     0.116410351405561E+02 ,    -0.313940706029240E+00 , 
   0.12000 ,    -0.119884956838166E+02 ,     0.219014119347584E+01 ,     0.107116578147642E+02 ,     0.331677410901809E+01 ,     0.276179215609513E+02 ,    -0.596464139448120E+02 ,    -0.615728737343052E+01 ,     0.422723149400184E+02 ,    -0.219088854836106E+01 ,    -0.211235312648219E+01 , 
   0.14000 ,    -0.160954266089283E+02 ,     0.976684342171038E+01 ,     0.125578240962866E+02 ,     0.443221717471255E+01 ,    -0.727390257987522E+01 ,    -0.294451517379543E+02 ,    -0.691914418868357E+01 ,     0.198575967719814E+00 ,    -0.631205208420591E+01 ,    -0.277208724942366E+01 , 
   0.16000 ,    -0.747313860092897E+01 ,     0.325282797398313E+01 ,     0.415889332087048E+01 ,     0.820541470577960E+00 ,    -0.609385272213432E+01 ,    -0.104177436862444E+02 ,    -0.180286364024418E+01 ,    -0.345059432947911E+01 ,    -0.122710388290373E+01 ,    -0.206512164508664E+01 , 
   0.18000 ,     0.201076453336621E+01 ,    -0.620211051856217E+01 ,    -0.544304159695757E+01 ,    -0.279320967557089E+01 ,     0.565692864727440E+01 ,    -0.114749711878008E+01 ,     0.346463309794807E+01 ,     0.542382040649931E+01 ,     0.478860303508412E+01 ,    -0.104300958224581E+01 , 
