 Q (1/Ang),Pb-Pb,Pb-Ta,Pb-Sc,Pb-O ,Ta-Ta,Ta-Sc,Ta-O ,Sc-Sc,Sc-O ,O-O  
   0.00000 ,    -0.900798083523283E+02 ,     0.458011594501597E+02 ,     0.133595572453346E+03 ,     0.382454558455684E+02 ,     0.301157830122814E+03 ,    -0.587659988754058E+03 ,    -0.829058644852368E+02 ,     0.482328816260263E+03 ,    -0.200946557433918E+02 ,    -0.829854853506135E+01 , 
   0.02000 ,    -0.720462630314547E+02 ,     0.305492576171627E+02 ,     0.114065184783998E+03 ,     0.307671630964207E+02 ,     0.305108110300702E+03 ,    -0.545700588867670E+03 ,    -0.705181782025600E+02 ,     0.472260015107921E+03 ,    -0.106775862100381E+02 ,    -0.669125001949653E+01 , 
   0.04000 ,    -0.309955204263433E+02 ,    -0.357119686386896E+01 ,     0.680097946191562E+02 ,     0.136894002972735E+02 ,     0.304137235274018E+03 ,    -0.438164918342434E+03 ,    -0.414526515655410E+02 ,     0.435447898713803E+03 ,     0.989629555701794E+01 ,    -0.303086289650560E+01 , 
   0.06000 ,     0.500338875495780E+01 ,    -0.315263277409903E+02 ,     0.230215472067327E+02 ,    -0.148212993182632E+01 ,     0.273241797124862E+03 ,    -0.307713591046715E+03 ,    -0.133961409032348E+02 ,     0.361436310168802E+03 ,     0.253820287842542E+02 ,     0.157443895110353E+00 , 
   0.08000 ,     0.159251878611692E+02 ,    -0.355721840200465E+02 ,     0.521436011494710E+00 ,    -0.656226830648195E+01 ,     0.202387002322256E+03 ,    -0.194441986107664E+03 ,     0.238141003375403E+00 ,     0.254051804255800E+03 ,     0.249779876901420E+02 ,     0.101437460700998E+01 , 
   0.10000 ,     0.409602832063710E+01 ,    -0.183897928712954E+02 ,     0.158060488085098E+01 ,    -0.248554433745724E+01 ,     0.110707015520131E+03 ,    -0.115770936112671E+03 ,    -0.756318298104572E+00 ,     0.138600373344477E+03 ,     0.116858987055088E+02 ,    -0.317606863844357E+00 , 
   0.12000 ,    -0.118825505412055E+02 ,     0.206429491560920E+01 ,     0.107896794287672E+02 ,     0.327865536846985E+01 ,     0.338239811464564E+02 ,    -0.664755766192308E+02 ,    -0.637536343837073E+01 ,     0.487690374320688E+02 ,    -0.202636253156207E+01 ,    -0.212522261932612E+01 , 
   0.14000 ,    -0.158944491919363E+02 ,     0.972347186437423E+01 ,     0.125741150403623E+02 ,     0.438972139527458E+01 ,    -0.374432849125049E+01 ,    -0.337827081025154E+02 ,    -0.711736726930230E+01 ,     0.392263222746824E+01 ,    -0.616658758433715E+01 ,    -0.278124903344969E+01 , 
   0.16000 ,    -0.741622706621659E+01 ,     0.323157034112627E+01 ,     0.417516614790551E+01 ,     0.814021276077715E+00 ,    -0.556094565544912E+01 ,    -0.111722617788725E+02 ,    -0.186891643727401E+01 ,    -0.284086765008592E+01 ,    -0.116999445345781E+01 ,    -0.206308783915244E+01 , 
   0.18000 ,     0.189408850628641E+01 ,    -0.622594418149629E+01 ,    -0.541071300685414E+01 ,    -0.276576096316100E+01 ,     0.458290391764158E+01 ,     0.320417649212723E+00 ,     0.351090007613552E+01 ,     0.437262238125475E+01 ,     0.477165306313102E+01 ,    -0.103397921588778E+01 , 
   0.20000 ,     0.215973508813440E+01 ,    -0.781132012765720E+01 ,    -0.701699591915619E+01 ,    -0.263289007470941E+01 ,     0.567704151721077E+01 ,     0.137008745779364E+00 ,     0.380242021703416E+01 ,     0.506334161939949E+01 ,     0.491838672389244E+01 ,    -0.805323531505464E+00 , 
   0.22000 ,    -0.524839498428950E+01 ,    -0.110357380475940E+01 ,    -0.736736432223266E+00 ,     0.369968305036161E+00 ,    -0.471608209871620E+01 ,    -0.602423647471735E+01 ,    -0.200735462979429E+00 ,    -0.408046450335834E+01 ,     0.419831254035189E-01 ,    -0.147772552115003E+01 , 
   0.24000 ,    -0.111710398181339E+02 ,     0.562427166634367E+01 ,     0.549779816083282E+01 ,     0.251981887854036E+01 ,    -0.146245330256938E+02 ,    -0.943103724268511E+01 ,    -0.343756149312621E+01 ,    -0.131050985751876E+02 ,    -0.393119587885391E+01 ,    -0.222281508656026E+01 , 
   0.26000 ,    -0.947478100528889E+01 ,     0.534236094618633E+01 ,     0.508126380221828E+01 ,     0.159864102654990E+01 ,    -0.140571970477143E+02 ,    -0.613305074473040E+01 ,    -0.249162165274261E+01 ,    -0.132247865995517E+02 ,    -0.297778602109972E+01 ,    -0.225998401647861E+01 , 
   0.28000 ,    -0.306806265282515E+01 ,    -0.650943513589828E+00 ,    -0.688270308183329E+00 ,    -0.964563132215392E+00 ,    -0.558870082825567E+01 ,    -0.367028149102304E-01 ,     0.106335439928102E+01 ,    -0.628073039109348E+01 ,     0.110062613949798E+01 ,    -0.164634672127394E+01 , 
