 Q (1/Ang),Pb-Pb,Pb-Ta,Pb-Sc,Pb-O ,Ta-Ta,Ta-Sc,Ta-O ,Sc-Sc,Sc-O ,O-O  
   0.00000 ,    -0.910813992763135E+02 ,    -0.225525317248105E+02 ,     0.214340696953886E+03 ,     0.363647246095276E+02 ,     0.433174779878956E+04 ,    -0.476588588231495E+04 ,    -0.136319078295953E+03 ,     0.480778463101129E+04 ,     0.238227604651160E+02 ,    -0.844710571342721E+01 , 
   0.02000 ,    -0.730174155179024E+02 ,    -0.325794788632011E+02 ,     0.186742264311781E+03 ,     0.291256319966915E+02 ,     0.399751740537490E+04 ,    -0.436918359051634E+04 ,    -0.119431839504587E+03 ,     0.442567945112548E+04 ,     0.304383472926410E+02 ,    -0.690642701682135E+01 , 
   0.04000 ,    -0.318703774198018E+02 ,    -0.524695956175217E+02 ,     0.120008456840012E+03 ,     0.126286337417012E+02 ,     0.311264684593867E+04 ,    -0.333640089150292E+04 ,    -0.784627115573274E+02 ,     0.342085927256293E+04 ,     0.430300833651747E+02 ,    -0.337744149338286E+01 , 
   0.06000 ,     0.429611711249312E+01 ,    -0.612246252285389E+02 ,     0.502528783220727E+02 ,    -0.193116264530955E+01 ,     0.197575206524980E+04 ,    -0.205319287656353E+04 ,    -0.351766324673471E+02 ,     0.214677733735515E+04 ,     0.468952909404894E+02 ,    -0.245409853596084E+00 , 
   0.08000 ,     0.154427942709632E+02 ,    -0.466406827051847E+02 ,     0.764955647432029E+01 ,    -0.663469637221748E+01 ,     0.930525335159239E+03 ,    -0.931327060116857E+03 ,    -0.775475185972018E+01 ,     0.997613178654326E+03 ,     0.341467537934021E+02 ,     0.708979871733693E+00 , 
   0.10000 ,     0.385142779472457E+01 ,    -0.164467752397257E+02 ,    -0.206583664980012E+01 ,    -0.247545401578520E+01 ,     0.219985411102133E+03 ,    -0.218846514055618E+03 ,     0.163426844887026E+00 ,     0.235254905120157E+03 ,     0.113233761055501E+02 ,    -0.426899841141407E+00 , 
   0.12000 ,    -0.119386484816917E+02 ,     0.905827513844178E+01 ,     0.497971199402753E+01 ,     0.321435134255782E+01 ,    -0.954032274034629E+02 ,     0.696795661478845E+02 ,    -0.226006344720600E+01 ,    -0.933274616795731E+02 ,    -0.671588224787664E+01 ,    -0.207464634544085E+01 , 
   0.14000 ,    -0.158587656304891E+02 ,     0.151943409125531E+02 ,     0.910654782450239E+01 ,     0.427520789882503E+01 ,    -0.120266562633042E+03 ,     0.858068003488082E+02 ,    -0.390517806145605E+01 ,    -0.117899471030189E+03 ,    -0.102203439217218E+02 ,    -0.269879990175284E+01 , 
   0.16000 ,    -0.738737361838963E+01 ,     0.458955515854540E+01 ,     0.340242469127551E+01 ,     0.748252676319347E+00 ,    -0.299337237784734E+02 ,     0.141723410227335E+02 ,    -0.930458630104305E+00 ,    -0.292297214838645E+02 ,    -0.227105172457828E+01 ,    -0.205259771584690E+01 , 
   0.18000 ,     0.186487386312323E+01 ,    -0.767736833911679E+01 ,    -0.508834759353806E+01 ,    -0.274210238549165E+01 ,     0.366991925373121E+02 ,    -0.306414036086644E+02 ,     0.296393822446745E+01 ,     0.335655416624335E+02 ,     0.586034085018355E+01 ,    -0.109872798533847E+01 , 
   0.20000 ,     0.208703722212560E+01 ,    -0.928350912730997E+01 ,    -0.689879199697179E+01 ,    -0.257551380431212E+01 ,     0.338721104291249E+02 ,    -0.267950449990684E+02 ,     0.318596682251079E+01 ,     0.303991934562486E+02 ,     0.604706768933203E+01 ,    -0.873789282501436E+00 , 
   0.22000 ,    -0.531103597835328E+01 ,    -0.990968221696085E+00 ,    -0.997474328200914E+00 ,     0.379193713234173E+00 ,    -0.647871315058726E+01 ,    -0.412860294459034E+01 ,    -0.148596059774413E+00 ,    -0.585660583895620E+01 ,    -0.103899931459503E+00 ,    -0.149062567980958E+01 , 
   0.24000 ,    -0.111829307611668E+02 ,     0.682287366458003E+01 ,     0.528529313196256E+01 ,     0.246153432994164E+01 ,    -0.332778942206846E+02 ,     0.809913874722855E+01 ,    -0.295398091369165E+01 ,    -0.291142359269782E+02 ,    -0.494308041642943E+01 ,    -0.218907637810494E+01 , 
   0.26000 ,    -0.944314255371473E+01 ,     0.614785039535281E+01 ,     0.514478926532989E+01 ,     0.152965987059608E+01 ,    -0.260316909577000E+02 ,     0.479529435929071E+01 ,    -0.219584029088813E+01 ,    -0.231114234688471E+02 ,    -0.361510190429280E+01 ,    -0.223379944111436E+01 , 
   0.28000 ,    -0.303780929008348E+01 ,    -0.989761398076536E+00 ,    -0.539451904460201E+00 ,    -0.978461501724624E+00 ,    -0.238014944471217E+01 ,    -0.304842264812712E+01 ,     0.895772567498693E+00 ,    -0.386658671513809E+01 ,     0.144851937977962E+01 ,    -0.166245934587076E+01 , 
   0.30000 ,     0.435764415100096E+00 ,    -0.611983745969785E+01 ,    -0.503128610720679E+01 ,    -0.208893830416337E+01 ,     0.959425461403398E+01 ,    -0.607995020702590E+01 ,     0.266178309231631E+01 ,     0.571678582163355E+01 ,     0.422546040772870E+01 ,    -0.115285775722846E+01 , 
   0.32000 ,    -0.249769264480317E+01 ,    -0.402484299545260E+01 ,    -0.357412908088835E+01 ,    -0.729387748041977E+00 ,     0.751548374324805E+00 ,    -0.422280158466986E+01 ,     0.129491079609171E+01 ,    -0.997278145578014E+00 ,     0.199871187071132E+01 ,    -0.124361627642338E+01 , 
   0.34000 ,    -0.789574095359450E+01 ,     0.217570478842510E+01 ,     0.169954664397097E+01 ,     0.131251130939814E+01 ,    -0.148694339594036E+02 ,    -0.209578330427490E+01 ,    -0.136683764621535E+01 ,    -0.127876853667403E+02 ,    -0.217893708338970E+01 ,    -0.177954673027071E+01 , 
   0.36000 ,    -0.950891992006570E+01 ,     0.529836969103888E+01 ,     0.471420283834035E+01 ,     0.167413057342469E+01 ,    -0.191727822313968E+02 ,    -0.213615537183756E+01 ,    -0.222999433735141E+01 ,    -0.160768175718948E+02 ,    -0.349465948920560E+01 ,    -0.214044506693176E+01 , 
   0.38000 ,    -0.588760860567185E+01 ,     0.222409683599662E+01 ,     0.237402182355930E+01 ,     0.104276489467228E+00 ,    -0.926146550253263E+01 ,    -0.320571522775415E+01 ,    -0.486573823315388E+00 ,    -0.893792567377637E+01 ,    -0.810510078887496E+00 ,    -0.194569253914318E+01 , 
   0.40000 ,    -0.154096506750925E+01 ,    -0.312572902857507E+01 ,    -0.232094678750740E+01 ,    -0.145171389277840E+01 ,     0.217976343446331E+01 ,    -0.362632383335315E+01 ,     0.169327253105755E+01 ,    -0.655588529454893E+00 ,     0.248751903782295E+01 ,    -0.144785151589100E+01 , 
   0.42000 ,    -0.141307706304586E+01 ,    -0.467078444542484E+01 ,    -0.402353172409829E+01 ,    -0.122687883582812E+01 ,     0.256492479232151E+01 ,    -0.335969060466238E+01 ,     0.182834457231354E+01 ,    -0.212764633693230E+00 ,     0.266878326904189E+01 ,    -0.121453641970239E+01 , 
   0.44000 ,    -0.533107183522110E+01 ,    -0.983603161039346E+00 ,    -0.106945527434058E+01 ,     0.389000519234189E+00 ,    -0.732854880820817E+01 ,    -0.315811751002440E+01 ,    -0.792772947909374E-01 ,    -0.710243731865677E+01 ,    -0.188895720095169E+00 ,    -0.148758641160468E+01 , 
   0.46000 ,    -0.857975492990078E+01 ,     0.349689729166097E+01 ,     0.294291959145501E+01 ,     0.145234711525473E+01 ,    -0.158821164654078E+02 ,    -0.300195178250609E+01 ,    -0.173373443805686E+01 ,    -0.132627424101421E+02 ,    -0.262644546016917E+01 ,    -0.193531735060458E+01 , 
   0.48000 ,    -0.751508417916564E+01 ,     0.375853306088764E+01 ,     0.346170452774502E+01 ,     0.781305872461387E+00 ,    -0.142704412552199E+02 ,    -0.232728710091801E+01 ,    -0.128339679897345E+01 ,    -0.124753527171879E+02 ,    -0.194000138688859E+01 ,    -0.204852090232851E+01 , 
   0.50000 ,    -0.360225417010181E+01 ,    -0.216789831966512E+00 ,     0.872432879012031E-01 ,    -0.747925763201556E+00 ,    -0.552815876690525E+01 ,    -0.136855769134012E+01 ,     0.629299260788987E+00 ,    -0.657807029838687E+01 ,     0.858426200448120E+00 ,    -0.171417597867621E+01 , 
   0.52000 ,    -0.145256743633552E+01 ,    -0.374113875221946E+01 ,    -0.320292320105927E+01 ,    -0.132633642041775E+01 ,     0.350674309580696E-01 ,    -0.127366352883242E+01 ,     0.175217382191039E+01 ,    -0.251031838849868E+01 ,     0.245380297266832E+01 ,    -0.132494381887968E+01 , 
   0.54000 ,    -0.342233788490850E+01 ,    -0.289948292431313E+01 ,    -0.270691449972088E+01 ,    -0.335476144841976E+00 ,    -0.327961432273324E+01 ,    -0.256329691941410E+01 ,     0.861962078587613E+00 ,    -0.437947915143093E+01 ,     0.111622326449130E+01 ,    -0.132060364520893E+01 , 
   0.56000 ,    -0.705405727516933E+01 ,     0.112716124143845E+01 ,     0.871143101484243E+00 ,     0.100497536220076E+01 ,    -0.108641071637741E+02 ,    -0.406724487707686E+01 ,    -0.913701986571039E+00 ,    -0.942280373732240E+01 ,    -0.145652989749960E+01 ,    -0.169250333692113E+01 , 
   0.58000 ,    -0.810688643271534E+01 ,     0.363445477867727E+01 ,     0.339241662137819E+01 ,     0.112783096752109E+01 ,    -0.138439888005627E+02 ,    -0.406117243235795E+01 ,    -0.150247520912880E+01 ,    -0.117094518434617E+02 ,    -0.227273854381720E+01 ,    -0.200711650012509E+01 , 
   0.60000 ,    -0.547485030033355E+01 ,     0.183409767412481E+01 ,     0.206615746276542E+01 ,    -0.616052506428854E-01 ,    -0.921795854214537E+01 ,    -0.242312632984615E+01 ,    -0.285652030403043E+00 ,    -0.886839171378013E+01 ,    -0.509398768796327E+00 ,    -0.190788979065163E+01 , 
   0.62000 ,    -0.232133962125318E+01 ,    -0.208452756218972E+01 ,    -0.145521521445940E+01 ,    -0.113726386958457E+01 ,    -0.266243230012883E+01 ,    -0.106058916944947E+01 ,     0.127269162175088E+01 ,    -0.434158961293251E+01 ,     0.167581748194849E+01 ,    -0.151749696865326E+01 , 
   0.64000 ,    -0.229208191197782E+01 ,    -0.360682869675792E+01 ,    -0.308935018683855E+01 ,    -0.857495780995389E+00 ,    -0.152015043024697E+01 ,    -0.181052024162285E+01 ,     0.138999869473051E+01 ,    -0.311157768959390E+01 ,     0.175124854898363E+01 ,    -0.128726799288984E+01 , 
   0.66000 ,    -0.531274591429250E+01 ,    -0.107372334141021E+01 ,    -0.102182830191683E+01 ,     0.405306607660286E+00 ,    -0.648020659049506E+01 ,    -0.418028721194243E+01 ,     0.100485331122456E-01 ,    -0.608264967222526E+01 ,    -0.292066355921986E+00 ,    -0.147522152423753E+01 , 
   0.68000 ,    -0.779179749534556E+01 ,     0.252631158638786E+01 ,     0.229147930219103E+01 ,     0.114823445067635E+01 ,    -0.112988976914350E+02 ,    -0.570947405061010E+01 ,    -0.120732307696545E+01 ,    -0.939499032723706E+01 ,    -0.204789989404379E+01 ,    -0.185362991400452E+01 , 
   0.70000 ,    -0.686042114492644E+01 ,     0.307550265344389E+01 ,     0.302012957594569E+01 ,     0.514735397680381E+00 ,    -0.103469199533161E+02 ,    -0.470999833360055E+01 ,    -0.855361567174371E+00 ,    -0.911589049354158E+01 ,    -0.154016241853052E+01 ,    -0.197768073058778E+01 , 
   0.72000 ,    -0.366939245428941E+01 ,     0.329612317981993E-01 ,     0.361397485693818E+00 ,    -0.726552284420992E+00 ,    -0.502274322867650E+01 ,    -0.224204764961781E+01 ,     0.611921756503818E+00 ,    -0.575622838367031E+01 ,     0.549037785597295E+00 ,    -0.170142298549620E+01 , 
   0.74000 ,    -0.197271249666154E+01 ,    -0.303433569141826E+01 ,    -0.258907717998091E+01 ,    -0.111252436318376E+01 ,    -0.182882228913141E+01 ,    -0.953531489441573E+00 ,     0.145763951611733E+01 ,    -0.351812761946909E+01 ,     0.177291850207357E+01 ,    -0.134540250221565E+01 , 
