Q (Ang^-1), RMC, Data
  0.38000000000000000       ,  -0.59171853565627297       ,  -0.58697757430546160     
  0.40000000000000002       ,  -0.39178723473256905       ,  -0.64590464323536245     
  0.41999999999999998       ,  -0.41018955965946735       ,  -0.66008413753461193     
  0.44000000000000000       ,  -0.60822605042406874       ,  -0.61252702299678330     
  0.46000000000000002       ,  -0.74642888804822105       ,  -0.54881555844158403     
  0.47999999999999998       ,  -0.67079715581673016       ,  -0.52441510917440270     
  0.50000000000000000       ,  -0.48154208465681947       ,  -0.54742925062048930     
  0.52000000000000002       ,  -0.40219772578362095       ,  -0.57716086580283998     
  0.54000000000000004       ,  -0.51695682709719604       ,  -0.57338651655862838     
  0.56000000000000005       ,  -0.68250663681074386       ,  -0.53856145684587742     
  0.57999999999999996       ,  -0.70463822313772495       ,  -0.50946147129565711     
  0.59999999999999998       ,  -0.56386898707501310       ,  -0.51338266468197480     
  0.62000000000000000       ,  -0.42966747269294669       ,  -0.53980054161925295     
  0.64000000000000001       ,  -0.45695062231113276       ,  -0.55590551585868142     
  0.66000000000000003       ,  -0.60794642626759854       ,  -0.54424977791724916     
  0.68000000000000005       ,  -0.70311195598290432       ,  -0.51957003349577269     
  0.69999999999999996       ,  -0.63372875086141900       ,  -0.50906760845335020     
  0.71999999999999997       ,  -0.48537761184724637       ,  -0.52145568376787299     
  0.73999999999999999       ,  -0.43274742668845451       ,  -0.53938850490748969     
  0.76000000000000001       ,  -0.53435969510902337       ,  -0.54098876410195784     
  0.78000000000000003       ,  -0.66755769806743059       ,  -0.52427000913303068     
  0.80000000000000004       ,  -0.67544942169327338       ,  -0.50782992480625311     
  0.81999999999999995       ,  -0.55040772299580798       ,  -0.50928487168919201     
  0.83999999999999997       ,  -0.44030302530922466       ,  -0.52649268493616697     
  0.85999999999999999       ,  -0.47354635045975596       ,  -0.54118330076314325     
  0.88000000000000000       ,  -0.60943127846340506       ,  -0.53914705603774726     
  0.90000000000000002       ,  -0.68761376123526841       ,  -0.52452148613138072     
  0.92000000000000004       ,  -0.61663866297542391       ,  -0.51410777290530518     
  0.93999999999999995       ,  -0.48031859371833685       ,  -0.51939368124180763     
  0.95999999999999996       ,  -0.43855063763765767       ,  -0.53540851692989500     
  0.97999999999999998       ,  -0.53963740707046148       ,  -0.54668245970803919     
   1.0000000000000000       ,  -0.66375230669553309       ,  -0.54288738797142400     
   1.0200000000000000       ,  -0.66343929022686299       ,  -0.52838100336926097     
