 Q (1/Ang),Pb-Pb,Pb-Ta,Pb-Sc,Pb-O ,Ta-Ta,Ta-Sc,Ta-O ,Sc-Sc,Sc-O ,O-O  
   0.00000 ,    -0.951795529462736E+02 ,     0.480547044007088E+02 ,     0.133141401439440E+03 ,     0.395252131100658E+02 ,     0.377403908282618E+03 ,    -0.641385193926161E+03 ,    -0.830689470071853E+02 ,     0.563862776182787E+03 ,    -0.175163123059576E+02 ,    -0.723952460157835E+01 , 
   0.02000 ,    -0.761483856621887E+02 ,     0.324198220683425E+02 ,     0.113583699580108E+03 ,     0.317632462530507E+02 ,     0.373362298408720E+03 ,    -0.596172513727215E+03 ,    -0.707027563480198E+02 ,     0.544943731260565E+03 ,    -0.857695648210351E+01 ,    -0.585100828788229E+01 , 
   0.04000 ,    -0.328130709608145E+02 ,    -0.253183622036838E+01 ,     0.674306024982207E+02 ,     0.140436397697618E+02 ,     0.352306159568662E+03 ,    -0.479268459586425E+03 ,    -0.416409701558080E+02 ,     0.485924099701760E+03 ,     0.108646153189077E+02 ,    -0.268832184861601E+01 , 
   0.06000 ,     0.522944080348918E+01 ,    -0.311082836457138E+02 ,     0.222643965109020E+02 ,    -0.168057275071503E+01 ,     0.298324152865527E+03 ,    -0.334943318335413E+03 ,    -0.134627612408384E+02 ,     0.386490803508193E+03 ,     0.252322086242359E+02 ,     0.636427718566024E-01 , 
   0.08000 ,     0.168505879271783E+02 ,    -0.351669738199895E+02 ,    -0.434345602648497E+00 ,    -0.691167724213806E+01 ,     0.209954721296164E+03 ,    -0.206644859180834E+03 ,     0.431078121382644E+00 ,     0.260015711728533E+03 ,     0.242626571831255E+02 ,     0.786158366276095E+00 , 
   0.10000 ,     0.447529309926214E+01 ,    -0.175814604712173E+02 ,     0.533866519621515E+00 ,    -0.263244180368708E+01 ,     0.109829994033220E+03 ,    -0.116129904690347E+03 ,    -0.300849693373672E+00 ,     0.135666460267095E+03 ,     0.110235569574034E+02 ,    -0.409538234485870E+00 , 
   0.12000 ,    -0.123103084083817E+02 ,     0.314223995955660E+01 ,     0.986637305243578E+01 ,     0.338518666332347E+01 ,     0.315745333461192E+02 ,    -0.612966300863844E+02 ,    -0.583250533004501E+01 ,     0.448507687108849E+02 ,    -0.235472452905914E+01 ,    -0.203557026796616E+01 , 
   0.14000 ,    -0.165210719047749E+02 ,     0.105749706438296E+02 ,     0.119713490592249E+02 ,     0.454960671979121E+01 ,    -0.465012505779770E+01 ,    -0.292672463592116E+02 ,    -0.672136355062628E+01 ,     0.202196292902528E+01 ,    -0.626084122295357E+01 ,    -0.265504664840501E+01 , 
   0.16000 ,    -0.758708446041501E+01 ,     0.350330295171669E+01 ,     0.394023993605704E+01 ,     0.831862383690749E+00 ,    -0.555265952984745E+01 ,    -0.102829713653113E+02 ,    -0.173570749316664E+01 ,    -0.328486192685061E+01 ,    -0.125324786533907E+01 ,    -0.204530058815684E+01 , 
   0.18000 ,     0.222791819840819E+01 ,    -0.642663415255096E+01 ,    -0.540551370214005E+01 ,    -0.289191394784714E+01 ,     0.445946484636326E+01 ,    -0.141764017370168E+01 ,     0.345612007936666E+01 ,     0.408527749399922E+01 ,     0.461393776061143E+01 ,    -0.112641429848047E+01 , 
