 Q (1/Ang),Pb-Pb,Pb-Ta,Pb-Sc,Pb-O ,Ta-Ta,Ta-Sc,Ta-O ,Sc-Sc,Sc-O ,O-O  
   0.00000 ,    -0.886348427439773E+02 ,    -0.130201461806768E+02 ,     0.199019897117882E+03 ,     0.351441551805276E+02 ,     0.287212332151702E+04 ,    -0.327719921085654E+04 ,    -0.123953455558279E+03 ,     0.327465101010536E+04 ,     0.130687924558053E+02 ,    -0.830624205859229E+01 , 
   0.02000 ,    -0.710136761020917E+02 ,    -0.234367533099554E+02 ,     0.173070500963996E+03 ,     0.281958083405552E+02 ,     0.266219506584450E+04 ,    -0.300731284294808E+04 ,    -0.108105484270046E+03 ,     0.302506701214331E+04 ,     0.204046260445140E+02 ,    -0.677862629699315E+01 , 
   0.04000 ,    -0.308821309955910E+02 ,    -0.446243996688056E+02 ,     0.110495714627240E+03 ,     0.123526686648962E+02 ,     0.210126086565177E+04 ,    -0.230503728085814E+04 ,    -0.698785515478095E+02 ,     0.236461390241745E+04 ,     0.350224430095460E+02 ,    -0.328087724724464E+01 , 
   0.06000 ,     0.436940861292075E+01 ,    -0.556937883061503E+02 ,     0.455499665241034E+02 ,    -0.165434966394075E+01 ,     0.136712116229711E+04 ,    -0.143279481906786E+04 ,    -0.300826183182490E+02 ,     0.151616954271452E+04 ,     0.417722626347960E+02 ,    -0.180623321376690E+00 , 
   0.08000 ,     0.151837143651985E+02 ,    -0.440414699721346E+02 ,     0.661241405177613E+01 ,    -0.622371061202636E+01 ,     0.672750509290785E+03 ,    -0.668965413047675E+03 ,    -0.579503271513297E+01 ,     0.734313055607229E+03 ,     0.319998537689273E+02 ,     0.755466259409703E+00 , 
   0.10000 ,     0.379451796531655E+01 ,    -0.164297306781583E+02 ,    -0.137007966262526E+01 ,    -0.228832619387823E+01 ,     0.180627832763945E+03 ,    -0.179338091121651E+03 ,     0.122721378658814E+00 ,     0.197312540439895E+03 ,     0.113853072370158E+02 ,    -0.383962151157339E+00 , 
   0.12000 ,    -0.116886872276336E+02 ,     0.779008500913113E+01 ,     0.583951626956484E+01 ,     0.313701221859897E+01 ,    -0.544510032013797E+02 ,     0.273773599082754E+02 ,    -0.299619345880454E+01 ,    -0.507034726843956E+02 ,    -0.573057715520385E+01 ,    -0.202996877377962E+01 , 
   0.14000 ,    -0.155643725940993E+02 ,     0.141303911864127E+02 ,     0.948861424059256E+01 ,     0.414409597151142E+01 ,    -0.867532625593523E+02 ,     0.513449311749162E+02 ,    -0.442251977789978E+01 ,    -0.842530128072261E+02 ,    -0.945810770478034E+01 ,    -0.265727243740857E+01 , 
   0.16000 ,    -0.731396251536002E+01 ,     0.449395345688981E+01 ,     0.340633101975016E+01 ,     0.756160039286676E+00 ,    -0.281640566742047E+02 ,     0.123613859312979E+02 ,    -0.948275798616709E+00 ,    -0.277213387546487E+02 ,    -0.219677785914605E+01 ,    -0.202157712542608E+01 , 
   0.18000 ,     0.172187788982634E+01 ,    -0.707528656508584E+01 ,    -0.515641522745131E+01 ,    -0.260499695765165E+01 ,     0.223246422253993E+02 ,    -0.158310660124130E+02 ,     0.323520502669266E+01 ,     0.195743791601694E+02 ,     0.550005491677854E+01 ,    -0.108034848795295E+01 , 
