Q (Ang^-1), RMC, Data
  0.38000000000000000       ,  -0.58103134334850359       ,  -0.58258704692228958     
  0.40000000000000002       ,  -0.37725548948968002       ,  -0.63861073061954376     
  0.41999999999999998       ,  -0.39997077942399412       ,  -0.65073550217981557     
  0.44000000000000000       ,  -0.60537425704992653       ,  -0.60374918305607750     
  0.46000000000000002       ,  -0.74840419448905737       ,  -0.54217607889253061     
  0.47999999999999998       ,  -0.67357838710747187       ,  -0.51880040706301733     
  0.50000000000000000       ,  -0.48268507205890382       ,  -0.54018098362830891     
  0.52000000000000002       ,  -0.40117955541648997       ,  -0.56670946976398040     
  0.54000000000000004       ,  -0.51464562078586906       ,  -0.56073444229947622     
  0.56000000000000005       ,  -0.68076869552903496       ,  -0.52626470605737607     
  0.57999999999999996       ,  -0.70521677492978851       ,  -0.49927362471730563     
  0.59999999999999998       ,  -0.56653965636856896       ,  -0.50490960908860505     
  0.62000000000000000       ,  -0.43179979675841484       ,  -0.53131326142352775     
  0.64000000000000001       ,  -0.45592560191886944       ,  -0.54625008435294131     
  0.66000000000000003       ,  -0.60432557391338815       ,  -0.53384735409516504     
  0.68000000000000005       ,  -0.70068795250361682       ,  -0.50964780375615915     
  0.69999999999999996       ,  -0.63571298315872549       ,  -0.50015926253138954     
  0.71999999999999997       ,  -0.49075026321510229       ,  -0.51284562864525096     
  0.73999999999999999       ,  -0.43717050848591699       ,  -0.52998481026826560     
  0.76000000000000001       ,  -0.53495446553726289       ,  -0.53049563281736867     
  0.78000000000000003       ,  -0.66612252821038498       ,  -0.51328041404566782     
  0.80000000000000004       ,  -0.67625626592278243       ,  -0.49680109177767334     
  0.81999999999999995       ,  -0.55507078166748602       ,  -0.49773040609297919     
  0.83999999999999997       ,  -0.44583193694407514       ,  -0.51351573024856767     
  0.85999999999999999       ,  -0.47601476835873641       ,  -0.52685961947691307     
  0.88000000000000000       ,  -0.60890415518357710       ,  -0.52508275359682577     
  0.90000000000000002       ,  -0.68827596808788294       ,  -0.51263278582664562     
  0.92000000000000004       ,  -0.62174807254475239       ,  -0.50466770591547172     
  0.93999999999999995       ,  -0.48799837414001129       ,  -0.51046323642540425     
  0.95999999999999996       ,  -0.44371057394257729       ,  -0.52454111449561636     
  0.97999999999999998       ,  -0.54003244826968433       ,  -0.53337764790341613     
   1.0000000000000000       ,  -0.66297093805704521       ,  -0.52926480477018434     
   1.0200000000000000       ,  -0.66695899655164226       ,  -0.51722203863358540     
   1.0400000000000000       ,  -0.54558125786581713       ,  -0.50932436407514980     
   1.0600000000000001       ,  -0.44002071293731904       ,  -0.51303579911731378     
   1.0800000000000001       ,  -0.47453818731654940       ,  -0.52458599598546485     
   1.1000000000000001       ,  -0.61013178924440759       ,  -0.53284464707009993     
   1.1200000000000001       ,  -0.68780369523064777       ,  -0.52982612158266673     
   1.1399999999999999       ,  -0.61326150002595670       ,  -0.51852172871778990     
   1.1599999999999999       ,  -0.46917807898456204       ,  -0.51085326644835183     
   1.1799999999999999       ,  -0.42244718341627696       ,  -0.51668928362397437     
   1.2000000000000000       ,  -0.53061881950117185       ,  -0.53328470319657384     
   1.2200000000000000       ,  -0.67114997218143635       ,  -0.54578230435285102     
   1.2400000000000000       ,  -0.67894328420272765       ,  -0.54034679865844459     
   1.2600000000000000       ,  -0.53756859882822039       ,  -0.51851872944569799     
   1.2800000000000000       ,  -0.40340874257935805       ,  -0.49757111484537087     
   1.3000000000000000       ,  -0.42962146209603602       ,  -0.49396238398244230     
   1.3200000000000001       ,  -0.58744215634375141       ,  -0.50556524049799756     
   1.3400000000000001       ,  -0.69178594328556342       ,  -0.51303812119974090     
   1.3600000000000001       ,  -0.61015781339033581       ,  -0.50241695303781320     
   1.3799999999999999       ,  -0.42272278733437108       ,  -0.48584332259097723     
   1.3999999999999999       ,  -0.34710861537665832       ,  -0.49366239986552279     
   1.4199999999999999       ,  -0.49880916680259524       ,  -0.53853610359375470     
   1.4399999999999999       ,  -0.74414145612500082       ,  -0.58595151377287313     
   1.4600000000000000       ,  -0.81107385366796725       ,  -0.56806426505047958     
   1.4800000000000000       ,  -0.55194412734321108       ,  -0.43961052701379921     
   1.5000000000000000       ,  -9.35622263153444295E-002  ,  -0.22967989749178500     
   1.5200000000000000       ,   0.27035533988889027       ,  -3.81817086259867156E-002
   1.5400000000000000       ,   0.32821520855869496       ,   2.86592368538619024E-002
   1.5600000000000001       ,   9.97656927216480638E-002  ,  -6.60026994014131646E-002
   1.5800000000000001       ,  -0.22965965200247490       ,  -0.26471790070302048     
   1.6000000000000001       ,  -0.48526202185200695       ,  -0.46014563798436292     
   1.6200000000000001       ,  -0.60774078004034793       ,  -0.56939180736148454     
   1.6399999999999999       ,  -0.62484057431716811       ,  -0.57936548291675916     
   1.6599999999999999       ,  -0.57769798556035290       ,  -0.53603294987797423     
   1.6799999999999999       ,  -0.50091452641073431       ,  -0.49824056030907737     
   1.7000000000000000       ,  -0.44552359340992764       ,  -0.49713331344802963     
   1.7200000000000000       ,  -0.46652784887558962       ,  -0.52568988385617210     
   1.7400000000000000       ,  -0.56080415460905442       ,  -0.55477446916400563     
   1.7600000000000000       ,  -0.64051148583612738       ,  -0.55831422985079959     
   1.7800000000000000       ,  -0.61020221728181645       ,  -0.53247052658221417     
   1.8000000000000000       ,  -0.48311962755601490       ,  -0.49923201874057910     
   1.8200000000000001       ,  -0.39228739591100970       ,  -0.49004513571628033     
   1.8400000000000001       ,  -0.45228048408338928       ,  -0.51711929369342502     
   1.8600000000000001       ,  -0.61323867428464862       ,  -0.55617477446597441     
   1.8799999999999999       ,  -0.69113174904921981       ,  -0.56386814766094129     
   1.8999999999999999       ,  -0.57230016913803528       ,  -0.52262546889313322     
   1.9199999999999999       ,  -0.36941253400703816       ,  -0.46883475220002702     
   1.9399999999999999       ,  -0.32350640909838124       ,  -0.46386860408691027     
   1.9600000000000000       ,  -0.52491458146904757       ,  -0.52452993399138792     
   1.9800000000000000       ,  -0.76615344561636034       ,  -0.58700557710155776     
   2.0000000000000000       ,  -0.73846105800239648       ,  -0.56184874786317096     
   2.0200000000000000       ,  -0.40193404131670851       ,  -0.44153401809881082     
   2.0400000000000000       ,  -0.10884437720358592       ,  -0.34102567189423172     
   2.0600000000000001       ,  -0.26628304036067985       ,  -0.39231869052107343     
   2.0800000000000001       ,  -0.82792993970237028       ,  -0.56623886052064254     
   2.1000000000000001       ,   -1.1716552753571918       ,  -0.61036116014645592     
   2.1200000000000001       ,  -0.60162292526675176       ,  -0.22292043036412834     
   2.1400000000000001       ,   0.92967719218469613       ,   0.64419616523515477     
   2.1600000000000001       ,    2.5944827287541568       ,    1.6320133034508115     
   2.1800000000000002       ,    3.2706966234027313       ,    2.1654784422701279     
   2.2000000000000002       ,    2.4692195621360207       ,    1.8805481088346432     
   2.2200000000000002       ,   0.76466666706250253       ,   0.93185582457057992     
   2.2400000000000002       ,  -0.68605126201300115       ,  -0.10641897980047664     
