 Q (1/Ang),Pb-Pb,Pb-Ta,Pb-Sc,Pb-O ,Ta-Ta,Ta-Sc,Ta-O ,Sc-Sc,Sc-O ,O-O  
   0.00000 ,    -0.897831070521126E+02 ,    -0.251094839366567E+02 ,     0.213555799430823E+03 ,     0.350903482968723E+02 ,     0.407467500673194E+04 ,    -0.451711760503410E+04 ,    -0.131808158144104E+03 ,     0.452521793507129E+04 ,     0.207035184461378E+02 ,    -0.887536499131036E+01 , 
   0.02000 ,    -0.719430083711869E+02 ,    -0.352144477336754E+02 ,     0.186707886580465E+03 ,     0.281175709140228E+02 ,     0.377252367555101E+04 ,    -0.414940082240863E+04 ,    -0.115588749888287E+03 ,     0.417746720979275E+04 ,     0.276644014701018E+02 ,    -0.725816265024448E+01 , 
   0.04000 ,    -0.313164693450112E+02 ,    -0.553187207344941E+02 ,     0.121721857125485E+03 ,     0.122268040717483E+02 ,     0.296751389685279E+04 ,    -0.318997033851403E+04 ,    -0.763097255031357E+02 ,     0.325884048756453E+04 ,     0.412145420821549E+02 ,    -0.355330925699060E+01 , 
   0.06000 ,     0.436346259382293E+01 ,    -0.643247616946290E+02 ,     0.535738113416528E+02 ,    -0.180066286053039E+01 ,     0.191988732510769E+04 ,    -0.199182120044493E+04 ,    -0.349732639083692E+02 ,     0.208282825899457E+04 ,     0.463970379592077E+02 ,    -0.261555341711438E+00 , 
   0.08000 ,     0.153078379988803E+02 ,    -0.498109555444524E+02 ,     0.114842529293199E+02 ,    -0.633940233248319E+01 ,     0.937134445174041E+03 ,    -0.933893369416610E+03 ,    -0.896927341711063E+01 ,     0.100478175607643E+04 ,     0.348985302216957E+02 ,     0.753850528917789E+00 , 
   0.10000 ,     0.379759094006568E+01 ,    -0.192612915365133E+02 ,     0.103328894393689E+01 ,    -0.234642715240467E+01 ,     0.248189284008784E+03 ,    -0.248278807074479E+03 ,    -0.152192033696260E+01 ,     0.269669891365749E+03 ,     0.128022970075306E+02 ,    -0.411193193670190E+00 , 
   0.12000 ,    -0.118279726567917E+02 ,     0.709065903801340E+01 ,     0.670636901761520E+01 ,     0.311999807983639E+01 ,    -0.757803964203591E+02 ,     0.447617091857322E+02 ,    -0.358053908652754E+01 ,    -0.664019095907694E+02 ,    -0.526332526667798E+01 ,    -0.210454784363125E+01 , 
   0.14000 ,    -0.156959761579889E+02 ,     0.143179004011302E+02 ,     0.964154980159328E+01 ,     0.413354560648624E+01 ,    -0.117419809652584E+03 ,     0.781469209754926E+02 ,    -0.449819092841405E+01 ,    -0.110468606733388E+03 ,    -0.938102483090038E+01 ,    -0.272894909089144E+01 , 
   0.16000 ,    -0.731714066460993E+01 ,     0.460598386749293E+01 ,     0.336633574078110E+01 ,     0.736972653939926E+00 ,    -0.358662521526007E+02 ,     0.191882516950963E+02 ,    -0.929270408139012E+00 ,    -0.344744114672257E+02 ,    -0.216235264165942E+01 ,    -0.203994480229326E+01 , 
   0.18000 ,     0.181377442155982E+01 ,    -0.729400900698461E+01 ,    -0.517595591263355E+01 ,    -0.262007943769014E+01 ,     0.324863275793575E+02 ,    -0.240059472134384E+02 ,     0.318542167454022E+01 ,     0.276696303103902E+02 ,     0.556688419038355E+01 ,    -0.104986646035618E+01 , 
   0.20000 ,     0.200544001799066E+01 ,    -0.903187214185489E+01 ,    -0.688266207417733E+01 ,    -0.245991498989950E+01 ,     0.349840486328534E+02 ,    -0.254474597307699E+02 ,     0.332392015440031E+01 ,     0.299519720179466E+02 ,     0.580095755559473E+01 ,    -0.833141999078310E+00 , 
   0.22000 ,    -0.532602834115478E+01 ,    -0.104038505226356E+01 ,    -0.971380800934689E+00 ,     0.375402749127458E+00 ,    -0.320022851176424E+01 ,    -0.738829842837808E+01 ,    -0.170962790120040E+00 ,    -0.261453100064704E+01 ,    -0.821516300428750E-01 ,    -0.149082145503708E+01 , 
   0.24000 ,    -0.111255474881616E+02 ,     0.663791268286158E+01 ,     0.523646105416108E+01 ,     0.236552540104984E+01 ,    -0.319447654672111E+02 ,     0.485728846533286E+01 ,    -0.303917039442942E+01 ,    -0.267400423097003E+02 ,    -0.475719441333548E+01 ,    -0.221924503969430E+01 , 
   0.26000 ,    -0.938684325279246E+01 ,     0.607093153115729E+01 ,     0.506500458497367E+01 ,     0.145955854756059E+01 ,    -0.273455195743408E+02 ,     0.466265986893767E+01 ,    -0.222969000387997E+01 ,    -0.236549563290974E+02 ,    -0.349963904584584E+01 ,    -0.225603244659411E+01 , 
   0.28000 ,    -0.304422747273400E+01 ,    -0.891008127496875E+00 ,    -0.557740133972673E+00 ,    -0.950425387167914E+00 ,    -0.412482520265076E+01 ,    -0.804873837284908E+00 ,     0.934327248298885E+00 ,    -0.586252864328363E+01 ,     0.138757531740352E+01 ,    -0.165378628911705E+01 , 
   0.30000 ,     0.380867787840370E+00 ,    -0.597874633573957E+01 ,    -0.497423851830702E+01 ,    -0.200600955581890E+01 ,     0.935057664924926E+01 ,    -0.421421203804208E+01 ,     0.271144305373184E+01 ,     0.465143378016440E+01 ,     0.408831287532348E+01 ,    -0.112650579005243E+01 , 
   0.32000 ,    -0.253670988759680E+01 ,    -0.399540008664588E+01 ,    -0.351958246653570E+01 ,    -0.688360371820618E+00 ,     0.178563546983279E+01 ,    -0.442462952603222E+01 ,     0.129686023312803E+01 ,    -0.392983179805585E+00 ,     0.194911028909482E+01 ,    -0.123002379171151E+01 , 
   0.34000 ,    -0.788054044407893E+01 ,     0.208598034601432E+01 ,     0.168162973877164E+01 ,     0.127236257339727E+01 ,    -0.139689577157973E+02 ,    -0.375715478518408E+01 ,    -0.140832578584324E+01 ,    -0.115399360843831E+02 ,    -0.209670228254639E+01 ,    -0.179169951317230E+01 , 
   0.36000 ,    -0.946599193017411E+01 ,     0.521263463581832E+01 ,     0.464380935077132E+01 ,     0.160661926757438E+01 ,    -0.190334129323776E+02 ,    -0.358798753564780E+01 ,    -0.226356692545246E+01 ,    -0.153337966748747E+02 ,    -0.338649534287751E+01 ,    -0.216188389399994E+01 , 
