 Q (1/Ang),Pb-Pb,Pb-Ta,Pb-Sc,Pb-O ,Ta-Ta,Ta-Sc,Ta-O ,Sc-Sc,Sc-O ,O-O  
   0.00000 ,    -0.933067177158551E+02 ,     0.382225767589955E+02 ,     0.148837982599567E+03 ,     0.391409440810894E+02 ,     0.703559523726972E+03 ,    -0.100485816976921E+04 ,    -0.908008015717132E+02 ,     0.938108537154749E+03 ,    -0.122138832128893E+02 ,    -0.854742599847941E+01 , 
   0.02000 ,    -0.746581335637186E+02 ,     0.227598477825981E+02 ,     0.127845645508008E+03 ,     0.314264018961331E+02 ,     0.681423001956311E+03 ,    -0.936750544184356E+03 ,    -0.780868558122514E+02 ,     0.896804972646169E+03 ,    -0.317210588379265E+01 ,    -0.691852004668125E+01 , 
   0.04000 ,    -0.322042121487963E+02 ,    -0.114760075001402E+02 ,     0.781071331110998E+02 ,     0.138244817840793E+02 ,     0.610149079258217E+03 ,    -0.758193059105734E+03 ,    -0.480252416497556E+02 ,     0.776816511945114E+03 ,     0.162967803816770E+02 ,    -0.320174417883679E+01 , 
   0.06000 ,     0.503958499520563E+01 ,    -0.384638590333803E+02 ,     0.288483589462321E+02 ,    -0.177020116817156E+01 ,     0.485362770690385E+03 ,    -0.531511900084714E+03 ,    -0.183448722729102E+02 ,     0.594214769660850E+03 ,     0.300767219138031E+02 ,     0.564136788585217E-01 , 
   0.08000 ,     0.163811432786446E+02 ,    -0.401206424199391E+02 ,     0.301289517445055E+01 ,    -0.691590900361358E+01 ,     0.322077854534087E+03 ,    -0.321715514994865E+03 ,    -0.272497028276110E+01 ,     0.383179853979860E+03 ,     0.277031908367377E+02 ,     0.972650959319630E+00 , 
   0.10000 ,     0.423283383248458E+01 ,    -0.199692325902105E+02 ,     0.227832594347402E+01 ,    -0.261554614634828E+01 ,     0.159416932894461E+03 ,    -0.167455737798244E+03 ,    -0.187133382329474E+01 ,     0.190835289047882E+03 ,     0.126771332958571E+02 ,    -0.325804295389504E+00 , 
   0.12000 ,    -0.121884290408069E+02 ,     0.262001257522496E+01 ,     0.108918774832293E+02 ,     0.338210804056104E+01 ,     0.415298897601187E+02 ,    -0.738704127095046E+02 ,    -0.628002021824509E+01 ,     0.578808386930750E+02 ,    -0.210734015038863E+01 ,    -0.212583351590131E+01 , 
   0.14000 ,    -0.162582009670981E+02 ,     0.107683841841992E+02 ,     0.125767036580985E+02 ,     0.452817094686235E+01 ,    -0.106385123310962E+02 ,    -0.256170853528368E+02 ,    -0.664119304378685E+01 ,    -0.237182505229544E+01 ,    -0.655734641768069E+01 ,    -0.278814289590183E+01 , 
   0.16000 ,    -0.746831064300894E+01 ,     0.352942898825227E+01 ,     0.412342636607228E+01 ,     0.819895227455277E+00 ,    -0.115853863830226E+02 ,    -0.468282891816004E+01 ,    -0.160884829017789E+01 ,    -0.902719432796452E+01 ,    -0.137535238535841E+01 ,    -0.207578160967949E+01 , 
   0.18000 ,     0.213212699100231E+01 ,    -0.676156730230446E+01 ,    -0.551349084696047E+01 ,    -0.287544141212695E+01 ,     0.354527048675020E+01 ,     0.759120371562032E+00 ,     0.342261061199847E+01 ,     0.267218329697312E+01 ,     0.483147226688142E+01 ,    -0.104496930277186E+01 , 
   0.20000 ,     0.237306265590889E+01 ,    -0.843568234484171E+01 ,    -0.706080735032430E+01 ,    -0.271812659731797E+01 ,     0.712576416934069E+01 ,    -0.209691815736102E+01 ,     0.358731222717080E+01 ,     0.609128106232291E+01 ,     0.505651915275023E+01 ,    -0.809677805821392E+00 , 
   0.22000 ,    -0.528722270645055E+01 ,    -0.117325623763079E+01 ,    -0.637159852823332E+00 ,     0.398213422751843E+00 ,    -0.413096600691979E+01 ,    -0.674010258279039E+01 ,    -0.286249516719619E+00 ,    -0.320636094516711E+01 ,     0.815641787026838E-01 ,    -0.147706155153296E+01 , 
   0.24000 ,    -0.113782376538630E+02 ,     0.604726943432518E+01 ,     0.566447482360820E+01 ,     0.261176406706244E+01 ,    -0.158509979169817E+02 ,    -0.768910062668812E+01 ,    -0.334347582048422E+01 ,    -0.136763560371081E+02 ,    -0.399721018045171E+01 ,    -0.222200974223123E+01 , 
   0.26000 ,    -0.959629804604141E+01 ,     0.570425543495444E+01 ,     0.514788950248967E+01 ,     0.164151964534763E+01 ,    -0.158185470196597E+02 ,    -0.387480703297775E+01 ,    -0.236302861697651E+01 ,    -0.147037901232499E+02 ,    -0.303901160207474E+01 ,    -0.226169214171047E+01 , 
   0.28000 ,    -0.298142670828927E+01 ,    -0.732999621286816E+00 ,    -0.786867038195009E+00 ,    -0.101331250475142E+01 ,    -0.637101271632290E+01 ,     0.703033733364817E+00 ,     0.107704867236524E+01 ,    -0.743164328991338E+01 ,     0.112029406183333E+01 ,    -0.164923673405210E+01 , 
   0.30000 ,     0.613814542383291E+00 ,    -0.558631769540467E+01 ,    -0.515653202641518E+01 ,    -0.220909429674535E+01 ,     0.669331023648831E+00 ,     0.130322275782396E+01 ,     0.292953568700822E+01 ,    -0.127239004133539E+01 ,     0.349804625283526E+01 ,    -0.111422584803901E+01 , 
   0.32000 ,    -0.240686526560459E+01 ,    -0.383311200644171E+01 ,    -0.343343964882156E+01 ,    -0.790351757000522E+00 ,    -0.199958734999544E+01 ,    -0.243813931381643E+01 ,     0.135156346663747E+01 ,    -0.268511781681656E+01 ,     0.171799740286931E+01 ,    -0.122269812464739E+01 , 
   0.34000 ,    -0.797868725195908E+01 ,     0.188980769315052E+01 ,     0.189582710315615E+01 ,     0.137273371225083E+01 ,    -0.101350916916203E+02 ,    -0.620116458704055E+01 ,    -0.154397543110183E+01 ,    -0.897844314026521E+01 ,    -0.176835490905425E+01 ,    -0.179599277017028E+01 , 
   0.36000 ,    -0.965262542653247E+01 ,     0.494964451118572E+01 ,     0.469311816447586E+01 ,     0.177735217360671E+01 ,    -0.141663879819285E+02 ,    -0.582286984882624E+01 ,    -0.241779410226930E+01 ,    -0.126445395681913E+02 ,    -0.292364648798655E+01 ,    -0.217107631389086E+01 , 
   0.38000 ,    -0.592854358633637E+01 ,     0.226176416189717E+01 ,     0.212036366780103E+01 ,     0.132757247623415E+00 ,    -0.102277596142577E+02 ,    -0.186187914302337E+01 ,    -0.490174763038064E+00 ,    -0.100898495826107E+02 ,    -0.715000509623236E+00 ,    -0.195421842450887E+01 , 
   0.40000 ,    -0.144942000832791E+01 ,    -0.270574752029673E+01 ,    -0.257110443187447E+01 ,    -0.152197619737203E+01 ,    -0.362065503584105E+01 ,     0.116143043184405E+01 ,     0.184360137137176E+01 ,    -0.494552439438990E+01 ,     0.206327418344606E+01 ,    -0.142617811776951E+01 , 
   0.42000 ,    -0.130809838364960E+01 ,    -0.428011440082586E+01 ,    -0.406655980860821E+01 ,    -0.130860978231194E+01 ,    -0.191482888250315E+01 ,    -0.121069966641610E+00 ,     0.194732518063639E+01 ,    -0.316645278312148E+01 ,     0.224849204288485E+01 ,    -0.118914553166543E+01 , 
   0.44000 ,    -0.533091445755115E+01 ,    -0.969128254596022E+00 ,    -0.949291049088958E+00 ,     0.387926997945905E+00 ,    -0.636404261314210E+01 ,    -0.423827173180939E+01 ,    -0.109904039847076E+00 ,    -0.622320615982849E+01 ,    -0.149178864009877E+00 ,    -0.148697199272176E+01 , 
   0.46000 ,    -0.867186542587358E+01 ,     0.321061702949013E+01 ,     0.301765550802041E+01 ,     0.152649273956760E+01 ,    -0.111996359189041E+02 ,    -0.665858390935727E+01 ,    -0.184819930440513E+01 ,    -0.100067220803946E+02 ,    -0.223023814807982E+01 ,    -0.195779891551452E+01 , 
   0.48000 ,    -0.758642149237413E+01 ,     0.354613937121063E+01 ,     0.337279856637014E+01 ,     0.841654748380221E+00 ,    -0.107858032487925E+02 ,    -0.488937150355470E+01 ,    -0.133054544115839E+01 ,    -0.100277614657127E+02 ,    -0.167708804201108E+01 ,    -0.206634067414225E+01 , 
   0.50000 ,    -0.357764314274194E+01 ,    -0.107838183758308E+00 ,    -0.708246751277897E-01 ,    -0.768551402674601E+00 ,    -0.596690809643674E+01 ,    -0.113608953245999E+01 ,     0.706239512100277E+00 ,    -0.652939468775561E+01 ,     0.694694665454851E+00 ,    -0.170680333636765E+01 , 
   0.52000 ,    -0.137491459662085E+01 ,    -0.343714576562799E+01 ,    -0.325966870359126E+01 ,    -0.140015497095285E+01 ,    -0.259042355127891E+01 ,     0.337955883086289E+00 ,     0.186147343651607E+01 ,    -0.381357605727578E+01 ,     0.207705789887727E+01 ,    -0.130222107060368E+01 , 
   0.54000 ,    -0.339137755411615E+01 ,    -0.272038994450709E+01 ,    -0.263134163348807E+01 ,    -0.377420322415572E+00 ,    -0.447629010577280E+01 ,    -0.197993615075285E+01 ,     0.881988794566063E+00 ,    -0.500713406750921E+01 ,     0.964358102060153E+00 ,    -0.131002584210135E+01 , 
   0.56000 ,    -0.710726238816097E+01 ,     0.104034722563623E+01 ,     0.934577943785143E+00 ,     0.103871322445402E+01 ,    -0.915809831463024E+01 ,    -0.531097270887309E+01 ,    -0.991691281358987E+00 ,    -0.851603292753821E+01 ,    -0.123364601207375E+01 ,    -0.170671671013993E+01 , 
   0.58000 ,    -0.818257482158477E+01 ,     0.346100558563496E+01 ,     0.330158590155041E+01 ,     0.119414427984908E+01 ,    -0.110405199338348E+02 ,    -0.590632966708359E+01 ,    -0.157038034327843E+01 ,    -0.100921999451983E+02 ,    -0.196380165283833E+01 ,    -0.202944591490245E+01 , 
   0.60000 ,    -0.549129517726185E+01 ,     0.184587351316671E+01 ,     0.185471338332011E+01 ,    -0.384031253763769E-01 ,    -0.795782031312277E+01 ,    -0.332316207384157E+01 ,    -0.248937398142077E+00 ,    -0.784543671120629E+01 ,    -0.486313909307562E+00 ,    -0.191191898341759E+01 , 
   0.62000 ,    -0.227176510845020E+01 ,    -0.184089640072774E+01 ,    -0.161469558142609E+01 ,    -0.117833123227027E+01 ,    -0.349571286944651E+01 ,    -0.802439733839337E+00 ,     0.138519377980636E+01 ,    -0.433019163329002E+01 ,     0.138692222073249E+01 ,    -0.149767997658716E+01 , 
