 Q (1/Ang),Pb-Pb,Pb-Ta,Pb-Sc,Pb-O ,Ta-Ta,Ta-Sc,Ta-O ,Sc-Sc,Sc-O ,O-O  
   0.00000 ,    -0.887327833446330E+02 ,    -0.175504686137940E+02 ,     0.202807693094757E+03 ,     0.348829802348210E+02 ,     0.313308082707092E+04 ,    -0.354976563920254E+04 ,    -0.127352677858334E+03 ,     0.355462448146718E+04 ,     0.168834651535238E+02 ,    -0.864085980991927E+01 , 
   0.02000 ,    -0.710957611256664E+02 ,    -0.275702161306749E+02 ,     0.176610503584333E+03 ,     0.279860119219532E+02 ,     0.289637899041020E+04 ,    -0.325154623693712E+04 ,    -0.111199194503466E+03 ,     0.327600021828731E+04 ,     0.238271015157459E+02 ,    -0.704581800203966E+01 , 
   0.04000 ,    -0.309294952246026E+02 ,    -0.477099968943206E+02 ,     0.113324042159716E+03 ,     0.122592114832669E+02 ,     0.226693677833953E+04 ,    -0.247697013966319E+04 ,    -0.721651591835715E+02 ,     0.254139951901599E+04 ,     0.374383660647696E+02 ,    -0.339509142690867E+01 , 
   0.06000 ,     0.434867561072623E+01 ,    -0.574461353233789E+02 ,     0.473321612490578E+02 ,    -0.164746590448047E+01 ,     0.145115931329480E+04 ,    -0.151907219157632E+04 ,    -0.313437841621602E+02 ,     0.160500331116839E+04 ,     0.429818795545099E+02 ,    -0.161905986299263E+00 , 
   0.08000 ,     0.151643661689810E+02 ,    -0.446041298969503E+02 ,     0.728097455393780E+01 ,    -0.618923689309286E+01 ,     0.691489425676205E+03 ,    -0.687424271110613E+03 ,    -0.615002092899173E+01 ,     0.753359090945237E+03 ,     0.322375652061232E+02 ,     0.812894942142765E+00 , 
   0.10000 ,     0.375801401287146E+01 ,    -0.162555905117850E+02 ,    -0.154275859800335E+01 ,    -0.229018030355688E+01 ,     0.166079320724710E+03 ,    -0.163903780328910E+03 ,     0.308706660108106E+00 ,     0.181334052033771E+03 ,     0.111262587854687E+02 ,    -0.371232429350632E+00 , 
   0.12000 ,    -0.117385296883191E+02 ,     0.817605806193192E+01 ,     0.533240654125867E+01 ,     0.309067489598177E+01 ,    -0.730683290431345E+02 ,     0.463787284274157E+02 ,    -0.268692767114407E+01 ,    -0.704850277067819E+02 ,    -0.604074210874957E+01 ,    -0.207408852575058E+01 , 
   0.14000 ,    -0.156074681151571E+02 ,     0.143617891785391E+02 ,     0.912458586524187E+01 ,     0.409205577707203E+01 ,    -0.949101241127696E+02 ,     0.593663813572973E+02 ,    -0.426827947075072E+01 ,    -0.927245245926628E+02 ,    -0.958830800873799E+01 ,    -0.271071743254280E+01 , 
   0.16000 ,    -0.733437586544795E+01 ,     0.447103143546500E+01 ,     0.338688516433178E+01 ,     0.736764843895060E+00 ,    -0.263005096852321E+02 ,     0.103234891161185E+02 ,    -0.100303298337360E+01 ,    -0.256953388754117E+02 ,    -0.214796683269612E+01 ,    -0.203759183196882E+01 , 
   0.18000 ,     0.172141475879190E+01 ,    -0.723927827054894E+01 ,    -0.494938481657672E+01 ,    -0.259035356471421E+01 ,     0.268462877761409E+02 ,    -0.203066331249697E+02 ,     0.308380082335068E+01 ,     0.242708312603686E+02 ,     0.560850093667142E+01 ,    -0.105841546640120E+01 , 
   0.20000 ,     0.194860286378988E+01 ,    -0.890159071224576E+01 ,    -0.672162815943805E+01 ,    -0.244522261025085E+01 ,     0.263356205519780E+02 ,    -0.188297002139561E+02 ,     0.329503573133381E+01 ,     0.236309797611531E+02 ,     0.583722944719262E+01 ,    -0.840958721115423E+00 , 
   0.22000 ,    -0.529012638527527E+01 ,    -0.105548952557272E+01 ,    -0.978160210404634E+00 ,     0.355985309552802E+00 ,    -0.518170032632415E+01 ,    -0.553087995631170E+01 ,    -0.164338627337595E+00 ,    -0.432433485908310E+01 ,    -0.297885717078186E-01 ,    -0.148984656716777E+01 , 
   0.24000 ,    -0.110492786417163E+02 ,     0.647002447174250E+01 ,     0.513950509078083E+01 ,     0.233747577909813E+01 ,    -0.273983721558969E+02 ,     0.175311370728451E+01 ,    -0.306004320325727E+01 ,    -0.236164418927248E+02 ,    -0.470067564445033E+01 ,    -0.221182622033216E+01 , 
   0.26000 ,    -0.935993188285816E+01 ,     0.594211163234365E+01 ,     0.501343509919117E+01 ,     0.145688244253093E+01 ,    -0.225226861445015E+02 ,     0.973746300982863E+00 ,    -0.228316947635736E+01 ,    -0.199992215542296E+02 ,    -0.347776732154102E+01 ,    -0.225104136116587E+01 , 
   0.28000 ,    -0.308812334083620E+01 ,    -0.837896656701383E+00 ,    -0.513387767501590E+00 ,    -0.926947020812990E+00 ,    -0.361683251678903E+01 ,    -0.169200023804030E+01 ,     0.896212388462258E+00 ,    -0.500083242233081E+01 ,     0.136451505823232E+01 ,    -0.165651171719384E+01 , 
   0.30000 ,     0.330581690360243E+00 ,    -0.581682660805355E+01 ,    -0.489749147721087E+01 ,    -0.198699188387570E+01 ,     0.649997051629325E+01 ,    -0.263201298049649E+01 ,     0.272569882677232E+01 ,     0.307372286603617E+01 ,     0.405631401269843E+01 ,    -0.113327382206505E+01 , 
   0.32000 ,    -0.252492378256370E+01 ,    -0.392360505804812E+01 ,    -0.349151402825017E+01 ,    -0.696740207618405E+00 ,    -0.288694495091686E+00 ,    -0.298782123968131E+01 ,     0.134520150934332E+01 ,    -0.181037008905359E+01 ,     0.194793008584930E+01 ,    -0.123294703154874E+01 , 
   0.34000 ,    -0.781406421003323E+01 ,     0.196514200593284E+01 ,     0.166490065064780E+01 ,     0.124837227555865E+01 ,    -0.127528755632934E+02 ,    -0.432268808680492E+01 ,    -0.137804266602057E+01 ,    -0.109763196562876E+02 ,    -0.206991588588615E+01 ,    -0.178778155628805E+01 , 
   0.36000 ,    -0.941492813081360E+01 ,     0.499325270644855E+01 ,     0.466411972375980E+01 ,     0.159725788696570E+01 ,    -0.157229628647985E+02 ,    -0.577710332216261E+01 ,    -0.227911379047597E+01 ,    -0.131951251391228E+02 ,    -0.337001852255342E+01 ,    -0.215619616345311E+01 , 
   0.38000 ,    -0.588443651528703E+01 ,     0.209733127621826E+01 ,     0.244676706695330E+01 ,     0.103279358279965E+00 ,    -0.665798528661185E+01 ,    -0.577136481743454E+01 ,    -0.510934990247218E+00 ,    -0.667982532025185E+01 ,    -0.818580200162907E+00 ,    -0.195110752670879E+01 , 
   0.40000 ,    -0.161978531091910E+01 ,    -0.304012562347752E+01 ,    -0.212372168307678E+01 ,    -0.138400282254145E+01 ,     0.346549377040655E+01 ,    -0.459927724809574E+01 ,     0.172776853747765E+01 ,     0.657373154799829E+00 ,     0.235945741097452E+01 ,    -0.143847725381772E+01 , 
   0.42000 ,    -0.147121434117539E+01 ,    -0.457618998177588E+01 ,    -0.384614758630387E+01 ,    -0.117543917038539E+01 ,     0.352697353598907E+01 ,    -0.398790770961980E+01 ,     0.189417934242175E+01 ,     0.856993383008051E+00 ,     0.256436472056793E+01 ,    -0.120246648831346E+01 , 
   0.44000 ,    -0.529631615870761E+01 ,    -0.106039357598850E+01 ,    -0.104006868472954E+01 ,     0.365778491428630E+00 ,    -0.585381090231524E+01 ,    -0.454338133400531E+01 ,    -0.392748017088816E-01 ,    -0.577069345253665E+01 ,    -0.167179437837304E+00 ,    -0.148654091682140E+01 , 
   0.46000 ,    -0.849198353450666E+01 ,     0.329490578245384E+01 ,     0.285518195696680E+01 ,     0.138727374317817E+01 ,    -0.141775531340415E+02 ,    -0.485877824804293E+01 ,    -0.174640697202855E+01 ,    -0.119257657616559E+02 ,    -0.252667270659439E+01 ,    -0.194567091661139E+01 , 
   0.48000 ,    -0.747434239980572E+01 ,     0.363060381272628E+01 ,     0.340623095538271E+01 ,     0.753158640366567E+00 ,    -0.131987757688960E+02 ,    -0.354782504116899E+01 ,    -0.132074521197639E+01 ,    -0.116746510981644E+02 ,    -0.189149489074402E+01 ,    -0.205830394890221E+01 , 
   0.50000 ,    -0.365030740517204E+01 ,    -0.158889332209837E+00 ,     0.157515078748101E+00 ,    -0.708791912737515E+00 ,    -0.543061750500183E+01 ,    -0.140327864061025E+01 ,     0.615668619261543E+00 ,    -0.644243130810420E+01 ,     0.799771425055872E+00 ,    -0.171323696623942E+01 , 
   0.52000 ,    -0.152749139703769E+01 ,    -0.359303698977368E+01 ,    -0.307627343381073E+01 ,    -0.126948609764575E+01 ,    -0.334801004546856E+00 ,    -0.674463178505153E+00 ,     0.177721558480736E+01 ,    -0.267647192054453E+01 ,     0.236402443692669E+01 ,    -0.131567374610436E+01 , 
   0.54000 ,    -0.343478346305202E+01 ,    -0.283672622159495E+01 ,    -0.267471872205239E+01 ,    -0.327358298203191E+00 ,    -0.342904191980166E+01 ,    -0.224579656668325E+01 ,     0.892811590737712E+00 ,    -0.447288311118325E+01 ,     0.110628590048739E+01 ,    -0.131403058754712E+01 , 
   0.56000 ,    -0.699150880682265E+01 ,     0.105806137430685E+01 ,     0.751199166693161E+00 ,     0.959274690446439E+00 ,    -0.106581098144446E+02 ,    -0.431691795944209E+01 ,    -0.918169473636947E+00 ,    -0.941774739459885E+01 ,    -0.137232461079008E+01 ,    -0.169538028082589E+01 , 
   0.58000 ,    -0.804418032206153E+01 ,     0.355813157871606E+01 ,     0.322455751795775E+01 ,     0.108642416497047E+01 ,    -0.136635692201270E+02 ,    -0.441362963416863E+01 ,    -0.154318607487336E+01 ,    -0.117766545064339E+02 ,    -0.219024053029334E+01 ,    -0.201476929708590E+01 , 
