Q (Ang^-1), RMC, Data
  0.38000000000000000       ,  -0.59226227615004889       ,  -0.58258704692228958     
  0.40000000000000002       ,  -0.41039216504732279       ,  -0.63861073061954376     
  0.41999999999999998       ,  -0.42042991231749505       ,  -0.65073550217981557     
  0.44000000000000000       ,  -0.59538055257543798       ,  -0.60374918305607750     
  0.46000000000000002       ,  -0.72325399104683008       ,  -0.54217607889253061     
  0.47999999999999998       ,  -0.66140657885186960       ,  -0.51880040706301733     
  0.50000000000000000       ,  -0.49347745593574904       ,  -0.54018098362830891     
  0.52000000000000002       ,  -0.41882131482008278       ,  -0.56670946976398040     
  0.54000000000000004       ,  -0.51758795784254163       ,  -0.56073444229947622     
  0.56000000000000005       ,  -0.66604166643557117       ,  -0.52626470605737607     
  0.57999999999999996       ,  -0.68976399148145329       ,  -0.49927362471730563     
  0.59999999999999998       ,  -0.56684062939195201       ,  -0.50490960908860505     
  0.62000000000000000       ,  -0.44595458674814964       ,  -0.53131326142352775     
  0.64000000000000001       ,  -0.46734482786685000       ,  -0.54625008435294131     
  0.66000000000000003       ,  -0.60096619936449891       ,  -0.53384735409516504     
  0.68000000000000005       ,  -0.68746225934495531       ,  -0.50964780375615915     
  0.69999999999999996       ,  -0.62718946943503973       ,  -0.50015926253138954     
  0.71999999999999997       ,  -0.49400690002201897       ,  -0.51284562864525096     
  0.73999999999999999       ,  -0.44465296826268713       ,  -0.52998481026826560     
  0.76000000000000001       ,  -0.53445299863403606       ,  -0.53049563281736867     
  0.78000000000000003       ,  -0.65531896714990312       ,  -0.51328041404566782     
  0.80000000000000004       ,  -0.66504220596102115       ,  -0.49680109177767334     
  0.81999999999999995       ,  -0.55370073407229869       ,  -0.49773040609297919     
  0.83999999999999997       ,  -0.45311404853863468       ,  -0.51351573024856767     
  0.85999999999999999       ,  -0.48097246629631890       ,  -0.52685961947691307     
  0.88000000000000000       ,  -0.60345993903601647       ,  -0.52508275359682577     
  0.90000000000000002       ,  -0.67616969216860845       ,  -0.51263278582664562     
  0.92000000000000004       ,  -0.61381948766125993       ,  -0.50466770591547172     
  0.93999999999999995       ,  -0.48976891658230237       ,  -0.51046323642540425     
  0.95999999999999996       ,  -0.44958097133305186       ,  -0.52454111449561636     
  0.97999999999999998       ,  -0.54027330113281979       ,  -0.53337764790341613     
   1.0000000000000000       ,  -0.65495428464320993       ,  -0.52926480477018434     
   1.0200000000000000       ,  -0.65768254707184770       ,  -0.51722203863358540     
   1.0400000000000000       ,  -0.54300432295588419       ,  -0.50932436407514980     
   1.0600000000000001       ,  -0.44360426409618181       ,  -0.51303579911731378     
   1.0800000000000001       ,  -0.47596345315754690       ,  -0.52458599598546485     
   1.1000000000000001       ,  -0.60321510143508628       ,  -0.53284464707009993     
   1.1200000000000001       ,  -0.67608229871322945       ,  -0.52982612158266673     
   1.1399999999999999       ,  -0.60650010750743522       ,  -0.51852172871778990     
   1.1599999999999999       ,  -0.47265981359651216       ,  -0.51085326644835183     
   1.1799999999999999       ,  -0.43095659552423393       ,  -0.51668928362397437     
   1.2000000000000000       ,  -0.53369015702183031       ,  -0.53328470319657384     
   1.2200000000000000       ,  -0.66381126550137681       ,  -0.54578230435285102     
   1.2400000000000000       ,  -0.66661984718244782       ,  -0.54034679865844459     
