Q (Ang^-1), RMC, Data
  0.38000000000000000       ,  -0.58733584311633280       ,  -0.58697757430546160     
  0.40000000000000002       ,  -0.43041661676885073       ,  -0.64590464323536245     
  0.41999999999999998       ,  -0.44467298478063128       ,  -0.66008413753461193     
  0.44000000000000000       ,  -0.59978579756064432       ,  -0.61252702299678330     
  0.46000000000000002       ,  -0.70736084698551704       ,  -0.54881555844158403     
  0.47999999999999998       ,  -0.64685440214508438       ,  -0.52441510917440270     
  0.50000000000000000       ,  -0.49807711530363746       ,  -0.54742925062048930     
  0.52000000000000002       ,  -0.43699293961945851       ,  -0.57716086580283998     
  0.54000000000000004       ,  -0.52849602887852221       ,  -0.57338651655862838     
  0.56000000000000005       ,  -0.65827209293948274       ,  -0.53856145684587742     
  0.57999999999999996       ,  -0.67368951313179926       ,  -0.50946147129565711     
  0.59999999999999998       ,  -0.56158493707483315       ,  -0.51338266468197480     
  0.62000000000000000       ,  -0.45723127317544132       ,  -0.53980054161925295     
  0.64000000000000001       ,  -0.48170365124044967       ,  -0.55590551585868142     
  0.66000000000000003       ,  -0.60202018632780085       ,  -0.54424977791724916     
  0.68000000000000005       ,  -0.67461059572941739       ,  -0.51957003349577269     
  0.69999999999999996       ,  -0.61558634954827018       ,  -0.50906760845335020     
  0.71999999999999997       ,  -0.49673746288814469       ,  -0.52145568376787299     
  0.73999999999999999       ,  -0.45804686802283062       ,  -0.53938850490748969     
  0.76000000000000001       ,  -0.54290532351130372       ,  -0.54098876410195784     
  0.78000000000000003       ,  -0.64927787787080127       ,  -0.52427000913303068     
  0.80000000000000004       ,  -0.65135567179347531       ,  -0.50782992480625311     
  0.81999999999999995       ,  -0.54710227201001060       ,  -0.50928487168919201     
  0.83999999999999997       ,  -0.45932809266291097       ,  -0.52649268493616697     
  0.85999999999999999       ,  -0.49080676694796682       ,  -0.54118330076314325     
  0.88000000000000000       ,  -0.60397867506536329       ,  -0.53914705603774726     
  0.90000000000000002       ,  -0.66555482478846917       ,  -0.52452148613138072     
  0.92000000000000004       ,  -0.60298949476035868       ,  -0.51410777290530518     
  0.93999999999999995       ,  -0.48947869496717006       ,  -0.51939368124180763     
  0.95999999999999996       ,  -0.45814364671931840       ,  -0.53540851692989500     
  0.97999999999999998       ,  -0.54575732786030451       ,  -0.54668245970803919     
   1.0000000000000000       ,  -0.64890582962427379       ,  -0.54288738797142400     
   1.0200000000000000       ,  -0.64458585157507087       ,  -0.52838100336926097     
   1.0400000000000000       ,  -0.53503922760342548       ,  -0.51726984145505983     
   1.0600000000000001       ,  -0.44707030251880109       ,  -0.51969715515995252     
