 Q (1/Ang),Pb-Pb,Pb-Ta,Pb-Sc,Pb-O ,Ta-Ta,Ta-Sc,Ta-O ,Sc-Sc,Sc-O ,O-O  
   0.00000 ,    -0.916804358776486E+02 ,     0.288921833631553E+02 ,     0.153747804865869E+03 ,     0.385466906826092E+02 ,     0.769583833007940E+03 ,    -0.109842176249879E+04 ,    -0.940157071404639E+02 ,     0.102403817156379E+04 ,    -0.798114690694241E+01 ,    -0.857713740064046E+01 , 
   0.02000 ,    -0.733428797624683E+02 ,     0.149133348251813E+02 ,     0.132226252474892E+03 ,     0.309747090134307E+02 ,     0.737929495463777E+03 ,    -0.101605173554357E+04 ,    -0.810155352560950E+02 ,     0.971026930984401E+03 ,     0.599300190386052E+00 ,    -0.693030104447803E+01 , 
   0.04000 ,    -0.316079535785961E+02 ,    -0.158004975277039E+02 ,     0.811265396176104E+02 ,     0.136905266026472E+02 ,     0.643033756714798E+03 ,    -0.802806055952312E+03 ,    -0.501996335833573E+02 ,     0.821896953378765E+03 ,     0.189023796428427E+02 ,    -0.317715623840729E+01 , 
   0.06000 ,     0.497408905304802E+01 ,    -0.392971318796545E+02 ,     0.302377458855465E+02 ,    -0.164430054467368E+01 ,     0.492206904165321E+03 ,    -0.539619445251949E+03 ,    -0.195678383031373E+02 ,     0.606901005896306E+03 ,     0.313335718884567E+02 ,     0.100573934444852E+00 , 
   0.08000 ,     0.160567003598758E+02 ,    -0.391614915746760E+02 ,     0.311534542543390E+01 ,    -0.674486570795744E+01 ,     0.311746203150077E+03 ,    -0.308037293848836E+03 ,    -0.312180012388077E+01 ,     0.373947371894529E+03 ,     0.279460476078769E+02 ,     0.100061778371584E+01 , 
   0.10000 ,     0.404150084392354E+01 ,    -0.191133540963795E+02 ,     0.179297950566305E+01 ,    -0.257665062908593E+01 ,     0.145360488603508E+03 ,    -0.151350601203804E+03 ,    -0.179556083492696E+01 ,     0.175835003278509E+03 ,     0.124806685797714E+02 ,    -0.335074411878513E+00 , 
   0.12000 ,    -0.121372930511802E+02 ,     0.254985998970050E+01 ,     0.104699032059089E+02 ,     0.328070217865101E+01 ,     0.336910733708099E+02 ,    -0.671609099488501E+02 ,    -0.611591391210904E+01 ,     0.492050336636905E+02 ,    -0.227571421455527E+01 ,    -0.216052686675740E+01 , 
   0.14000 ,    -0.161195033633663E+02 ,     0.101673619162977E+02 ,     0.125123010241490E+02 ,     0.441073469266773E+01 ,    -0.100807236596571E+02 ,    -0.284402809528626E+02 ,    -0.661351014383813E+01 ,    -0.181206452610657E+01 ,    -0.653277333613638E+01 ,    -0.281722990387752E+01 , 
   0.16000 ,    -0.743029806811347E+01 ,     0.318363741102914E+01 ,     0.431497151710028E+01 ,     0.797667703633748E+00 ,    -0.670540258209368E+01 ,    -0.102791385274894E+02 ,    -0.171521001508856E+01 ,    -0.373547259450043E+01 ,    -0.125333916363417E+01 ,    -0.207892689664744E+01 , 
   0.18000 ,     0.204067704728725E+01 ,    -0.654823730683028E+01 ,    -0.534672613798021E+01 ,    -0.280725877419541E+01 ,     0.740239603224676E+01 ,    -0.180117055856507E+01 ,     0.332314244895294E+01 ,     0.665913186133300E+01 ,     0.488611083246886E+01 ,    -0.102882305185587E+01 , 
   0.20000 ,     0.227116024728451E+01 ,    -0.800315469163091E+01 ,    -0.709768098883503E+01 ,    -0.265213395246022E+01 ,     0.756813072324042E+01 ,    -0.946769610607380E+00 ,     0.361091014128274E+01 ,     0.615557463160870E+01 ,     0.497877654398903E+01 ,    -0.796710843858765E+00 , 
