Q (Ang^-1), RMC, Data
  0.38000000000000000       ,  -0.58387073746283424       ,  -0.58697757430546160     
  0.40000000000000002       ,  -0.43335639881091320       ,  -0.64590464323536245     
  0.41999999999999998       ,  -0.45034257721834542       ,  -0.66008413753461193     
  0.44000000000000000       ,  -0.60193499842406228       ,  -0.61252702299678330     
  0.46000000000000002       ,  -0.70436400379075503       ,  -0.54881555844158403     
  0.47999999999999998       ,  -0.64311807784100639       ,  -0.52441510917440270     
  0.50000000000000000       ,  -0.49869395791804783       ,  -0.54742925062048930     
  0.52000000000000002       ,  -0.44215345638928655       ,  -0.57716086580283998     
  0.54000000000000004       ,  -0.53376070443116863       ,  -0.57338651655862838     
  0.56000000000000005       ,  -0.65977363405074652       ,  -0.53856145684587742     
  0.57999999999999996       ,  -0.67205264823213828       ,  -0.50946147129565711     
  0.59999999999999998       ,  -0.56044243617723677       ,  -0.51338266468197480     
  0.62000000000000000       ,  -0.45863514795414445       ,  -0.53980054161925295     
  0.64000000000000001       ,  -0.48393814791480061       ,  -0.55590551585868142     
  0.66000000000000003       ,  -0.60204919569638726       ,  -0.54424977791724916     
  0.68000000000000005       ,  -0.67190472174594473       ,  -0.51957003349577269     
  0.69999999999999996       ,  -0.61276406383038651       ,  -0.50906760845335020     
  0.71999999999999997       ,  -0.49647413160581710       ,  -0.52145568376787299     
  0.73999999999999999       ,  -0.46006838660204491       ,  -0.53938850490748969     
  0.76000000000000001       ,  -0.54456100677094499       ,  -0.54098876410195784     
  0.78000000000000003       ,  -0.64883929319080813       ,  -0.52427000913303068     
  0.80000000000000004       ,  -0.65005506401109747       ,  -0.50782992480625311     
  0.81999999999999995       ,  -0.54756371767779877       ,  -0.50928487168919201     
  0.83999999999999997       ,  -0.46234034757534942       ,  -0.52649268493616697     
  0.85999999999999999       ,  -0.49426099371684723       ,  -0.54118330076314325     
  0.88000000000000000       ,  -0.60517820309013770       ,  -0.53914705603774726     
  0.90000000000000002       ,  -0.66418146950728263       ,  -0.52452148613138072     
  0.92000000000000004       ,  -0.60134024620166182       ,  -0.51410777290530518     
  0.93999999999999995       ,  -0.48981504012429256       ,  -0.51939368124180763     
  0.95999999999999996       ,  -0.46027639474706383       ,  -0.53540851692989500     
  0.97999999999999998       ,  -0.54756972026609030       ,  -0.54668245970803919     
   1.0000000000000000       ,  -0.64903177209839813       ,  -0.54288738797142400     
   1.0200000000000000       ,  -0.64402705818565165       ,  -0.52838100336926097     
   1.0400000000000000       ,  -0.53587117680647156       ,  -0.51726984145505983     
   1.0600000000000001       ,  -0.44983447341454075       ,  -0.51969715515995252     
   1.0800000000000001       ,  -0.48763683624733994       ,  -0.53247247748835602     
   1.1000000000000001       ,  -0.60701038500039239       ,  -0.54242882973853923     
   1.1200000000000001       ,  -0.66822720439619843       ,  -0.53924067765999317     
   1.1399999999999999       ,  -0.59641950876984096       ,  -0.52589855830956889     
   1.1599999999999999       ,  -0.47175920245150610       ,  -0.51668077028350301     
   1.1799999999999999       ,  -0.43971258656574613       ,  -0.52345496298051097     
   1.2000000000000000       ,  -0.54154706067822278       ,  -0.54266882557484142     
   1.2200000000000000       ,  -0.66149325169417128       ,  -0.55652489464228294     
   1.2400000000000000       ,  -0.65664383170909857       ,  -0.54934296411239614     
   1.2600000000000000       ,  -0.52435065085526589       ,  -0.52413502548796964     
