 Q (1/Ang),Pb-Pb,Pb-Ta,Pb-Sc,Pb-O ,Ta-Ta,Ta-Sc,Ta-O ,Sc-Sc,Sc-O ,O-O  
   0.00000 ,    -0.977004986031359E+02 ,     0.395393382313282E+02 ,     0.139721187905029E+03 ,     0.391172031762092E+02 ,     0.675844874947557E+03 ,    -0.972595720666133E+03 ,    -0.880160863581412E+02 ,     0.894127606428710E+03 ,    -0.126687838666942E+02 ,    -0.866515515355398E+01 , 
   0.02000 ,    -0.781976675283752E+02 ,     0.244105785440946E+02 ,     0.119985967760702E+03 ,     0.313945308216876E+02 ,     0.654820460649064E+03 ,    -0.905990116295264E+03 ,    -0.755552119352577E+02 ,     0.856130277694520E+03 ,    -0.388088036633958E+01 ,    -0.702734036458960E+01 , 
   0.04000 ,    -0.337764670322192E+02 ,    -0.917329583126693E+01 ,     0.732252857444172E+02 ,     0.137759069755328E+02 ,     0.586599412412957E+03 ,    -0.731432600040430E+03 ,    -0.461034495806293E+02 ,     0.744368914454048E+03 ,     0.150591701040440E+02 ,    -0.328486141291196E+01 , 
   0.06000 ,     0.525405611586331E+01 ,    -0.359006834513630E+02 ,     0.269158544040506E+02 ,    -0.182736266145817E+01 ,     0.466078686154981E+03 ,    -0.510030295507133E+03 ,    -0.170642923970992E+02 ,     0.571089141664080E+03 ,     0.285188161490232E+02 ,     0.103044386150133E-01 , 
   0.08000 ,     0.172448203440997E+02 ,    -0.380744223273946E+02 ,     0.263161826886274E+01 ,    -0.696207080731789E+01 ,     0.307411780410279E+03 ,    -0.305542086518940E+03 ,    -0.186943111993103E+01 ,     0.367208380037612E+03 ,     0.263307778908734E+02 ,     0.962311171275279E+00 , 
   0.10000 ,     0.465355909918473E+01 ,    -0.189235793237446E+02 ,     0.194861547542895E+01 ,    -0.263558533381735E+01 ,     0.149075331433864E+03 ,    -0.155924148015130E+03 ,    -0.121077651633820E+01 ,     0.179087292458962E+03 ,     0.118628011768321E+02 ,    -0.316492117622254E+00 , 
   0.12000 ,    -0.124878580570357E+02 ,     0.285474990238167E+01 ,     0.100426766712653E+02 ,     0.338525357364955E+01 ,     0.349657377500351E+02 ,    -0.662770463644819E+02 ,    -0.573948872599630E+01 ,     0.489077559903266E+02 ,    -0.239382867369556E+01 ,    -0.211918495215249E+01 , 
   0.14000 ,    -0.167929459525628E+02 ,     0.108035583207076E+02 ,     0.115959366043036E+02 ,     0.453465187583643E+01 ,    -0.139417611836452E+02 ,    -0.215045674585456E+02 ,    -0.627723257081384E+01 ,    -0.822035975511055E+01 ,    -0.663815495107504E+01 ,    -0.279744090468048E+01 , 
   0.16000 ,    -0.766117900444762E+01 ,     0.381143863204625E+01 ,     0.360384803521944E+01 ,     0.809262081625575E+00 ,    -0.121324218264499E+02 ,    -0.363342868228298E+01 ,    -0.146378603172872E+01 ,    -0.110398764809398E+02 ,    -0.152938742129928E+01 ,    -0.209675171544010E+01 , 
   0.18000 ,     0.237628548732331E+01 ,    -0.628651381793618E+01 ,    -0.546493929560055E+01 ,    -0.290643893615436E+01 ,     0.502245710103945E+01 ,    -0.488852926245191E+00 ,     0.341627208019050E+01 ,     0.400737528192739E+01 ,     0.458556010405004E+01 ,    -0.106259054615082E+01 , 
   0.20000 ,     0.268604188325001E+01 ,    -0.812659042114585E+01 ,    -0.684295782781739E+01 ,    -0.275273875331941E+01 ,     0.952629197261307E+01 ,    -0.440945659567783E+01 ,     0.356185368125361E+01 ,     0.887263637636333E+01 ,     0.488176760864861E+01 ,    -0.814070419507516E+00 , 
   0.22000 ,    -0.526838504813035E+01 ,    -0.124008686790093E+01 ,    -0.652857630045616E+00 ,     0.381076604477300E+00 ,    -0.205061914334943E+01 ,    -0.876655569854413E+01 ,    -0.250515975733457E+00 ,    -0.111262825110688E+01 ,     0.853514717182931E-01 ,    -0.147270208088012E+01 , 
   0.24000 ,    -0.116383581806459E+02 ,     0.576634132354056E+01 ,     0.541154866446825E+01 ,     0.261775797738558E+01 ,    -0.149503823115411E+02 ,    -0.855420941570150E+01 ,    -0.327243204425075E+01 ,    -0.132676284472556E+02 ,    -0.388943016808265E+01 ,    -0.222138525257547E+01 , 
   0.26000 ,    -0.982146029699127E+01 ,     0.554174618868559E+01 ,     0.496067464392871E+01 ,     0.165616347386406E+01 ,    -0.161481109033104E+02 ,    -0.355459992217994E+01 ,    -0.233012724457180E+01 ,    -0.154951835434716E+02 ,    -0.298753176744218E+01 ,    -0.227096080826955E+01 , 
   0.28000 ,    -0.293609373772242E+01 ,    -0.632123459670505E+00 ,    -0.701154467577981E+00 ,    -0.100950635918820E+01 ,    -0.724119116755304E+01 ,     0.153147247135133E+01 ,     0.104606598747515E+01 ,    -0.826883347489112E+01 ,     0.104958671790877E+01 ,    -0.166173847870326E+01 , 
   0.30000 ,     0.846677522489757E+00 ,    -0.538322248748657E+01 ,    -0.491724465056548E+01 ,    -0.222102640798218E+01 ,     0.123943529390936E+00 ,     0.183230115087716E+01 ,     0.288263244682850E+01 ,    -0.141935418225271E+01 ,     0.338960211186157E+01 ,    -0.111863076272725E+01 , 
   0.32000 ,    -0.225894414157692E+01 ,    -0.377686203362436E+01 ,    -0.331959470304272E+01 ,    -0.804518935730608E+00 ,    -0.180603243692493E+01 ,    -0.258763586225442E+01 ,     0.134901640462616E+01 ,    -0.224251029179279E+01 ,     0.169168441217760E+01 ,    -0.121620540119053E+01 , 
   0.34000 ,    -0.806314888483544E+01 ,     0.174479529878117E+01 ,     0.177511554356493E+01 ,     0.137246049082996E+01 ,    -0.943698068753279E+01 ,    -0.683008315347635E+01 ,    -0.149898935951289E+01 ,    -0.847330117801003E+01 ,    -0.169700272824331E+01 ,    -0.178756011222565E+01 , 
   0.36000 ,    -0.984810926441950E+01 ,     0.477852035329153E+01 ,     0.450621213005532E+01 ,     0.179149082946908E+01 ,    -0.135064902863483E+02 ,    -0.645491611487671E+01 ,    -0.237756646867962E+01 ,    -0.123939604638545E+02 ,    -0.285039188094988E+01 ,    -0.217118830738527E+01 , 
   0.38000 ,    -0.600593873789585E+01 ,     0.224614220646365E+01 ,     0.210063076519747E+01 ,     0.145469812185275E+00 ,    -0.994344253035330E+01 ,    -0.217816492753532E+01 ,    -0.498496138465273E+00 ,    -0.998762827352258E+01 ,    -0.726922885679009E+00 ,    -0.196306426669079E+01 , 
   0.40000 ,    -0.133209114479003E+01 ,    -0.258494831075783E+01 ,    -0.239204803024780E+01 ,    -0.152522405516095E+01 ,    -0.363090635093679E+01 ,     0.113101070955924E+01 ,     0.179970925282912E+01 ,    -0.475390448768453E+01 ,     0.198744543715294E+01 ,    -0.143381867350156E+01 , 
   0.42000 ,    -0.114062563641654E+01 ,    -0.420242595533916E+01 ,    -0.387881784316667E+01 ,    -0.132453791083031E+01 ,    -0.194251473787764E+01 ,    -0.855421974791171E-01 ,     0.191709423375917E+01 ,    -0.287771818026692E+01 ,     0.220612951707450E+01 ,    -0.118737150511266E+01 , 
   0.44000 ,    -0.530040190627010E+01 ,    -0.105183533060843E+01 ,    -0.937393467290446E+00 ,     0.377149853500368E+00 ,    -0.629312283940630E+01 ,    -0.426034953023790E+01 ,    -0.100445256036725E+00 ,    -0.607866496736961E+01 ,    -0.102324849022012E+00 ,    -0.147901879083974E+01 , 
