Flight time (us) , Calculated , Experiment
   3990.3940000000002       ,   0.12687535766995847       ,   0.15715999999999999     
   3994.1390000000001       ,   0.12694451178366539       ,   0.15780000000000000     
   3997.8860000000000       ,   0.12700692932424940       ,   0.15898999999999999     
   4001.6369999999997       ,   0.12706933764127953       ,   0.15817999999999999     
   4005.3910000000005       ,   0.12713184153435705       ,   0.15698000000000001     
   4009.1500000000001       ,   0.12719464327945210       ,   0.15944000000000000     
   4012.9110000000001       ,   0.12725802036418857       ,   0.16078000000000001     
   4016.6760000000004       ,   0.12732219762714250       ,   0.16044000000000000     
   4020.4440000000004       ,   0.12738781607215774       ,   0.16055000000000000     
   4024.2170000000001       ,   0.12745585545211430       ,   0.16039999999999999     
   4027.9920000000002       ,   0.12752787299398238       ,   0.15811000000000000     
   4031.7719999999999       ,   0.12760672477185889       ,   0.15706999999999999     
   4035.5540000000001       ,   0.12769712964694382       ,   0.15817000000000001     
   4039.3410000000003       ,   0.12780679924514129       ,   0.16006999999999999     
   4043.1299999999997       ,   0.12794618355592807       ,   0.16125000000000000     
   4046.9239999999995       ,   0.12812638208176802       ,   0.16167000000000001     
   4050.7220000000002       ,   0.12835308804905510       ,   0.16095999999999999     
   4054.5220000000004       ,   0.12862138104672241       ,   0.15914000000000000     
   4058.3260000000000       ,   0.12891816552744267       ,   0.15862999999999999     
   4062.1330000000003       ,   0.12922628876988529       ,   0.15959999999999999     
   4065.9450000000002       ,   0.12951227345518374       ,   0.16008000000000000     
   4069.7599999999998       ,   0.12975071206274094       ,   0.15953000000000001     
   4073.5780000000004       ,   0.13000564264096076       ,   0.15998000000000001     
   4077.4000000000001       ,   0.13036385805218981       ,   0.16092999999999999     
   4081.2249999999999       ,   0.13082952042195006       ,   0.16547999999999999     
   4085.0549999999998       ,   0.13133106631398445       ,   0.17321000000000000     
   4088.8869999999997       ,   0.13173320473325581       ,   0.17987000000000000     
   4092.7239999999997       ,   0.13181469795157194       ,   0.18479999999999999     
   4096.5640000000003       ,   0.13150225000582630       ,   0.18459000000000000     
   4100.4069999999992       ,   0.13103799035997230       ,   0.17963000000000001     
   4104.2550000000001       ,   0.13066775360693117       ,   0.17313000000000001     
   4108.1060000000007       ,   0.13046415839341918       ,   0.16816000000000000     
   4111.9600000000000       ,   0.13038038098621677       ,   0.16464000000000001     
   4115.8180000000002       ,   0.13031601238807899       ,   0.16181999999999999     
   4119.6790000000001       ,   0.13016129439464225       ,   0.15986000000000000     
   4123.5450000000001       ,   0.12991166981857674       ,   0.15670999999999999     
   4127.4139999999998       ,   0.12965753504037883       ,   0.15386000000000000     
   4131.2870000000003       ,   0.12946375573191463       ,   0.15248999999999999     
   4135.1630000000005       ,   0.12934228415417695       ,   0.15110000000000001     
   4139.0419999999995       ,   0.12928055734319169       ,   0.14949000000000001     
   4142.9260000000004       ,   0.12926458967407831       ,   0.14932000000000001     
   4146.8119999999999       ,   0.12928671113010276       ,   0.14999000000000001     
   4150.7030000000004       ,   0.12934145154964805       ,   0.15024000000000001     
   4154.5980000000000       ,   0.12942639353602997       ,   0.14957000000000001     
   4158.4960000000001       ,   0.12953878745013869       ,   0.15013000000000001     
   4162.3969999999999       ,   0.12967857472437325       ,   0.15135000000000001     
   4166.3029999999999       ,   0.12985079208337527       ,   0.15209000000000000     
   4170.2120000000004       ,   0.13006192154467344       ,   0.15261000000000000     
   4174.1239999999998       ,   0.13033523227536595       ,   0.15386000000000000     
   4178.0410000000002       ,   0.13072376427015978       ,   0.15531000000000000     
   4181.9610000000002       ,   0.13125674319126041       ,   0.15708000000000000     
   4185.8840000000000       ,   0.13189441927196308       ,   0.16327000000000000     
   4189.8119999999999       ,   0.13254145027263556       ,   0.17171000000000000     
   4193.7430000000004       ,   0.13305076541929903       ,   0.18115999999999999     
   4197.6779999999999       ,   0.13317336139188463       ,   0.18698000000000001     
   4201.6160000000000       ,   0.13279209740431935       ,   0.18656000000000000     
   4205.5580000000000       ,   0.13216974401633474       ,   0.18210000000000001     
   4209.5039999999999       ,   0.13162150094002742       ,   0.17433999999999999     
   4213.4539999999997       ,   0.13126611364312840       ,   0.16866999999999999     
   4217.4069999999992       ,   0.13107809849891303       ,   0.16542000000000001     
   4221.3640000000005       ,   0.13098411145981029       ,   0.16250999999999999     
   4225.3249999999998       ,   0.13090030574584302       ,   0.16159000000000001     
   4229.2889999999998       ,   0.13078474316348246       ,   0.16000000000000000     
   4233.2569999999996       ,   0.13067970990084268       ,   0.15679000000000001     
   4237.2290000000003       ,   0.13063945722708914       ,   0.15531000000000000     
   4241.2049999999999       ,   0.13067720406604441       ,   0.15507000000000001     
   4245.1830000000000       ,   0.13077741488504915       ,   0.15719000000000000     
   4249.1669999999995       ,   0.13091763156192487       ,   0.16050000000000000     
   4253.1530000000002       ,   0.13106983344672216       ,   0.16223000000000001     
   4257.1430000000000       ,   0.13123661992650748       ,   0.16349000000000000     
   4261.1369999999997       ,   0.13149129673111656       ,   0.16384000000000001     
   4265.1360000000004       ,   0.13190263236462607       ,   0.16469000000000000     
   4269.1379999999999       ,   0.13246054805180760       ,   0.16633000000000001     
   4273.1430000000000       ,   0.13308174901638786       ,   0.16936999999999999     
   4277.1530000000002       ,   0.13363907658207483       ,   0.17373000000000000     
   4281.1660000000002       ,   0.13392230958118598       ,   0.17670000000000000     
   4285.1819999999998       ,   0.13376213255547295       ,   0.17746999999999999     
   4289.2029999999995       ,   0.13335766685578004       ,   0.17527000000000001     
   4293.2269999999999       ,   0.13306254887499813       ,   0.17047000000000001     
   4297.2560000000003       ,   0.13303470345633936       ,   0.16874000000000000     
   4301.2870000000003       ,   0.13322949416132979       ,   0.17021000000000000     
   4305.3229999999994       ,   0.13351438782960406       ,   0.17355999999999999     
   4309.3630000000003       ,   0.13370359197058326       ,   0.17702000000000001     
   4313.4050000000007       ,   0.13359747439750821       ,   0.17574000000000001     
   4317.4520000000002       ,   0.13325924287143187       ,   0.17260000000000000     
   4321.5029999999997       ,   0.13297859377863885       ,   0.16966000000000001     
   4325.5580000000000       ,   0.13293688998251044       ,   0.16669000000000000     
