 Q (1/Ang),Pb-Pb,Pb-Ta,Pb-Sc,Pb-O ,Ta-Ta,Ta-Sc,Ta-O ,Sc-Sc,Sc-O ,O-O  
   0.00000 ,    -0.888462122332334E+02 ,    -0.139353214275336E+02 ,     0.200599701878074E+03 ,     0.347817749407515E+02 ,     0.297833102559699E+04 ,    -0.338118389088103E+04 ,    -0.125373214705907E+03 ,     0.337995492726897E+04 ,     0.142545570757204E+02 ,    -0.825329845245093E+01 , 
   0.02000 ,    -0.711916890829971E+02 ,    -0.243977708052197E+02 ,     0.174545806334070E+03 ,     0.279005144502767E+02 ,     0.276095914235787E+04 ,    -0.310459076697884E+04 ,    -0.109374839329383E+03 ,     0.312364004936009E+04 ,     0.214767602587703E+02 ,    -0.674111517866465E+01 , 
   0.04000 ,    -0.309840660100217E+02 ,    -0.456369724843635E+02 ,     0.111679986269794E+03 ,     0.122118447350061E+02 ,     0.217957298502750E+04 ,    -0.238348799644895E+04 ,    -0.707760539466248E+02 ,     0.244425946647564E+04 ,     0.358094467760493E+02 ,    -0.327710978386618E+01 , 
   0.06000 ,     0.433484645284006E+01 ,    -0.565972090178845E+02 ,     0.463242361690652E+02 ,    -0.165481231522096E+01 ,     0.141732416769198E+04 ,    -0.148440930202624E+04 ,    -0.305692669885225E+02 ,     0.156875618215675E+04 ,     0.422329088999257E+02 ,    -0.202675181161735E+00 , 
   0.08000 ,     0.151717230758888E+02 ,    -0.446110323745031E+02 ,     0.696248613727090E+01 ,    -0.617262088279657E+01 ,     0.694805816360729E+03 ,    -0.692526124053721E+03 ,    -0.599502213254429E+01 ,     0.758508977637364E+03 ,     0.322148922571842E+02 ,     0.732138224318460E+00 , 
   0.10000 ,     0.376590523581877E+01 ,    -0.165698090606686E+02 ,    -0.134584951383285E+01 ,    -0.227030493884947E+01 ,     0.181870505759913E+03 ,    -0.181217705491513E+03 ,     0.350788343847594E-01 ,     0.199468664998102E+03 ,     0.114820659365611E+02 ,    -0.390158049016260E+00 , 
   0.12000 ,    -0.117376985868349E+02 ,     0.794783847177315E+01 ,     0.570928785801614E+01 ,     0.310155232892517E+01 ,    -0.626677402432860E+02 ,     0.358634143350953E+02 ,    -0.308282141820062E+01 ,    -0.591681547925991E+02 ,    -0.565987251712089E+01 ,    -0.202103451943197E+01 , 
   0.14000 ,    -0.156082359219060E+02 ,     0.143209509606786E+02 ,     0.937116839174964E+01 ,     0.409398773789180E+01 ,    -0.942436850615123E+02 ,     0.593194359970822E+02 ,    -0.452161512737823E+01 ,    -0.922907418743166E+02 ,    -0.938887285690898E+01 ,    -0.264950338456807E+01 , 
   0.16000 ,    -0.732892322535287E+01 ,     0.452074933357869E+01 ,     0.339100027555582E+01 ,     0.736426915399781E+00 ,    -0.300534663660376E+02 ,     0.143109541328369E+02 ,    -0.102216405427388E+01 ,    -0.296876826973268E+02 ,    -0.214674764162807E+01 ,    -0.202736569283091E+01 , 
   0.18000 ,     0.173387385683338E+01 ,    -0.721193040873258E+01 ,    -0.508244091956249E+01 ,    -0.258787603304700E+01 ,     0.249957658240332E+02 ,    -0.188889195552117E+02 ,     0.320818752368326E+01 ,     0.226858421958591E+02 ,     0.551701888321265E+01 ,    -0.109664876493860E+01 , 
